book	chapter	continuity_source	continuity_status	finite_compact	finite_verb	independence_status	movement_reason_count	movement_reasons	movement_status	predication_id	previous_predication_id	stream_index	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subordination_status	verse	continuity_status_refined	continuity_refinement
1corintios	11	existing_continuity_status	same	V-PAI-3S	ὀφείλει	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-7-P01	1corintios-11-6-P03	575	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	7	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-11-7-P02	1corintios-11-7-P01	576	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	7	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-11-8-P01	1corintios-11-7-P02	577	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	11	existing_continuity_status	same	V-API-3S	ἐκτίσθη	candidate	0	[]	none	1corintios-11-9-P01	1corintios-11-8-P01	578	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	9	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ὀφείλει	candidate	0	[]	none	1corintios-11-10-P01	1corintios-11-9-P01	579	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	same	none
1corintios	11	existing_continuity_status	shift	V-AAD-2P	κρίνατε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-13-P01	1corintios-11-10-P01	580	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	13	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-3S	ἐστὶν	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-13-P02	1corintios-11-13-P01	581	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	13	shift	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	διδάσκει	candidate	0	[]	none	1corintios-11-14-P01	1corintios-11-13-P02	582	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	14	same	none
1corintios	11	existing_continuity_status	same	V-PAS-3S	κομᾷ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-14-P02	1corintios-11-14-P01	583	S	3	finite_verb_morphology	explicit_or_morphological	candidate	14	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-14-P03	1corintios-11-14-P02	584	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	14	same	none
1corintios	11	existing_continuity_status	same	V-PAS-3S	κομᾷ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-15-P01	1corintios-11-14-P03	585	S	3	finite_verb_morphology	explicit_or_morphological	candidate	15	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-15-P02	1corintios-11-15-P01	586	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	15	same	none
1corintios	11	existing_continuity_status	same	V-XPI-3S	δέδοται	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-15-P03	1corintios-11-15-P02	587	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	15	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	δοκεῖ	unresolved	0	[]	none	1corintios-11-16-P01	1corintios-11-15-P03	588	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	16	same	none
1corintios	11	existing_continuity_status	shift	V-PAI-1P	ἔχομεν	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-16-P02	1corintios-11-16-P01	589	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	16	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-1S	ἐπαινῶ	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-11-17-P01	1corintios-11-16-P02	590	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	17	shift	none
1corintios	11	existing_continuity_status	shift	V-PMI-2P	συνέρχεσθε	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-17-P02	1corintios-11-17-P01	591	P	2	finite_verb_morphology	explicit_or_morphological	candidate	17	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-1S	ἀκούω	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-18-P01	1corintios-11-17-P02	592	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	18	shift	none
1corintios	11	existing_continuity_status	same	V-PAI-1S	πιστεύω	candidate	0	[]	none	1corintios-11-18-P02	1corintios-11-18-P01	593	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	18	same	none
1corintios	11	existing_continuity_status	shift	V-PAI-3S	δεῖ	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-11-19-P01	1corintios-11-18-P02	594	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	19	shift	none
1corintios	11	existing_continuity_status	shift	V-AMS-3P	γένωνται	unresolved	4	"[""independence_transition"", ""number_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-19-P02	1corintios-11-19-P01	595	P	3	finite_compact_person_number	finite_morphology_fallback	candidate	19	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-3S	ἔστιν	candidate	4	"[""independence_transition"", ""number_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-20-P01	1corintios-11-19-P02	596	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	20	shift	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	προλαμβάνει	candidate	0	[]	none	1corintios-11-21-P01	1corintios-11-20-P01	597	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	21	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	πεινᾷ	candidate	0	[]	none	1corintios-11-21-P02	1corintios-11-21-P01	598	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	21	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	μεθύει	candidate	0	[]	none	1corintios-11-21-P03	1corintios-11-21-P02	599	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	21	same	none
1corintios	11	existing_continuity_status	shift	V-PAI-2P	ἔχετε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-22-P01	1corintios-11-21-P03	600	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	22	shift	none
1corintios	11	existing_continuity_status	same	V-PAI-2P	καταφρονεῖτε	candidate	0	[]	none	1corintios-11-22-P02	1corintios-11-22-P01	601	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	22	same	none
1corintios	11	existing_continuity_status	same	V-PAI-2P	καταισχύνετε	candidate	0	[]	none	1corintios-11-22-P03	1corintios-11-22-P02	602	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	22	same	none
1corintios	11	existing_continuity_status	shift	V-AAS-1S	εἴπω	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-22-P04	1corintios-11-22-P03	603	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	22	shift	none
1corintios	11	existing_continuity_status	same	V-AAS-1S	ἐπαινέσω	candidate	0	[]	none	1corintios-11-22-P05	1corintios-11-22-P04	604	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	22	same	none
1corintios	11	existing_continuity_status	same	V-PAI-1S	ἐπαινῶ	candidate	0	[]	none	1corintios-11-22-P06	1corintios-11-22-P05	605	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	22	same	none
1corintios	11	existing_continuity_status	same	V-AAI-1S	παρέλαβον	candidate	0	[]	none	1corintios-11-23-P01	1corintios-11-22-P06	606	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	23	same	none
1corintios	11	existing_continuity_status	same	V-AAI-1S	παρέδωκα	candidate	0	[]	none	1corintios-11-23-P02	1corintios-11-23-P01	607	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	23	same	none
1corintios	11	existing_continuity_status	shift	V-IPI-3S	παρεδίδετο	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-23-P03	1corintios-11-23-P02	608	S	3	finite_verb_morphology	explicit_or_morphological	candidate	23	shift	none
1corintios	11	existing_continuity_status	same	V-AAI-3S	ἔλαβεν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-23-P04	1corintios-11-23-P03	609	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	23	same	none
1corintios	11	existing_continuity_status	same	V-AAI-3S	ἔκλασεν	candidate	0	[]	none	1corintios-11-24-P01	1corintios-11-23-P04	610	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	24	same	none
1corintios	11	existing_continuity_status	same	V-AAI-3S	εἶπεν	candidate	0	[]	none	1corintios-11-24-P02	1corintios-11-24-P01	611	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	24	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-11-24-P03	1corintios-11-24-P02	612	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	24	same	none
1corintios	11	existing_continuity_status	shift	V-PAD-2P	ποιεῖτε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-24-P04	1corintios-11-24-P03	613	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	24	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-3S	ἐστὶν	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-25-P01	1corintios-11-24-P04	614	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	25	shift	none
1corintios	11	existing_continuity_status	shift	V-PAD-2P	ποιεῖτε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-25-P02	1corintios-11-25-P01	615	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	25	shift	none
1corintios	11	existing_continuity_status	same	V-PAS-2P	πίνητε	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-25-P03	1corintios-11-25-P02	616	P	2	finite_verb_morphology	explicit_or_morphological	candidate	25	same	none
1corintios	11	existing_continuity_status	same	V-PAS-2P	ἐσθίητε	unresolved	0	[]	none	1corintios-11-26-P01	1corintios-11-25-P03	617	P	2	finite_verb_morphology	explicit_or_morphological	candidate	26	same	none
1corintios	11	existing_continuity_status	same	V-PAS-2P	πίνητε	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-26-P02	1corintios-11-26-P01	618	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	26	same	none
1corintios	11	existing_continuity_status	same	V-PAI-2P	καταγγέλλετε	candidate	0	[]	none	1corintios-11-26-P03	1corintios-11-26-P02	619	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	26	same	none
1corintios	11	existing_continuity_status	shift	V-AAS-3S	ἔλθῃ	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-26-P04	1corintios-11-26-P03	620	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	26	shift	none
1corintios	11	existing_continuity_status	same	V-PAS-3S	ἐσθίῃ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-27-P01	1corintios-11-26-P04	621	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	27	same	none
1corintios	11	existing_continuity_status	same	V-PAS-3S	πίνῃ	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-27-P02	1corintios-11-27-P01	622	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	27	same	none
1corintios	11	existing_continuity_status	same	V-FMI-3S	ἔσται	candidate	0	[]	none	1corintios-11-27-P03	1corintios-11-27-P02	623	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	27	same	none
1corintios	11	existing_continuity_status	same	V-PAD-3S	δοκιμαζέτω	candidate	0	[]	none	1corintios-11-28-P01	1corintios-11-27-P03	624	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	28	same	none
1corintios	11	existing_continuity_status	same	V-PAD-3S	ἐσθιέτω	candidate	0	[]	none	1corintios-11-28-P02	1corintios-11-28-P01	625	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	28	same	none
1corintios	11	existing_continuity_status	same	V-PAD-3S	πινέτω	candidate	0	[]	none	1corintios-11-28-P03	1corintios-11-28-P02	626	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	28	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	ἐσθίει	candidate	0	[]	none	1corintios-11-29-P01	1corintios-11-28-P03	627	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	29	same	none
1corintios	11	existing_continuity_status	same	V-PAI-3S	πίνει	candidate	0	[]	none	1corintios-11-29-P02	1corintios-11-29-P01	628	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	29	same	none
1corintios	11	existing_continuity_status	shift	V-PMI-3P	κοιμῶνται	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-11-30-P01	1corintios-11-29-P02	629	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	30	shift	none
1corintios	11	existing_continuity_status	shift	V-IAI-1P	διεκρίνομεν	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-31-P01	1corintios-11-30-P01	630	P	1	finite_verb_morphology	explicit_or_morphological	candidate	31	shift	none
1corintios	11	existing_continuity_status	same	V-IPI-1P	ἐκρινόμεθα	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-31-P02	1corintios-11-31-P01	631	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	31	same	none
1corintios	11	existing_continuity_status	same	V-PPI-1P	παιδευόμεθα	candidate	0	[]	none	1corintios-11-32-P01	1corintios-11-31-P02	632	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	32	same	none
1corintios	11	existing_continuity_status	same	V-APS-1P	κατακριθῶμεν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-32-P02	1corintios-11-32-P01	633	P	1	finite_verb_morphology	explicit_or_morphological	candidate	32	same	none
1corintios	11	existing_continuity_status	shift	V-PMD-2P	ἐκδέχεσθε	unresolved	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-11-33-P01	1corintios-11-32-P02	634	P	2	finite_verb_morphology	explicit_or_morphological	candidate	33	shift	none
1corintios	11	existing_continuity_status	shift	V-PAI-3S	πεινᾷ	unresolved	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-11-34-P01	1corintios-11-33-P01	635	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	34	shift	none
1corintios	11	existing_continuity_status	same	V-PAD-3S	ἐσθιέτω	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-11-34-P02	1corintios-11-34-P01	636	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	34	same	none
1corintios	11	existing_continuity_status	shift	V-PMS-2P	συνέρχησθε	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-11-34-P03	1corintios-11-34-P02	637	P	2	finite_verb_morphology	explicit_or_morphological	candidate	34	shift	none
