paso9_support_id	book	chapter	verse	reference	stream_index	predication_id	connector_support	continuity_support	candidate_labels	confidence	evidence_sources	final_label_assigned
P900569	1corintios	11	4	11:4	569	1corintios-11-4-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900570	1corintios	11	5	11:5	570	1corintios-11-5-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900571	1corintios	11	5	11:5	571	1corintios-11-5-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900572	1corintios	11	6	11:6	572	1corintios-11-6-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900573	1corintios	11	6	11:6	573	1corintios-11-6-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900574	1corintios	11	6	11:6	574	1corintios-11-6-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900575	1corintios	11	7	11:7	575	1corintios-11-7-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900576	1corintios	11	7	11:7	576	1corintios-11-7-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900577	1corintios	11	8	11:8	577	1corintios-11-8-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900578	1corintios	11	9	11:9	578	1corintios-11-9-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900579	1corintios	11	10	11:10	579	1corintios-11-10-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900580	1corintios	11	13	11:13	580	1corintios-11-13-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900581	1corintios	11	13	11:13	581	1corintios-11-13-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900582	1corintios	11	14	11:14	582	1corintios-11-14-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900583	1corintios	11	14	11:14	583	1corintios-11-14-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900584	1corintios	11	14	11:14	584	1corintios-11-14-P03	"[""RAZÓN"", ""ACLARA"", ""CONDICIÓN""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900585	1corintios	11	15	11:15	585	1corintios-11-15-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900586	1corintios	11	15	11:15	586	1corintios-11-15-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900587	1corintios	11	15	11:15	587	1corintios-11-15-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900588	1corintios	11	16	11:16	588	1corintios-11-16-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900589	1corintios	11	16	11:16	589	1corintios-11-16-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900590	1corintios	11	17	11:17	590	1corintios-11-17-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900591	1corintios	11	17	11:17	591	1corintios-11-17-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900592	1corintios	11	18	11:18	592	1corintios-11-18-P01	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900593	1corintios	11	18	11:18	593	1corintios-11-18-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900594	1corintios	11	19	11:19	594	1corintios-11-19-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900595	1corintios	11	19	11:19	595	1corintios-11-19-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900596	1corintios	11	20	11:20	596	1corintios-11-20-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900597	1corintios	11	21	11:21	597	1corintios-11-21-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900598	1corintios	11	21	11:21	598	1corintios-11-21-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900599	1corintios	11	21	11:21	599	1corintios-11-21-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900600	1corintios	11	22	11:22	600	1corintios-11-22-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900601	1corintios	11	22	11:22	601	1corintios-11-22-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900602	1corintios	11	22	11:22	602	1corintios-11-22-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900603	1corintios	11	22	11:22	603	1corintios-11-22-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900604	1corintios	11	22	11:22	604	1corintios-11-22-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900605	1corintios	11	22	11:22	605	1corintios-11-22-P06	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900606	1corintios	11	23	11:23	606	1corintios-11-23-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900607	1corintios	11	23	11:23	607	1corintios-11-23-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900608	1corintios	11	23	11:23	608	1corintios-11-23-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900609	1corintios	11	23	11:23	609	1corintios-11-23-P04	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900610	1corintios	11	24	11:24	610	1corintios-11-24-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900611	1corintios	11	24	11:24	611	1corintios-11-24-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900612	1corintios	11	24	11:24	612	1corintios-11-24-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900613	1corintios	11	24	11:24	613	1corintios-11-24-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900614	1corintios	11	25	11:25	614	1corintios-11-25-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900615	1corintios	11	25	11:25	615	1corintios-11-25-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900616	1corintios	11	25	11:25	616	1corintios-11-25-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900617	1corintios	11	26	11:26	617	1corintios-11-26-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900618	1corintios	11	26	11:26	618	1corintios-11-26-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900619	1corintios	11	26	11:26	619	1corintios-11-26-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900620	1corintios	11	26	11:26	620	1corintios-11-26-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900621	1corintios	11	27	11:27	621	1corintios-11-27-P01	"[""RESULTADO""]"	"[""EXPONE""]"	"[""RESULTADO"", ""EXPONE""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:same"", ""audit:not_shift""]"	False
P900622	1corintios	11	27	11:27	622	1corintios-11-27-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900623	1corintios	11	27	11:27	623	1corintios-11-27-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900624	1corintios	11	28	11:28	624	1corintios-11-28-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900625	1corintios	11	28	11:28	625	1corintios-11-28-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900626	1corintios	11	28	11:28	626	1corintios-11-28-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900627	1corintios	11	29	11:29	627	1corintios-11-29-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900628	1corintios	11	29	11:29	628	1corintios-11-29-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900629	1corintios	11	30	11:30	629	1corintios-11-30-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900630	1corintios	11	31	11:31	630	1corintios-11-31-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900631	1corintios	11	31	11:31	631	1corintios-11-31-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900632	1corintios	11	32	11:32	632	1corintios-11-32-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900633	1corintios	11	32	11:32	633	1corintios-11-32-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900634	1corintios	11	33	11:33	634	1corintios-11-33-P01	"[""PROPÓSITO"", ""RESULTADO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""RESULTADO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""connector:ωστε:inferential"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900635	1corintios	11	34	11:34	635	1corintios-11-34-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900636	1corintios	11	34	11:34	636	1corintios-11-34-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900637	1corintios	11	34	11:34	637	1corintios-11-34-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900638	1corintios	11	34	11:34	638	1corintios-11-34-P04	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900639	1corintios	11	34	11:34	639	1corintios-11-34-P05	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900640	1corintios	12	1	12:1	640	1corintios-12-1-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900641	1corintios	12	2	12:2	641	1corintios-12-2-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900642	1corintios	12	2	12:2	642	1corintios-12-2-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900643	1corintios	12	2	12:2	643	1corintios-12-2-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900644	1corintios	12	3	12:3	644	1corintios-12-3-P01	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:ως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900645	1corintios	12	3	12:3	645	1corintios-12-3-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900646	1corintios	12	3	12:3	646	1corintios-12-3-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900647	1corintios	12	4	12:4	647	1corintios-12-4-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900648	1corintios	12	5	12:5	648	1corintios-12-5-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900649	1corintios	12	6	12:6	649	1corintios-12-6-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900650	1corintios	12	7	12:7	650	1corintios-12-7-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900651	1corintios	12	8	12:8	651	1corintios-12-8-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900652	1corintios	12	11	12:11	652	1corintios-12-11-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900653	1corintios	12	11	12:11	653	1corintios-12-11-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900654	1corintios	12	12	12:12	654	1corintios-12-12-P01	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900655	1corintios	12	12	12:12	655	1corintios-12-12-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900656	1corintios	12	12	12:12	656	1corintios-12-12-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900657	1corintios	12	13	12:13	657	1corintios-12-13-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900658	1corintios	12	13	12:13	658	1corintios-12-13-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900659	1corintios	12	14	12:14	659	1corintios-12-14-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900660	1corintios	12	15	12:15	660	1corintios-12-15-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900661	1corintios	12	15	12:15	661	1corintios-12-15-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900662	1corintios	12	15	12:15	662	1corintios-12-15-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900663	1corintios	12	15	12:15	663	1corintios-12-15-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900664	1corintios	12	16	12:16	664	1corintios-12-16-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900665	1corintios	12	16	12:16	665	1corintios-12-16-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900666	1corintios	12	16	12:16	666	1corintios-12-16-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900667	1corintios	12	16	12:16	667	1corintios-12-16-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900668	1corintios	12	18	12:18	668	1corintios-12-18-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900669	1corintios	12	18	12:18	669	1corintios-12-18-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900670	1corintios	12	19	12:19	670	1corintios-12-19-P01	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900671	1corintios	12	21	12:21	671	1corintios-12-21-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900672	1corintios	12	21	12:21	672	1corintios-12-21-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900673	1corintios	12	21	12:21	673	1corintios-12-21-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900674	1corintios	12	22	12:22	674	1corintios-12-22-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900675	1corintios	12	23	12:23	675	1corintios-12-23-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900676	1corintios	12	23	12:23	676	1corintios-12-23-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900677	1corintios	12	23	12:23	677	1corintios-12-23-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900678	1corintios	12	24	12:24	678	1corintios-12-24-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900679	1corintios	12	24	12:24	679	1corintios-12-24-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900680	1corintios	12	25	12:25	680	1corintios-12-25-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900681	1corintios	12	25	12:25	681	1corintios-12-25-P02	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900682	1corintios	12	26	12:26	682	1corintios-12-26-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900683	1corintios	12	26	12:26	683	1corintios-12-26-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900684	1corintios	12	26	12:26	684	1corintios-12-26-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900685	1corintios	12	26	12:26	685	1corintios-12-26-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900686	1corintios	12	27	12:27	686	1corintios-12-27-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900687	1corintios	12	28	12:28	687	1corintios-12-28-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900688	1corintios	12	30	12:30	688	1corintios-12-30-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900689	1corintios	12	30	12:30	689	1corintios-12-30-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900690	1corintios	12	30	12:30	690	1corintios-12-30-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900691	1corintios	12	31	12:31	691	1corintios-12-31-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900692	1corintios	12	31	12:31	692	1corintios-12-31-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900693	1corintios	13	1	13:1	693	1corintios-13-1-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900694	1corintios	13	1	13:1	694	1corintios-13-1-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900695	1corintios	13	1	13:1	695	1corintios-13-1-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900696	1corintios	13	2	13:2	696	1corintios-13-2-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900697	1corintios	13	2	13:2	697	1corintios-13-2-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900698	1corintios	13	2	13:2	698	1corintios-13-2-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900699	1corintios	13	2	13:2	699	1corintios-13-2-P04	"[""RESULTADO""]"	"[""EXPONE""]"	"[""RESULTADO"", ""EXPONE""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:same"", ""audit:not_shift""]"	False
P900700	1corintios	13	2	13:2	700	1corintios-13-2-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900701	1corintios	13	4	13:4	701	1corintios-13-4-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900702	1corintios	13	4	13:4	702	1corintios-13-4-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900703	1corintios	13	4	13:4	703	1corintios-13-4-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900704	1corintios	13	4	13:4	704	1corintios-13-4-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900705	1corintios	13	4	13:4	705	1corintios-13-4-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900706	1corintios	13	5	13:5	706	1corintios-13-5-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900707	1corintios	13	5	13:5	707	1corintios-13-5-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900708	1corintios	13	5	13:5	708	1corintios-13-5-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900709	1corintios	13	5	13:5	709	1corintios-13-5-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900710	1corintios	13	6	13:6	710	1corintios-13-6-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900711	1corintios	13	6	13:6	711	1corintios-13-6-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900712	1corintios	13	7	13:7	712	1corintios-13-7-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
