book	certainty_finite_verb	certainty_independence	certainty_predication	chapter	finite_compact	finite_lemma	finite_morphgnt	finite_verb	g_idx	independence_source	independence_status	nbla_idx	nbla_text	predication_id	stream_index	subject_inherited_from	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subject_source	subject_status	subject_token	subordination_markers	subordination_source	subordination_status	verse
1corintios	confirmed	candidate	candidate	14	V-PMD-3S	προσεύχομαι	V- 3PMD-S--	προσευχέσθω	05	subordination_marker_scan_only	candidate	08,09,10	pida en oración	1corintios-14-13-P01	765	1corintios-14-12-P02	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	02	[]		not_detected	13
1corintios	confirmed	unresolved	candidate	14	V-PAS-3S	διερμηνεύω	V- 3PAS-S--	διερμηνεύῃ	07	subordination_marker_scan_only	unresolved	13,14	pueda interpretar	1corintios-14-13-P02	766		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""06""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	13
1corintios	confirmed	unresolved	candidate	14	V-PMS-1S	προσεύχομαι	V- 1PMS-S--	προσεύχωμαι	03	subordination_marker_scan_only	unresolved	03	yo	1corintios-14-14-P01	767		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	14
1corintios	confirmed	candidate	candidate	14	V-PMI-3S	προσεύχομαι	V- 3PMI-S--	προσεύχεται	08	subordination_marker_scan_only	candidate	08	espíritu	1corintios-14-14-P02	768	1corintios-14-13-P01	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	06	[]		not_detected	14
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	14	subordination_marker_scan_only	candidate	15	fruto	1corintios-14-14-P03	769	1corintios-14-14-P02	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	13	[]		not_detected	14
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	03	subordination_marker_scan_only	candidate	03	oraré	1corintios-14-15-P01	770		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	15
1corintios	confirmed	candidate	candidate	14	V-FMI-1S	προσεύχομαι	V- 1FMI-S--	προσεύξομαι	04	subordination_marker_scan_only	candidate	04	con	1corintios-14-15-P02	771		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	15
1corintios	confirmed	candidate	candidate	14	V-FMI-1S	προσεύχομαι	V- 1FMI-S--	προσεύξομαι	07	subordination_marker_scan_only	candidate	07	pero	1corintios-14-15-P03	772		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	15
1corintios	confirmed	candidate	candidate	14	V-FAI-1S	ψάλλω	V- 1FAI-S--	ψαλῶ	12	subordination_marker_scan_only	candidate	14	con	1corintios-14-15-P04	773		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	15
1corintios	confirmed	candidate	candidate	14	V-FAI-1S	ψάλλω	V- 1FAI-S--	ψαλῶ	15	subordination_marker_scan_only	candidate	17	pero	1corintios-14-15-P05	774		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	15
1corintios	confirmed	unresolved	candidate	14	V-PAS-2S	εὐλογέω	V- 2PAS-S--	εὐλογῇς	03	subordination_marker_scan_only	unresolved	05	bendices	1corintios-14-16-P01	775		S	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐπεὶ"", ""key"": ""επει"", ""token"": ""01""}, {""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""02""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	16
1corintios	confirmed	candidate	candidate	14	V-FAI-3S	λέγω	V- 3FAI-S--	ἐρεῖ	12	subordination_marker_scan_only	candidate	11	dirá	1corintios-14-16-P02	776		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	16
1corintios	confirmed	unresolved	candidate	14	V-PAI-2S	λέγω	V- 2PAI-S--	λέγεις	21	subordination_marker_scan_only	unresolved	36	dices	1corintios-14-16-P03	777		S	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐπειδὴ"", ""key"": ""επειδη"", ""token"": ""19""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	16
1corintios	confirmed	candidate	candidate	14	V-XAI-3S	οἶδα	V- 3XAI-S--	οἶδεν	23	subordination_marker_scan_only	candidate	33	sabe	1corintios-14-16-P04	778		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	16
1corintios	confirmed	candidate	candidate	14	V-PAI-2S	εὐχαριστέω	V- 2PAI-S--	εὐχαριστεῖς	05	subordination_marker_scan_only	candidate	05	gracias	1corintios-14-17-P01	779		S	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	17
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	οἰκοδομέω	V- 3PPI-S--	οἰκοδομεῖται	10	subordination_marker_scan_only	candidate	11	edificado	1corintios-14-17-P02	780	1corintios-14-17-P01	S	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	08	[]		not_detected	17
1corintios	confirmed	candidate	candidate	14	V-PAI-1S	εὐχαριστέω	V- 1PAI-S--	εὐχαριστῶ	01	subordination_marker_scan_only	candidate	01,02	doy gracias	1corintios-14-18-P01	781		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	18
1corintios	confirmed	candidate	candidate	14	V-PAI-1S	λαλέω	V- 1PAI-S--	λαλῶ	08	subordination_marker_scan_only	candidate	05,06,07,08,09,10,11,12	porque hablo en lenguas más que todos ustedes	1corintios-14-18-P02	782		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	18
1corintios	confirmed	candidate	candidate	14	V-PAI-1S	θέλω	V- 1PAI-S--	θέλω	04	subordination_marker_scan_only	candidate	07,08	hablar cinco	1corintios-14-19-P01	783		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	19
1corintios	confirmed	unresolved	candidate	14	V-AAS-1S	κατηχέω	V- 1AAS-S--	κατηχήσω	14	subordination_marker_scan_only	unresolved	22	palabras	1corintios-14-19-P02	784		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""11""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	19
1corintios	confirmed	candidate	candidate	14	V-PMD-2P	γίνομαι	V- 2PMD-P--	γίνεσθε	04	subordination_marker_scan_only	candidate	04	niños	1corintios-14-20-P01	785		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	20
1corintios	confirmed	candidate	candidate	14	V-PAD-2P	νηπιάζω	V- 2PAD-P--	νηπιάζετε	10	subordination_marker_scan_only	candidate	12,13	sean niños	1corintios-14-20-P02	786		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	20
1corintios	confirmed	candidate	candidate	14	V-PMD-2P	γίνομαι	V- 2PMD-P--	γίνεσθε	15	subordination_marker_scan_only	candidate	23	sean	1corintios-14-20-P03	787		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	20
1corintios	confirmed	candidate	candidate	14	V-XPI-3S	γράφω	V- 3XPI-S--	γέγραπται	04	subordination_marker_scan_only	candidate	06	por	1corintios-14-21-P01	788		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	unresolved	candidate	14	V-FAI-1S	λαλέω	V- 1FAI-S--	λαλήσω	12	subordination_marker_scan_only	unresolved	19	pueblo	1corintios-14-21-P02	789		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""05""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	21
1corintios	confirmed	candidate	candidate	14	V-FMI-3P	εἰσακούω	V- 3FMI-P--	εἰσακούσονταί	19	subordination_marker_scan_only	candidate	27	el	1corintios-14-21-P03	790		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	λέγω	V- 3PAI-S--	λέγει	21	subordination_marker_scan_only	candidate	-	-	1corintios-14-21-P04	791		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	unresolved	candidate	14	V-PAI-3P	εἰμί	V- 3PAI-P--	εἰσιν	06	subordination_marker_scan_only	unresolved	06	una	1corintios-14-22-P01	792	1corintios-14-21-P02	S	1	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	03	"[{""form"": ""ὥστε"", ""key"": ""ωστε"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	22
1corintios	confirmed	unresolved	candidate	14	V-AAS-3S	συνέρχομαι	V- 3AAS-S--	συνέλθῃ	03	subordination_marker_scan_only	unresolved	03	si	1corintios-14-23-P01	793		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	23
1corintios	confirmed	candidate	candidate	14	V-PAS-3P	λαλέω	V- 3PAS-P--	λαλῶσιν	12	subordination_marker_scan_only	candidate	15	entran	1corintios-14-23-P02	794	1corintios-14-21-P04	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	11	[]		not_detected	23
1corintios	confirmed	candidate	candidate	14	V-AAS-3P	εἰσέρχομαι	V- 3AAS-P--	εἰσέλθωσιν	14	subordination_marker_scan_only	candidate	17	sin	1corintios-14-23-P03	795		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	23
1corintios	confirmed	candidate	candidate	14	V-FAI-3P	λέγω	V- 3FAI-P--	ἐροῦσιν	20	subordination_marker_scan_only	candidate	25	dirán	1corintios-14-23-P04	796	1corintios-14-23-P03	P	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	18	[]		not_detected	23
1corintios	confirmed	unresolved	candidate	14	V-PMI-2P	μαίνομαι	V- 2PMI-P--	μαίνεσθε	22	subordination_marker_scan_only	unresolved	27,28,29	ustedes están locos	1corintios-14-23-P05	797		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""21""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	23
1corintios	confirmed	unresolved	candidate	14	V-PAS-3P	προφητεύω	V- 3PAS-P--	προφητεύωσιν	04	subordination_marker_scan_only	unresolved	04	profetizan	1corintios-14-24-P01	798	1corintios-14-23-P05	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	03	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	24
1corintios	confirmed	candidate	candidate	14	V-AAS-3S	εἰσέρχομαι	V- 3AAS-S--	εἰσέλθῃ	05	subordination_marker_scan_only	candidate	05	y	1corintios-14-24-P02	799		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	24
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	ἐλέγχω	V- 3PPI-S--	ἐλέγχεται	11	subordination_marker_scan_only	candidate	16,17	será convencido	1corintios-14-24-P03	800	1corintios-14-24-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	10	[]		not_detected	24
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	ἀνακρίνω	V- 3PPI-S--	ἀνακρίνεται	14	subordination_marker_scan_only	candidate	20,21	será juzgado	1corintios-14-24-P04	801		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	24
1corintios	confirmed	candidate	candidate	14	V-PMI-3S	γίνομαι	V- 3PMI-S--	γίνεται	07	subordination_marker_scan_only	candidate	07	al	1corintios-14-25-P01	802	1corintios-14-24-P04	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	06	[]		not_detected	25
1corintios	confirmed	candidate	candidate	14	V-FAI-3S	προσκυνέω	V- 3FAI-S--	προσκυνήσει	13	subordination_marker_scan_only	candidate	16	dios	1corintios-14-25-P02	803		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	25
1corintios	confirmed	unresolved	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	23	subordination_marker_scan_only	unresolved	-	-	1corintios-14-25-P03	804				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	20	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""17""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	25
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	03	subordination_marker_scan_only	candidate	03,04	que hacer	1corintios-14-26-P01	805		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	26
1corintios	confirmed	unresolved	candidate	14	V-PMS-2P	συνέρχομαι	V- 2PMS-P--	συνέρχησθε	06	subordination_marker_scan_only	unresolved	07,08,09	cuando se reúnan	1corintios-14-26-P02	806		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅταν"", ""key"": ""οταν"", ""token"": ""05""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	ἔχω	V- 3PAI-S--	ἔχει	09	subordination_marker_scan_only	candidate	12	aporte	1corintios-14-26-P03	807	1corintios-14-26-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	07	[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	ἔχω	V- 3PAI-S--	ἔχει	11	subordination_marker_scan_only	candidate	12	aporte	1corintios-14-26-P04	808		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	ἔχω	V- 3PAI-S--	ἔχει	13	subordination_marker_scan_only	candidate	12	aporte	1corintios-14-26-P05	809		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	ἔχω	V- 3PAI-S--	ἔχει	15	subordination_marker_scan_only	candidate	12	aporte	1corintios-14-26-P06	810		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	ἔχω	V- 3PAI-S--	ἔχει	17	subordination_marker_scan_only	candidate	12	aporte	1corintios-14-26-P07	811		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PMD-3S	γίνομαι	V- 3PMD-S--	γινέσθω	21	subordination_marker_scan_only	candidate	19,21,22	que se haga	1corintios-14-26-P08	812	1corintios-14-26-P07	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	18	[]		not_detected	26
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	λαλέω	V- 3PAI-S--	λαλεῖ	04	subordination_marker_scan_only	candidate	03	habla	1corintios-14-27-P01	813	1corintios-14-26-P08	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	03	[]		not_detected	27
1corintios	confirmed	candidate	candidate	14	V-PAD-3S	διερμηνεύω	V- 3PAD-S--	διερμηνευέτω	16	subordination_marker_scan_only	candidate	20	interprete	1corintios-14-27-P02	814	1corintios-14-27-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	15	[]		not_detected	27
1corintios	confirmed	unresolved	candidate	14	V-PAS-3S	εἰμί	V- 3PAS-S--	ᾖ	04	subordination_marker_scan_only	unresolved	04	hay	1corintios-14-28-P01	815		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	28
1corintios	confirmed	candidate	candidate	14	V-PAD-3S	σιγάω	V- 3PAD-S--	σιγάτω	06	subordination_marker_scan_only	candidate	06	que	1corintios-14-28-P02	816	1corintios-14-27-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	05	[]		not_detected	28
1corintios	confirmed	candidate	candidate	14	V-PAD-3S	λαλέω	V- 3PAD-S--	λαλείτω	11	subordination_marker_scan_only	candidate	14	hable	1corintios-14-28-P03	817		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	28
1corintios	confirmed	candidate	candidate	14	V-PAD-3P	λαλέω	V- 3PAD-P--	λαλείτωσαν	06	subordination_marker_scan_only	candidate	07	hablen	1corintios-14-29-P01	818	1corintios-14-28-P03	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	05	[]		not_detected	29
1corintios	confirmed	candidate	candidate	14	V-PAD-3P	διακρίνω	V- 3PAD-P--	διακρινέτωσαν	10	subordination_marker_scan_only	candidate	-	-	1corintios-14-29-P02	819	1corintios-14-29-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	09	[]		not_detected	29
1corintios	confirmed	unresolved	candidate	14	V-APS-3S	ἀποκαλύπτω	V- 3APS-S--	ἀποκαλυφθῇ	04	subordination_marker_scan_only	unresolved	08,09,10,11,12	le es revelado algo que	1corintios-14-30-P01	820		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	30
1corintios	confirmed	candidate	candidate	14	V-PAD-3S	σιγάω	V- 3PAD-S--	σιγάτω	08	subordination_marker_scan_only	candidate	13,14,15	calle el primero	1corintios-14-30-P02	821	1corintios-14-29-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	07	[]		not_detected	30
1corintios	confirmed	candidate	candidate	14	V-PMI-2P	δύναμαι	V- 2PMI-P--	δύνασθε	01	subordination_marker_scan_only	candidate	01	porque	1corintios-14-31-P01	822		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	31
1corintios	confirmed	unresolved	candidate	14	V-PAS-3P	μανθάνω	V- 3PAS-P--	μανθάνωσιν	09	subordination_marker_scan_only	unresolved	12	y	1corintios-14-31-P02	823	1corintios-14-30-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	08	"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""07""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	31
1corintios	confirmed	candidate	candidate	14	V-PPS-3P	παρακαλέω	V- 3PPS-P--	παρακαλῶνται	12	subordination_marker_scan_only	candidate	-	-	1corintios-14-31-P03	824	1corintios-14-31-P01	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	11	[]		not_detected	31
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	ὑποτάσσω	V- 3PPI-S--	ὑποτάσσεται	05	subordination_marker_scan_only	candidate	06,07	están sujetos	1corintios-14-32-P01	825	1corintios-14-31-P03	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	02	[]		not_detected	32
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	03	subordination_marker_scan_only	candidate	04	es	1corintios-14-33-P01	826		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	33
1corintios	confirmed	candidate	candidate	14	V-PAD-3P	σιγάω	V- 3PAD-P--	σιγάτωσαν	06	subordination_marker_scan_only	candidate	08	porque	1corintios-14-34-P01	827	1corintios-14-33-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	02	[]		not_detected	34
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	ἐπιτρέπω	V- 3PPI-S--	ἐπιτρέπεται	09	subordination_marker_scan_only	candidate	11	es	1corintios-14-34-P02	828		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	34
1corintios	confirmed	candidate	candidate	14	V-PPD-3P	ὑποτάσσω	V- 3PPD-P--	ὑποτασσέσθωσαν	13	subordination_marker_scan_only	candidate	16	que	1corintios-14-34-P03	829		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	34
1corintios	confirmed	unresolved	candidate	14	V-PAI-3S	λέγω	V- 3PAI-S--	λέγει	18	subordination_marker_scan_only	unresolved	20,21	dice también	1corintios-14-34-P04	830				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	17	"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""14""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	34
1corintios	confirmed	unresolved	candidate	14	V-PAI-3P	θέλω	V- 3PAI-P--	θέλουσιν	05	subordination_marker_scan_only	unresolved	05,06	algo que	1corintios-14-35-P01	831		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	35
1corintios	confirmed	candidate	candidate	14	V-PAD-3P	ἐπερωτάω	V- 3PAD-P--	ἐπερωτάτωσαν	11	subordination_marker_scan_only	candidate	07	pregunten	1corintios-14-35-P02	832		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	35
1corintios	confirmed	candidate	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	14	subordination_marker_scan_only	candidate	17	correcto	1corintios-14-35-P03	833		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	35
1corintios	confirmed	candidate	candidate	14	V-AAI-3S	ἐξέρχομαι	V- 3AAI-S--	ἐξῆλθεν	08	subordination_marker_scan_only	candidate	08	ustedes	1corintios-14-36-P01	834	1corintios-14-35-P03	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	05	[]		not_detected	36
1corintios	confirmed	candidate	candidate	14	V-AAI-3S	καταντάω	V- 3AAI-S--	κατήντησεν	13	subordination_marker_scan_only	candidate	13,14	ha llegado	1corintios-14-36-P02	835		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	36
1corintios	confirmed	unresolved	candidate	14	V-PAI-3S	δοκέω	V- 3PAI-S--	δοκεῖ	03	subordination_marker_scan_only	unresolved	02,03	alguien piensa	1corintios-14-37-P01	836				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	02	"[{""form"": ""εἴ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	37
1corintios	confirmed	candidate	candidate	14	V-PAD-3S	ἐπιγινώσκω	V- 3PAD-S--	ἐπιγινωσκέτω	08	subordination_marker_scan_only	candidate	09	reconozca	1corintios-14-37-P02	837	1corintios-14-36-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	07	[]		not_detected	37
1corintios	confirmed	candidate	candidate	14	V-PAI-1S	γράφω	V- 1PAI-S--	γράφω	10	subordination_marker_scan_only	candidate	14	escribo	1corintios-14-37-P03	838		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	37
1corintios	confirmed	unresolved	candidate	14	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστίν	14	subordination_marker_scan_only	unresolved	16	mandamiento	1corintios-14-37-P04	839		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""12""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	37
1corintios	confirmed	unresolved	candidate	14	V-PAI-3S	ἀγνοέω	V- 3PAI-S--	ἀγνοεῖ	04	subordination_marker_scan_only	unresolved	04,05,06	no reconoce esto	1corintios-14-38-P01	840	1corintios-14-37-P04	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	03	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	38
1corintios	confirmed	candidate	candidate	14	V-PPI-3S	ἀγνοέω	V- 3PPI-S--	ἀγνοεῖται	05	subordination_marker_scan_only	candidate	07,08,09,10	él no es reconocido	1corintios-14-38-P02	841		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	38
1corintios	confirmed	unresolved	candidate	14	V-PAD-2P	ζηλόω	V- 2PAD-P--	ζηλοῦτε	04	subordination_marker_scan_only	unresolved	04	míos	1corintios-14-39-P01	842		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὥστε"", ""key"": ""ωστε"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	39
1corintios	confirmed	candidate	candidate	14	V-PAD-2P	κωλύω	V- 2PAD-P--	κωλύετε	11	subordination_marker_scan_only	candidate	12	en	1corintios-14-39-P02	843		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	39
1corintios	confirmed	candidate	candidate	14	V-PMD-3S	γίνομαι	V- 3PMD-S--	γινέσθω	07	subordination_marker_scan_only	candidate	09	orden	1corintios-14-40-P01	844		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	40
1corintios	confirmed	candidate	candidate	15	V-PAI-1S	γνωρίζω	V- 1PAI-S--	γνωρίζω	01	subordination_marker_scan_only	candidate	01,02,03	ahora les hago	1corintios-15-1-P01	845		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	1
1corintios	confirmed	candidate	candidate	15	V-AMI-1S	εὐαγγελίζω	V- 1AMI-S--	εὐηγγελισάμην	08	subordination_marker_scan_only	candidate	09,10,11,12,13	les prediqué el cual también	1corintios-15-1-P02	846		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	1
1corintios	confirmed	candidate	candidate	15	V-AAI-2P	παραλαμβάνω	V- 2AAI-P--	παρελάβετε	12	subordination_marker_scan_only	candidate	17	el	1corintios-15-1-P03	847		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	1
