BOOK	CH	VS	LAYER	ITEM_ID	ITEM_TYPE	SURFACE	CLASSIFICATION	ALLOWED_DOWNSTREAM_USE	BLOCKS_PASO_RENDERING	REASON	SOURCE_FILE
1corintios	10	2	step1-verbs-connectors	v1	verb	ἐβαπτίσαντο	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	2	step1-verbs-connectors	cn2	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	3	step1-verbs-connectors	cn1	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	3	step1-verbs-connectors	v1	verb	ἔφαγον	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	cn1	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	v1	verb	ἔπιον	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	v2	verb	ἔπινον	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	cn2	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	v3	verb	ἀκολουθούσης	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	cn3	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	4	step1-verbs-connectors	v4	verb	ἦν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	5	step1-verbs-connectors	cn1	connector	ἀλλʼ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	5	step1-verbs-connectors	cn2	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	5	step1-verbs-connectors	v1	verb	ηὐδόκησεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	5	step1-verbs-connectors	v2	verb	κατεστρώθησαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	5	step1-verbs-connectors	cn3	connector	γὰρ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	cn1	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	v1	verb	ἐγενήθησαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	cn2	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	v2	verb	εἶναι	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	cn3	connector	καθὼς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	6	step1-verbs-connectors	v3	verb	ἐπεθύμησαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	cn1	connector	μηδὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v1	verb	γίνεσθε	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	cn2	connector	καθώς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	cn3	connector	ὥσπερ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v2	verb	γέγραπται	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v3	verb	ἐκάθισεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v4	verb	φαγεῖν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	cn4	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v5	verb	πεῖν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	cn5	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v6	verb	ἀνέστησαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	7	step1-verbs-connectors	v7	verb	παίζειν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	cn1	connector	μηδὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	v1	verb	πορνεύωμεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	cn2	connector	καθώς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	v2	verb	ἐπόρνευσαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	cn3	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	8	step1-verbs-connectors	v3	verb	ἔπεσαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	cn1	connector	μηδὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	v1	verb	ἐκπειράζωμεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	cn2	connector	καθώς	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	v2	verb	ἐπείρασαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	cn3	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	9	step1-verbs-connectors	v3	verb	ἀπώλλυντο	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	cn1	connector	μηδὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	v1	verb	γογγύζετε	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	cn2	connector	καθάπερ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	v2	verb	ἐγόγγυσαν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	cn3	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	10	step1-verbs-connectors	v3	verb	ἀπώλοντο	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	11	step1-verbs-connectors	cn1	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	11	step1-verbs-connectors	v1	verb	συνέβαινεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	11	step1-verbs-connectors	v2	verb	ἐγράφη	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	11	step1-verbs-connectors	cn2	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	11	step1-verbs-connectors	v3	verb	κατήντηκεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	cn1	connector	ὥστε	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	v1	verb	δοκῶν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	v2	verb	ἑστάναι	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	v3	verb	βλεπέτω	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	cn2	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	12	step1-verbs-connectors	v4	verb	πέσῃ	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn1	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v1	verb	εἴληφεν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn2	connector	εἰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn3	connector	μὴ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn4	connector	δὲ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn5	connector	οὐκ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v2	verb	ἐάσει	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v3	verb	πειρασθῆναι	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v4	verb	δύνασθε	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn6	connector	ἀλλὰ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v5	verb	ποιήσει	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	cn7	connector	καὶ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v6	verb	δύνασθαι	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	13	step1-verbs-connectors	v7	verb	ὑπενεγκεῖν	FACT	verb-list; finite-anchor-input	no	Greek verb detection from RMAC morphology	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
1corintios	10	14	step1-verbs-connectors	cn1	connector	διόπερ	FACT	connector-list; connector-analysis-input	no	Greek connector word detected from approved inventory	MNA/roots-greek/db/1corintios-verbs-connectors.tsv
