BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	10	16	C1	εὐλογοῦμεν	root-or-unresolved			0		unresolved-root	τὸ ποτήριον τῆς εὐλογίας ὃ ==εὐλογοῦμεν== οὐχὶ κοινωνία	no-confirmed-topology
1corintios	10	16	C2	ἐστὶν	root-or-unresolved			0		unresolved-root	==ἐστὶν== τοῦ αἵματος τοῦ χριστοῦ τὸν ἄρτον ὃν	no-confirmed-topology
1corintios	10	16	C3	κλῶμεν	root-or-unresolved			0		unresolved-root	==κλῶμεν== οὐχὶ κοινωνία τοῦ σώματος τοῦ χριστοῦ	no-confirmed-topology
1corintios	10	16	C4	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν==	no-confirmed-topology
1corintios	10	17	C1	ἐσμεν	root-parent			0		unresolved-root	ὅτι εἷς ἄρτος ἓν σῶμα οἱ πολλοί ==ἐσμεν== οἱ γὰρ πάντες ἐκ τοῦ ἑνὸς ἄρτου	no-confirmed-topology
1corintios	10	17	C2	μετέχομεν	leaf	C1	subordinate	1	medium	suggested	==μετέχομεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	18	C1	βλέπετε	root-or-unresolved			0		unresolved-root	==βλέπετε== τὸν ἰσραὴλ κατὰ σάρκα οὐχ οἱ ἐσθίοντες τὰς θυσίας κοινωνοὶ τοῦ θυσιαστηρίου	no-confirmed-topology
1corintios	10	18	C2	εἰσίν	root-or-unresolved			0		unresolved-root	==εἰσίν==	no-confirmed-topology
1corintios	10	19	C1	φημι	root-parent			0		unresolved-root	τί οὖν ==φημι==	no-confirmed-topology
1corintios	10	19	C2	ἐστιν	internal-node	C1	subordinate	1	medium	suggested	ὅτι εἰδωλόθυτόν τί ==ἐστιν== ἢ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	10	19	C3	ἐστιν	leaf	C2	coordinate	2	medium	suggested	ὅτι εἴδωλόν τί ==ἐστιν==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	10	20	C1	θύουσιν	root-or-unresolved			0		unresolved-root	ἀλλʼ ὅτι ἃ ==θύουσιν== δαιμονίοις καὶ οὐ θεῷ	no-confirmed-topology
1corintios	10	20	C2	θύουσιν	root-or-unresolved			0		unresolved-root	==θύουσιν== οὐ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	10	20	C3	θέλω	root-or-unresolved			0		unresolved-root	==θέλω== δὲ ὑμᾶς κοινωνοὺς τῶν δαιμονίων γίνεσθαι	no-confirmed-topology
1corintios	10	21	C1	δύνασθε	root-or-unresolved			0		unresolved-root	οὐ ==δύνασθε== ποτήριον κυρίου πίνειν καὶ ποτήριον δαιμονίων οὐ	no-confirmed-topology
1corintios	10	21	C2	δύνασθε	root-or-unresolved			0		unresolved-root	==δύνασθε== τραπέζης κυρίου μετέχειν καὶ τραπέζης δαιμονίων	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	10	22	C1	παραζηλοῦμεν	root-or-unresolved			0		unresolved-root	ἢ ==παραζηλοῦμεν== τὸν κύριον μὴ ἰσχυρότεροι αὐτοῦ	no-confirmed-topology
1corintios	10	22	C2	ἐσμεν	root-or-unresolved			0		unresolved-root	==ἐσμεν==	no-confirmed-topology
1corintios	10	23	C1	ἔξεστιν	root-parent			0		unresolved-root	πάντα ==ἔξεστιν== ἀλλʼ οὐ πάντα	no-confirmed-topology
1corintios	10	23	C2	συμφέρει	leaf	C1	coordinate	1	medium	suggested	==συμφέρει== ⸁πάντα	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	23	C3	ἔξεστιν	root-parent			0		unresolved-root	==ἔξεστιν== ἀλλʼ οὐ πάντα	no-confirmed-topology
1corintios	10	23	C4	οἰκοδομεῖ	leaf	C3	coordinate	1	medium	suggested	==οἰκοδομεῖ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	24	C1	ζητείτω	root-or-unresolved			0		unresolved-root	μηδεὶς τὸ ἑαυτοῦ ==ζητείτω== ἀλλὰ τὸ τοῦ ἑτέρου	no-confirmed-topology
1corintios	10	25	C1	ἐσθίετε	root-or-unresolved			0		unresolved-root	πᾶν τὸ ἐν μακέλλῳ πωλούμενον ==ἐσθίετε== μηδὲν ἀνακρίνοντες διὰ τὴν συνείδησιν	no-confirmed-topology
1corintios	10	27	C1	καλεῖ	root-or-unresolved			0		unresolved-root	εἴ τις ==καλεῖ== ὑμᾶς τῶν ἀπίστων καὶ	no-confirmed-topology
1corintios	10	27	C2	θέλετε	root-or-unresolved			0		unresolved-root	==θέλετε== πορεύεσθαι πᾶν τὸ παρατιθέμενον ὑμῖν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	10	27	C3	ἐσθίετε	root-or-unresolved			0		unresolved-root	==ἐσθίετε== μηδὲν ἀνακρίνοντες διὰ τὴν συνείδησιν	no-confirmed-topology
1corintios	10	28	C1	εἴπῃ	root-or-unresolved			0		unresolved-root	ἐὰν δέ τις ὑμῖν ==εἴπῃ== τοῦτο ἱερόθυτόν	no-confirmed-topology
1corintios	10	28	C2	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν== μὴ	no-confirmed-topology
1corintios	10	28	C3	ἐσθίετε	root-or-unresolved			0		unresolved-root	==ἐσθίετε== διʼ ἐκεῖνον τὸν μηνύσαντα καὶ τὴν συνείδησιν	no-confirmed-topology
1corintios	10	29	C1	λέγω	root-parent			0		unresolved-root	συνείδησιν δὲ ==λέγω== οὐχὶ τὴν ἑαυτοῦ ἀλλὰ τὴν τοῦ ἑτέρου ἱνατί γὰρ ἡ ἐλευθερία μου	no-confirmed-topology
1corintios	10	29	C2	κρίνεται	leaf	C1	coordinate	1	medium	suggested	==κρίνεται== ὑπὸ ἄλλης συνειδήσεως	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	30	C1	μετέχω	root-or-unresolved			0		unresolved-root	εἰ ἐγὼ χάριτι ==μετέχω== τί	no-confirmed-topology
1corintios	10	30	C2	βλασφημοῦμαι	root-or-unresolved			0		unresolved-root	==βλασφημοῦμαι== ὑπὲρ οὗ ἐγὼ	no-confirmed-topology
1corintios	10	30	C3	εὐχαριστῶ	root-or-unresolved			0		unresolved-root	==εὐχαριστῶ==	no-confirmed-topology
1corintios	10	31	C1	ἐσθίετε	root-parent			0		unresolved-root	εἴτε οὖν ==ἐσθίετε== εἴτε	no-confirmed-topology
1corintios	10	31	C2	πίνετε	internal-node	C1	coordinate	1	medium	suggested	==πίνετε== εἴτε τι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	31	C3	ποιεῖτε	leaf	C2	coordinate	2	medium	suggested	==ποιεῖτε== πάντα εἰς δόξαν θεοῦ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	10	31	C4	ποιεῖτε	root-or-unresolved			0		unresolved-root	==ποιεῖτε==	no-confirmed-topology
1corintios	10	32	C1	γίνεσθε	root-or-unresolved			0		unresolved-root	ἀπρόσκοποι καὶ ἰουδαίοις ==γίνεσθε== καὶ ἕλλησιν καὶ τῇ ἐκκλησίᾳ τοῦ θεοῦ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	10	33	C1	ἀρέσκω	root-parent			0		unresolved-root	καθὼς κἀγὼ πάντα πᾶσιν ==ἀρέσκω== μὴ ζητῶν τὸ ἐμαυτοῦ σύμφορον ἀλλὰ τὸ τῶν πολλῶν	no-confirmed-topology
1corintios	10	33	C2	σωθῶσιν	leaf	C1	coordinate	1	medium	suggested	ἵνα ==σωθῶσιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	1	C1	γίνεσθε	root-or-unresolved			0		unresolved-root	μιμηταί μου ==γίνεσθε== καθὼς κἀγὼ χριστοῦ	no-confirmed-topology
1corintios	11	2	C1	ἐπαινῶ	root-parent			0		unresolved-root	==ἐπαινῶ== δὲ ὑμᾶς	no-confirmed-topology
1corintios	11	2	C2	μέμνησθε	internal-node	C1	coordinate	1	medium	suggested	ὅτι πάντα μου ==μέμνησθε== καὶ καθὼς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	2	C3	παρέδωκα	leaf	C2	subordinate	2	medium	suggested	==παρέδωκα== ὑμῖν τὰς παραδόσεις	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available; parallel-coordinate-structure-detected
1corintios	11	2	C4	κατέχετε	root-or-unresolved			0		unresolved-root	==κατέχετε==	no-confirmed-topology
1corintios	11	3	C1	θέλω	root-parent			0		unresolved-root	==θέλω== δὲ ὑμᾶς εἰδέναι	no-confirmed-topology
1corintios	11	3	C2	ἐστιν	leaf	C1	coordinate	1	medium	suggested	ὅτι παντὸς ἀνδρὸς ἡ κεφαλὴ ὁ χριστός ==ἐστιν== κεφαλὴ δὲ γυναικὸς ὁ ἀνήρ κεφαλὴ δὲ τοῦ χριστοῦ ὁ θεός	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	4	C1	καταισχύνει	root-or-unresolved			0		unresolved-root	πᾶς ἀνὴρ προσευχόμενος ἢ προφητεύων κατὰ κεφαλῆς ἔχων ==καταισχύνει== τὴν κεφαλὴν αὐτοῦ	no-confirmed-topology
1corintios	11	5	C1	καταισχύνει	root-parent			0		unresolved-root	πᾶσα δὲ γυνὴ προσευχομένη ἢ προφητεύουσα ἀκατακαλύπτῳ τῇ κεφαλῇ ==καταισχύνει== τὴν κεφαλὴν αὐτῆς ἓν γάρ	no-confirmed-topology
1corintios	11	5	C2	ἐστιν	leaf	C1	subordinate	1	medium	suggested	==ἐστιν== καὶ τὸ αὐτὸ τῇ ἐξυρημένῃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	6	C1	κατακαλύπτεται	root-or-unresolved			0		unresolved-root	εἰ γὰρ οὐ ==κατακαλύπτεται== γυνή καὶ	no-confirmed-topology
1corintios	11	6	C2	κειράσθω	root-or-unresolved			0		unresolved-root	==κειράσθω==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	6	C3	κατακαλυπτέσθω	root-or-unresolved			0		unresolved-root	εἰ δὲ αἰσχρὸν γυναικὶ τὸ κείρασθαι ἢ ξυρᾶσθαι ==κατακαλυπτέσθω==	no-confirmed-topology; parallel-conditional-structure-detected
1corintios	11	7	C1	ὀφείλει	root-parent			0		unresolved-root	ἀνὴρ μὲν γὰρ οὐκ ==ὀφείλει== κατακαλύπτεσθαι τὴν κεφαλήν εἰκὼν καὶ δόξα θεοῦ ὑπάρχων ἡ γυνὴ δὲ δόξα ἀνδρός	no-confirmed-topology
1corintios	11	7	C2	ἐστιν	leaf	C1	coordinate	1	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	11	8	C1	ἐστιν	root-or-unresolved			0		unresolved-root	οὐ γάρ ==ἐστιν== ἀνὴρ ἐκ γυναικός ἀλλὰ γυνὴ ἐξ ἀνδρός	no-confirmed-topology
1corintios	11	9	C1	ἐκτίσθη	root-or-unresolved			0		unresolved-root	καὶ γὰρ οὐκ ==ἐκτίσθη== ἀνὴρ διὰ τὴν γυναῖκα ἀλλὰ γυνὴ διὰ τὸν ἄνδρα	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	10	C1	ὀφείλει	root-or-unresolved			0		unresolved-root	διὰ τοῦτο ==ὀφείλει== ἡ γυνὴ ἐξουσίαν ἔχειν ἐπὶ τῆς κεφαλῆς διὰ τοὺς ἀγγέλους	no-confirmed-topology
1corintios	11	13	C1	κρίνατε	root-or-unresolved			0		unresolved-root	ἐν ὑμῖν αὐτοῖς ==κρίνατε== πρέπον	no-confirmed-topology
1corintios	11	13	C2	ἐστὶν	root-or-unresolved			0		unresolved-root	==ἐστὶν== γυναῖκα ἀκατακάλυπτον τῷ θεῷ προσεύχεσθαι	no-confirmed-topology
1corintios	11	14	C1	διδάσκει	root-parent			0		unresolved-root	οὐδὲ ἡ φύσις αὐτὴ ==διδάσκει== ὑμᾶς	no-confirmed-topology
1corintios	11	14	C2	κομᾷ	leaf	C1	subordinate	1	medium	suggested	ὅτι ἀνὴρ μὲν ἐὰν ==κομᾷ== ἀτιμία αὐτῷ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	14	C3	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν==	no-confirmed-topology
1corintios	11	15	C1	κομᾷ	root-or-unresolved			0		unresolved-root	γυνὴ δὲ ἐὰν ==κομᾷ== δόξα αὐτῇ	no-confirmed-topology
1corintios	11	15	C2	ἐστιν	root-parent			0		unresolved-root	==ἐστιν==	no-confirmed-topology
1corintios	11	15	C3	δέδοται	leaf	C2	subordinate	1	medium	suggested	ὅτι ἡ κόμη ἀντὶ περιβολαίου ==δέδοται==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	16	C1	δοκεῖ	root-or-unresolved			0		unresolved-root	εἰ δέ τις ==δοκεῖ== φιλόνεικος εἶναι ἡμεῖς τοιαύτην συνήθειαν οὐκ	no-confirmed-topology; parallel-conditional-structure-detected
1corintios	11	16	C2	ἔχομεν	root-or-unresolved			0		unresolved-root	==ἔχομεν== οὐδὲ αἱ ἐκκλησίαι τοῦ θεοῦ	no-confirmed-topology
1corintios	11	17	C1	ἐπαινῶ	root-parent			0		unresolved-root	τοῦτο δὲ παραγγέλλων οὐκ ==ἐπαινῶ==	no-confirmed-topology
1corintios	11	17	C2	συνέρχεσθε	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐκ εἰς τὸ κρεῖσσον ἀλλὰ εἰς τὸ ἧσσον ==συνέρχεσθε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	18	C1	ἀκούω	root-or-unresolved			0		unresolved-root	πρῶτον μὲν γὰρ συνερχομένων ὑμῶν ἐν ἐκκλησίᾳ ==ἀκούω== σχίσματα ἐν ὑμῖν ὑπάρχειν καὶ μέρος τι	no-confirmed-topology
1corintios	11	18	C2	πιστεύω	root-or-unresolved			0		unresolved-root	==πιστεύω==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	19	C1	δεῖ	root-parent			0		unresolved-root	==δεῖ== γὰρ καὶ αἱρέσεις ἐν ὑμῖν εἶναι	no-confirmed-topology
1corintios	11	19	C2	γένωνται	leaf	C1	subordinate	1	medium	suggested	ἵνα καὶ οἱ δόκιμοι φανεροὶ ==γένωνται== ἐν ὑμῖν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	11	20	C1	ἔστιν	root-or-unresolved			0		unresolved-root	συνερχομένων οὖν ὑμῶν ἐπὶ τὸ αὐτὸ οὐκ ==ἔστιν== κυριακὸν δεῖπνον φαγεῖν	no-confirmed-topology
1corintios	11	21	C1	προλαμβάνει	root-or-unresolved			0		unresolved-root	ἕκαστος γὰρ τὸ ἴδιον δεῖπνον ==προλαμβάνει== ἐν τῷ φαγεῖν	no-confirmed-topology
1corintios	11	21	C2	πεινᾷ	root-parent			0		unresolved-root	καὶ ὃς μὲν ==πεινᾷ==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	21	C3	μεθύει	leaf	C2	coordinate	1	medium	suggested	ὃς δὲ ==μεθύει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	22	C1	ἔχετε	root-parent			0		unresolved-root	μὴ γὰρ οἰκίας οὐκ ==ἔχετε== εἰς τὸ ἐσθίειν καὶ πίνειν ἢ τῆς ἐκκλησίας τοῦ θεοῦ	no-confirmed-topology
1corintios	11	22	C2	καταφρονεῖτε	leaf	C1	coordinate	1	medium	suggested	==καταφρονεῖτε== καὶ	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	11	22	C3	καταισχύνετε	root-or-unresolved			0		unresolved-root	==καταισχύνετε== τοὺς μὴ ἔχοντας τί	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	22	C4	εἴπω	root-or-unresolved			0		unresolved-root	==εἴπω== ὑμῖν	no-confirmed-topology
1corintios	11	22	C5	ἐπαινέσω	root-or-unresolved			0		unresolved-root	==ἐπαινέσω== ὑμᾶς ἐν τούτῳ οὐκ	no-confirmed-topology
1corintios	11	22	C6	ἐπαινῶ	root-or-unresolved			0		unresolved-root	==ἐπαινῶ==	no-confirmed-topology
1corintios	11	23	C1	παρέλαβον	root-or-unresolved			0		unresolved-root	ἐγὼ γὰρ ==παρέλαβον== ἀπὸ τοῦ κυρίου ὃ καὶ	no-confirmed-topology
1corintios	11	23	C2	παρέδωκα	root-parent			0		unresolved-root	==παρέδωκα== ὑμῖν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	23	C3	παρεδίδετο	leaf	C2	subordinate	1	medium	suggested	ὅτι ὁ κύριος ἰησοῦς ἐν τῇ νυκτὶ ᾗ ==παρεδίδετο==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	23	C4	ἔλαβεν	root-or-unresolved			0		unresolved-root	==ἔλαβεν== ἄρτον	no-confirmed-topology
1corintios	11	24	C1	ἔκλασεν	root-or-unresolved			0		unresolved-root	καὶ εὐχαριστήσας ==ἔκλασεν== καὶ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	24	C2	εἶπεν	root-or-unresolved			0		unresolved-root	==εἶπεν== τοῦτό μού	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	24	C3	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν== τὸ σῶμα τὸ ὑπὲρ ὑμῶν τοῦτο	no-confirmed-topology
1corintios	11	24	C4	ποιεῖτε	root-or-unresolved			0		unresolved-root	==ποιεῖτε== εἰς τὴν ἐμὴν ἀνάμνησιν	no-confirmed-topology
1corintios	11	25	C1	ἐστὶν	root-or-unresolved			0		unresolved-root	ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι λέγων τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ==ἐστὶν== ἐν τῷ ἐμῷ αἵματι τοῦτο	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	25	C2	ποιεῖτε	root-parent			0		unresolved-root	==ποιεῖτε== ὁσάκις	no-confirmed-topology
1corintios	11	25	C3	πίνητε	leaf	C2	subordinate	1	medium	suggested	ἐὰν ==πίνητε== εἰς τὴν ἐμὴν ἀνάμνησιν	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	26	C1	ἐσθίητε	root-or-unresolved			0		unresolved-root	ὁσάκις γὰρ ἐὰν ==ἐσθίητε== τὸν ἄρτον τοῦτον καὶ τὸ ποτήριον	no-confirmed-topology
1corintios	11	26	C2	πίνητε	root-or-unresolved			0		unresolved-root	==πίνητε== τὸν θάνατον τοῦ κυρίου	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	26	C3	καταγγέλλετε	root-or-unresolved			0		unresolved-root	==καταγγέλλετε== ἄχρι οὗ	no-confirmed-topology
1corintios	11	26	C4	ἔλθῃ	root-or-unresolved			0		unresolved-root	==ἔλθῃ==	no-confirmed-topology
1corintios	11	27	C1	ἐσθίῃ	root-parent			0		unresolved-root	ὥστε ὃς ἂν ==ἐσθίῃ== τὸν ἄρτον ἢ	no-confirmed-topology
1corintios	11	27	C2	πίνῃ	leaf	C1	coordinate	1	medium	suggested	==πίνῃ== τὸ ποτήριον τοῦ κυρίου ἀναξίως ἔνοχος	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	11	27	C3	ἔσται	root-or-unresolved			0		unresolved-root	==ἔσται== τοῦ σώματος καὶ τοῦ αἵματος τοῦ κυρίου	no-confirmed-topology
1corintios	11	28	C1	δοκιμαζέτω	root-parent			0		unresolved-root	==δοκιμαζέτω== δὲ ἄνθρωπος ἑαυτόν καὶ οὕτως ἐκ τοῦ ἄρτου	no-confirmed-topology
1corintios	11	28	C2	ἐσθιέτω	leaf	C1	coordinate	1	medium	suggested	==ἐσθιέτω== καὶ ἐκ τοῦ ποτηρίου	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	11	28	C3	πινέτω	root-or-unresolved			0		unresolved-root	==πινέτω==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	29	C1	ἐσθίει	root-or-unresolved			0		unresolved-root	ὁ γὰρ ἐσθίων καὶ πίνων κρίμα ἑαυτῷ ==ἐσθίει== καὶ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	29	C2	πίνει	root-or-unresolved			0		unresolved-root	==πίνει== μὴ διακρίνων τὸ σῶμα	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	30	C1	κοιμῶνται	root-or-unresolved			0		unresolved-root	διὰ τοῦτο ἐν ὑμῖν πολλοὶ ἀσθενεῖς καὶ ἄρρωστοι καὶ ==κοιμῶνται== ἱκανοί	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	11	31	C1	διεκρίνομεν	root-or-unresolved			0		unresolved-root	εἰ δὲ ἑαυτοὺς ==διεκρίνομεν== οὐκ ἂν	no-confirmed-topology; parallel-conditional-structure-detected
1corintios	11	31	C2	ἐκρινόμεθα	root-or-unresolved			0		unresolved-root	==ἐκρινόμεθα==	no-confirmed-topology
1corintios	11	32	C1	παιδευόμεθα	root-parent			0		unresolved-root	κρινόμενοι δὲ ὑπὸ κυρίου ==παιδευόμεθα==	no-confirmed-topology
1corintios	11	32	C2	κατακριθῶμεν	leaf	C1	subordinate	1	medium	suggested	ἵνα μὴ σὺν τῷ κόσμῳ ==κατακριθῶμεν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	33	C1	ἐκδέχεσθε	root-or-unresolved			0		unresolved-root	ὥστε ἀδελφοί μου συνερχόμενοι εἰς τὸ φαγεῖν ἀλλήλους ==ἐκδέχεσθε==	no-confirmed-topology
1corintios	11	34	C1	πεινᾷ	root-or-unresolved			0		unresolved-root	εἴ τις ==πεινᾷ== ἐν οἴκῳ	no-confirmed-topology
1corintios	11	34	C2	ἐσθιέτω	root-parent			0		unresolved-root	==ἐσθιέτω==	no-confirmed-topology
1corintios	11	34	C3	συνέρχησθε	internal-node	C2	subordinate	1	medium	suggested	ἵνα μὴ εἰς κρίμα ==συνέρχησθε== τὰ δὲ λοιπὰ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	34	C4	ἔλθω	leaf	C3	coordinate	2	medium	suggested	ὡς ἂν ==ἔλθω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	34	C5	διατάξομαι	root-or-unresolved			0		unresolved-root	==διατάξομαι==	no-confirmed-topology
1corintios	12	1	C1	θέλω	root-or-unresolved			0		unresolved-root	περὶ δὲ τῶν πνευματικῶν ἀδελφοί οὐ ==θέλω== ὑμᾶς ἀγνοεῖν	no-confirmed-topology
1corintios	12	2	C1	οἴδατε	root-parent			0		unresolved-root	==οἴδατε==	no-confirmed-topology
1corintios	12	2	C2	ἦτε	internal-node	C1	subordinate	1	medium	suggested	ὅτι ὅτε ἔθνη ==ἦτε== πρὸς τὰ εἴδωλα τὰ ἄφωνα	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	2	C3	ἤγεσθε	leaf	C2	subordinate	2	medium	suggested	ὡς ἂν ==ἤγεσθε== ἀπαγόμενοι	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	3	C1	γνωρίζω	root-parent			0		unresolved-root	διὸ ==γνωρίζω== ὑμῖν	no-confirmed-topology
1corintios	12	3	C2	λέγει	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐδεὶς ἐν πνεύματι θεοῦ λαλῶν ==λέγει== ἀνάθεμα ἰησοῦς καὶ οὐδεὶς	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	3	C3	δύναται	root-or-unresolved			0		unresolved-root	==δύναται== εἰπεῖν κύριος ἰησοῦς εἰ μὴ ἐν πνεύματι ἁγίῳ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	4	C1	εἰσίν	root-or-unresolved			0		unresolved-root	διαιρέσεις δὲ χαρισμάτων ==εἰσίν== τὸ δὲ αὐτὸ πνεῦμα	no-confirmed-topology
1corintios	12	5	C1	εἰσιν	root-or-unresolved			0		unresolved-root	καὶ διαιρέσεις διακονιῶν ==εἰσιν== καὶ ὁ αὐτὸς κύριος	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	6	C1	εἰσίν	root-or-unresolved			0		unresolved-root	καὶ διαιρέσεις ἐνεργημάτων ==εἰσίν== ὁ δὲ αὐτὸς θεός ὁ ἐνεργῶν τὰ πάντα ἐν πᾶσιν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	7	C1	δίδοται	root-or-unresolved			0		unresolved-root	ἑκάστῳ δὲ ==δίδοται== ἡ φανέρωσις τοῦ πνεύματος πρὸς τὸ συμφέρον	no-confirmed-topology
1corintios	12	8	C1	δίδοται	root-or-unresolved			0		unresolved-root	ᾧ μὲν γὰρ διὰ τοῦ πνεύματος ==δίδοται== λόγος σοφίας ἄλλῳ δὲ λόγος γνώσεως κατὰ τὸ αὐτὸ πνεῦμα	no-confirmed-topology
1corintios	12	11	C1	ἐνεργεῖ	root-parent			0		unresolved-root	πάντα δὲ ταῦτα ==ἐνεργεῖ== τὸ ἓν καὶ τὸ αὐτὸ πνεῦμα διαιροῦν ἰδίᾳ ἑκάστῳ καθὼς	no-confirmed-topology
1corintios	12	11	C2	βούλεται	leaf	C1	subordinate	1	medium	suggested	==βούλεται==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available; parallel-coordinate-structure-detected
1corintios	12	12	C1	ἐστιν	root-or-unresolved			0		unresolved-root	καθάπερ γὰρ τὸ σῶμα ἕν ==ἐστιν== καὶ μέλη πολλὰ	no-confirmed-topology
1corintios	12	12	C2	ἔχει	root-parent			0		unresolved-root	==ἔχει== πάντα δὲ τὰ μέλη τοῦ σώματος πολλὰ ὄντα ἕν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	12	C3	ἐστιν	leaf	C2	coordinate	1	medium	suggested	==ἐστιν== σῶμα οὕτως καὶ ὁ χριστός	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	13	C1	ἐβαπτίσθημεν	root-parent			0		unresolved-root	καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ==ἐβαπτίσθημεν== εἴτε ἰουδαῖοι εἴτε ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι καὶ πάντες ἓν πνεῦμα	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	13	C2	ἐποτίσθημεν	leaf	C1	coordinate	1	medium	suggested	==ἐποτίσθημεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	12	14	C1	ἔστιν	root-or-unresolved			0		unresolved-root	καὶ γὰρ τὸ σῶμα οὐκ ==ἔστιν== ἓν μέλος ἀλλὰ πολλά	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	15	C1	εἴπῃ	root-parent			0		unresolved-root	ἐὰν ==εἴπῃ== ὁ πούς	no-confirmed-topology
