paso13_action_support_id	book	chapter	verse	reference	stream_index	predication_id	subject_support	verb_support	scope_support	paso9_candidate_labels	continuity_field_state	minimal_action_support	confidence	evidence	final_action_statement_assigned
P1300589	1corintios	11	16	11:16	589	1corintios-11-16-P02	implicit-1P	ἔχομεν		"[""CONDICIÓN"", ""ACLARA""]"	unstable	implicit-1P — ἔχομεν	low	"[""verb:ἔχομεν"", ""subject:implicit-1P"", ""field:unstable"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300590	1corintios	11	17	11:17	590	1corintios-11-17-P01	implicit-1S	ἐπαινῶ		"[""ACLARA""]"	recovering	implicit-1S — ἐπαινῶ	low	"[""verb:ἐπαινῶ"", ""subject:implicit-1S"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300591	1corintios	11	17	11:17	591	1corintios-11-17-P02	implicit-2P	συνέρχεσθε		"[""ACLARA""]"	unstable	implicit-2P — συνέρχεσθε	low	"[""verb:συνέρχεσθε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300592	1corintios	11	18	11:18	592	1corintios-11-18-P01	implicit-1S	ἀκούω		"[""RAZÓN"", ""ACLARA""]"	unstable	implicit-1S — ἀκούω	low	"[""verb:ἀκούω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:RAZÓN,ACLARA""]"	False
P1300593	1corintios	11	18	11:18	593	1corintios-11-18-P02	implicit-1S	πιστεύω		"[""EXPONE""]"	stable	implicit-1S — πιστεύω	low	"[""verb:πιστεύω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300594	1corintios	11	19	11:19	594	1corintios-11-19-P01	implicit-3S	δεῖ		"[""ACLARA""]"	unstable	implicit-3S — δεῖ	low	"[""verb:δεῖ"", ""subject:implicit-3S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300595	1corintios	11	19	11:19	595	1corintios-11-19-P02	unknown	γένωνται		"[""ACLARA""]"	recovering	sujeto no resuelto — γένωνται	low	"[""verb:γένωνται"", ""subject:unknown"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300596	1corintios	11	20	11:20	596	1corintios-11-20-P01	implicit-3S	ἔστιν		"[""PROPÓSITO"", ""ACLARA""]"	recovering	implicit-3S — ἔστιν	low	"[""verb:ἔστιν"", ""subject:implicit-3S"", ""field:recovering"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1300597	1corintios	11	21	11:21	597	1corintios-11-21-P01	implicit-3S	προλαμβάνει		"[""EXPONE""]"	stable	implicit-3S — προλαμβάνει	low	"[""verb:προλαμβάνει"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300598	1corintios	11	21	11:21	598	1corintios-11-21-P02	implicit-3S	πεινᾷ		"[""EXPONE""]"	stable	implicit-3S — πεινᾷ	low	"[""verb:πεινᾷ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300599	1corintios	11	21	11:21	599	1corintios-11-21-P03	implicit-3S	μεθύει		"[""EXPONE""]"	stable	implicit-3S — μεθύει	low	"[""verb:μεθύει"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300600	1corintios	11	22	11:22	600	1corintios-11-22-P01	implicit-2P	ἔχετε		"[""ACLARA""]"	transitioning	implicit-2P — ἔχετε	low	"[""verb:ἔχετε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300601	1corintios	11	22	11:22	601	1corintios-11-22-P02	implicit-2P	καταφρονεῖτε		"[""EXPONE""]"	stable	implicit-2P — καταφρονεῖτε	low	"[""verb:καταφρονεῖτε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300602	1corintios	11	22	11:22	602	1corintios-11-22-P03	implicit-2P	καταισχύνετε		"[""EXPONE""]"	stable	implicit-2P — καταισχύνετε	low	"[""verb:καταισχύνετε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300603	1corintios	11	22	11:22	603	1corintios-11-22-P04	implicit-1S	εἴπω		"[""ACLARA""]"	transitioning	implicit-1S — εἴπω	low	"[""verb:εἴπω"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300604	1corintios	11	22	11:22	604	1corintios-11-22-P05	implicit-1S	ἐπαινέσω		"[""EXPONE""]"	stable	implicit-1S — ἐπαινέσω	low	"[""verb:ἐπαινέσω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300605	1corintios	11	22	11:22	605	1corintios-11-22-P06	implicit-1S	ἐπαινῶ		"[""EXPONE""]"	stable	implicit-1S — ἐπαινῶ	low	"[""verb:ἐπαινῶ"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300606	1corintios	11	23	11:23	606	1corintios-11-23-P01	implicit-1S	παρέλαβον		"[""EXPONE""]"	stable	implicit-1S — παρέλαβον	low	"[""verb:παρέλαβον"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300607	1corintios	11	23	11:23	607	1corintios-11-23-P02	implicit-1S	παρέδωκα		"[""EXPONE""]"	stable	implicit-1S — παρέδωκα	low	"[""verb:παρέδωκα"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300608	1corintios	11	23	11:23	608	1corintios-11-23-P03	implicit-3S	παρεδίδετο		"[""ACLARA""]"	transitioning	implicit-3S — παρεδίδετο	low	"[""verb:παρεδίδετο"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300609	1corintios	11	23	11:23	609	1corintios-11-23-P04	implicit-3S	ἔλαβεν		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	implicit-3S — ἔλαβεν	low	"[""verb:ἔλαβεν"", ""subject:implicit-3S"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300610	1corintios	11	24	11:24	610	1corintios-11-24-P01	implicit-3S	ἔκλασεν		"[""EXPONE""]"	stable	implicit-3S — ἔκλασεν	low	"[""verb:ἔκλασεν"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300611	1corintios	11	24	11:24	611	1corintios-11-24-P02	implicit-3S	εἶπεν		"[""EXPONE""]"	stable	implicit-3S — εἶπεν	low	"[""verb:εἶπεν"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300612	1corintios	11	24	11:24	612	1corintios-11-24-P03	unknown	ἐστιν		"[""EXPONE""]"	stable	sujeto no resuelto — ἐστιν	low	"[""verb:ἐστιν"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300613	1corintios	11	24	11:24	613	1corintios-11-24-P04	implicit-2P	ποιεῖτε		"[""ACLARA""]"	unstable	implicit-2P — ποιεῖτε	low	"[""verb:ποιεῖτε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300614	1corintios	11	25	11:25	614	1corintios-11-25-P01	unknown	ἐστὶν		"[""ACLARA""]"	transitioning	sujeto no resuelto — ἐστὶν	low	"[""verb:ἐστὶν"", ""subject:unknown"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300615	1corintios	11	25	11:25	615	1corintios-11-25-P02	implicit-2P	ποιεῖτε		"[""ACLARA""]"	transitioning	implicit-2P — ποιεῖτε	low	"[""verb:ποιεῖτε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300616	1corintios	11	25	11:25	616	1corintios-11-25-P03	implicit-2P	πίνητε		"[""EXPONE""]"	stable	implicit-2P — πίνητε	low	"[""verb:πίνητε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300617	1corintios	11	26	11:26	617	1corintios-11-26-P01	implicit-2P	ἐσθίητε		"[""CONDICIÓN"", ""EXPONE""]"	stable	implicit-2P — ἐσθίητε	low	"[""verb:ἐσθίητε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300618	1corintios	11	26	11:26	618	1corintios-11-26-P02	implicit-2P	πίνητε		"[""CONDICIÓN"", ""EXPONE""]"	stable	implicit-2P — πίνητε	low	"[""verb:πίνητε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300619	1corintios	11	26	11:26	619	1corintios-11-26-P03	implicit-2P	καταγγέλλετε		"[""EXPONE""]"	stable	implicit-2P — καταγγέλλετε	low	"[""verb:καταγγέλλετε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300620	1corintios	11	26	11:26	620	1corintios-11-26-P04	implicit-3S	ἔλθῃ		"[""ACLARA""]"	transitioning	implicit-3S — ἔλθῃ	low	"[""verb:ἔλθῃ"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300621	1corintios	11	27	11:27	621	1corintios-11-27-P01	unknown	ἐσθίῃ		"[""RESULTADO"", ""EXPONE""]"	stable	sujeto no resuelto — ἐσθίῃ	low	"[""verb:ἐσθίῃ"", ""subject:unknown"", ""field:stable"", ""paso9:RESULTADO,EXPONE""]"	False
P1300622	1corintios	11	27	11:27	622	1corintios-11-27-P02	implicit-3S	πίνῃ		"[""EXPONE""]"	stable	implicit-3S — πίνῃ	low	"[""verb:πίνῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300623	1corintios	11	27	11:27	623	1corintios-11-27-P03	unknown	ἔσται		"[""EXPONE""]"	stable	sujeto no resuelto — ἔσται	low	"[""verb:ἔσται"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300624	1corintios	11	28	11:28	624	1corintios-11-28-P01	implicit-3S	δοκιμαζέτω		"[""EXPONE""]"	stable	implicit-3S — δοκιμαζέτω	low	"[""verb:δοκιμαζέτω"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300625	1corintios	11	28	11:28	625	1corintios-11-28-P02	implicit-3S	ἐσθιέτω		"[""EXPONE""]"	stable	implicit-3S — ἐσθιέτω	low	"[""verb:ἐσθιέτω"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300626	1corintios	11	28	11:28	626	1corintios-11-28-P03	implicit-3S	πινέτω		"[""EXPONE""]"	stable	implicit-3S — πινέτω	low	"[""verb:πινέτω"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300627	1corintios	11	29	11:29	627	1corintios-11-29-P01	implicit-3S	ἐσθίει		"[""EXPONE""]"	stable	implicit-3S — ἐσθίει	low	"[""verb:ἐσθίει"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300628	1corintios	11	29	11:29	628	1corintios-11-29-P02	implicit-3S	πίνει		"[""EXPONE""]"	stable	implicit-3S — πίνει	low	"[""verb:πίνει"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300629	1corintios	11	30	11:30	629	1corintios-11-30-P01	implicit-3P	κοιμῶνται		"[""ACLARA""]"	recovering	implicit-3P — κοιμῶνται	low	"[""verb:κοιμῶνται"", ""subject:implicit-3P"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300630	1corintios	11	31	11:31	630	1corintios-11-31-P01	implicit-1P	διεκρίνομεν		"[""ACLARA""]"	transitioning	implicit-1P — διεκρίνομεν	low	"[""verb:διεκρίνομεν"", ""subject:implicit-1P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300631	1corintios	11	31	11:31	631	1corintios-11-31-P02	implicit-1P	ἐκρινόμεθα		"[""CONDICIÓN"", ""EXPONE""]"	stable	implicit-1P — ἐκρινόμεθα	low	"[""verb:ἐκρινόμεθα"", ""subject:implicit-1P"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300632	1corintios	11	32	11:32	632	1corintios-11-32-P01	implicit-1P	παιδευόμεθα		"[""EXPONE""]"	stable	implicit-1P — παιδευόμεθα	low	"[""verb:παιδευόμεθα"", ""subject:implicit-1P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300633	1corintios	11	32	11:32	633	1corintios-11-32-P02	implicit-1P	κατακριθῶμεν		"[""EXPONE""]"	stable	implicit-1P — κατακριθῶμεν	low	"[""verb:κατακριθῶμεν"", ""subject:implicit-1P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300634	1corintios	11	33	11:33	634	1corintios-11-33-P01	implicit-2P	ἐκδέχεσθε		"[""PROPÓSITO"", ""RESULTADO"", ""ACLARA""]"	unstable	implicit-2P — ἐκδέχεσθε	low	"[""verb:ἐκδέχεσθε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:PROPÓSITO,RESULTADO,ACLARA""]"	False
P1300635	1corintios	11	34	11:34	635	1corintios-11-34-P01	unknown	πεινᾷ		"[""ACLARA""]"	unstable	sujeto no resuelto — πεινᾷ	low	"[""verb:πεινᾷ"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300636	1corintios	11	34	11:34	636	1corintios-11-34-P02	implicit-3S	ἐσθιέτω		"[""CONDICIÓN"", ""EXPONE""]"	stable	implicit-3S — ἐσθιέτω	low	"[""verb:ἐσθιέτω"", ""subject:implicit-3S"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300637	1corintios	11	34	11:34	637	1corintios-11-34-P03	implicit-2P	συνέρχησθε		"[""ACLARA""]"	transitioning	implicit-2P — συνέρχησθε	low	"[""verb:συνέρχησθε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300638	1corintios	11	34	11:34	638	1corintios-11-34-P04	implicit-1S	ἔλθω		"[""PROPÓSITO"", ""ACLARA""]"	transitioning	implicit-1S — ἔλθω	low	"[""verb:ἔλθω"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1300639	1corintios	11	34	11:34	639	1corintios-11-34-P05	implicit-1S	διατάξομαι		"[""ACLARA"", ""EXPONE""]"	stable	implicit-1S — διατάξομαι	low	"[""verb:διατάξομαι"", ""subject:implicit-1S"", ""field:stable"", ""paso9:ACLARA,EXPONE""]"	False
P1300640	1corintios	12	1	12:1	640	1corintios-12-1-P01	implicit-1S	θέλω		"[""EXPONE""]"	stable	implicit-1S — θέλω	low	"[""verb:θέλω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300641	1corintios	12	2	12:2	641	1corintios-12-2-P01	implicit-2P	οἴδατε		"[""ACLARA""]"	transitioning	implicit-2P — οἴδατε	low	"[""verb:οἴδατε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300642	1corintios	12	2	12:2	642	1corintios-12-2-P02	implicit-2P	ἦτε		"[""EXPONE""]"	stable	implicit-2P — ἦτε	low	"[""verb:ἦτε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300643	1corintios	12	2	12:2	643	1corintios-12-2-P03	implicit-2P	ἤγεσθε		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	implicit-2P — ἤγεσθε	low	"[""verb:ἤγεσθε"", ""subject:implicit-2P"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300644	1corintios	12	3	12:3	644	1corintios-12-3-P01	implicit-1S	γνωρίζω		"[""ACLARA""]"	unstable	implicit-1S — γνωρίζω	low	"[""verb:γνωρίζω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300645	1corintios	12	3	12:3	645	1corintios-12-3-P02	unknown	λέγει		"[""ACLARA""]"	transitioning	sujeto no resuelto — λέγει	low	"[""verb:λέγει"", ""subject:unknown"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300646	1corintios	12	3	12:3	646	1corintios-12-3-P03	unknown	δύναται		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	sujeto no resuelto — δύναται	low	"[""verb:δύναται"", ""subject:unknown"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300647	1corintios	12	4	12:4	647	1corintios-12-4-P01	implicit-3P	εἰσίν		"[""ACLARA""]"	recovering	implicit-3P — εἰσίν	low	"[""verb:εἰσίν"", ""subject:implicit-3P"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300648	1corintios	12	5	12:5	648	1corintios-12-5-P01	unknown	εἰσιν		"[""EXPONE""]"	stable	sujeto no resuelto — εἰσιν	low	"[""verb:εἰσιν"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300649	1corintios	12	6	12:6	649	1corintios-12-6-P01	unknown	εἰσίν		"[""EXPONE""]"	stable	sujeto no resuelto — εἰσίν	low	"[""verb:εἰσίν"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300650	1corintios	12	7	12:7	650	1corintios-12-7-P01	implicit-3S	δίδοται		"[""ACLARA""]"	recovering	implicit-3S — δίδοται	low	"[""verb:δίδοται"", ""subject:implicit-3S"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300651	1corintios	12	8	12:8	651	1corintios-12-8-P01	implicit-3S	δίδοται		"[""EXPONE""]"	stable	implicit-3S — δίδοται	low	"[""verb:δίδοται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300652	1corintios	12	11	12:11	652	1corintios-12-11-P01	implicit-3S	ἐνεργεῖ		"[""EXPONE""]"	stable	implicit-3S — ἐνεργεῖ	low	"[""verb:ἐνεργεῖ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300653	1corintios	12	11	12:11	653	1corintios-12-11-P02	unknown	βούλεται		"[""EXPONE""]"	stable	sujeto no resuelto — βούλεται	low	"[""verb:βούλεται"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300654	1corintios	12	12	12:12	654	1corintios-12-12-P01	unknown	ἐστιν		"[""ACLARA"", ""EXPONE""]"	stable	sujeto no resuelto — ἐστιν	low	"[""verb:ἐστιν"", ""subject:unknown"", ""field:stable"", ""paso9:ACLARA,EXPONE""]"	False
P1300655	1corintios	12	12	12:12	655	1corintios-12-12-P02	implicit-3S	ἔχει		"[""EXPONE""]"	stable	implicit-3S — ἔχει	low	"[""verb:ἔχει"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300656	1corintios	12	12	12:12	656	1corintios-12-12-P03	unknown	ἐστιν		"[""EXPONE""]"	stable	sujeto no resuelto — ἐστιν	low	"[""verb:ἐστιν"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300657	1corintios	12	13	12:13	657	1corintios-12-13-P01	implicit-1P	ἐβαπτίσθημεν		"[""ACLARA""]"	transitioning	implicit-1P — ἐβαπτίσθημεν	low	"[""verb:ἐβαπτίσθημεν"", ""subject:implicit-1P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300658	1corintios	12	13	12:13	658	1corintios-12-13-P02	implicit-1P	ἐποτίσθημεν		"[""EXPONE""]"	stable	implicit-1P — ἐποτίσθημεν	low	"[""verb:ἐποτίσθημεν"", ""subject:implicit-1P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300659	1corintios	12	14	12:14	659	1corintios-12-14-P01	unknown	ἔστιν		"[""ACLARA""]"	transitioning	sujeto no resuelto — ἔστιν	low	"[""verb:ἔστιν"", ""subject:unknown"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300660	1corintios	12	15	12:15	660	1corintios-12-15-P01	implicit-3S	εἴπῃ		"[""EXPONE""]"	stable	implicit-3S — εἴπῃ	low	"[""verb:εἴπῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300661	1corintios	12	15	12:15	661	1corintios-12-15-P02	implicit-1S	εἰμὶ		"[""CONDICIÓN"", ""ACLARA""]"	transitioning	implicit-1S — εἰμὶ	low	"[""verb:εἰμὶ"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300662	1corintios	12	15	12:15	662	1corintios-12-15-P03	implicit-1S	εἰμὶ		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	implicit-1S — εἰμὶ	low	"[""verb:εἰμὶ"", ""subject:implicit-1S"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300663	1corintios	12	15	12:15	663	1corintios-12-15-P04	implicit-3S	ἔστιν		"[""ACLARA""]"	transitioning	implicit-3S — ἔστιν	low	"[""verb:ἔστιν"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300664	1corintios	12	16	12:16	664	1corintios-12-16-P01	implicit-3S	εἴπῃ		"[""EXPONE""]"	stable	implicit-3S — εἴπῃ	low	"[""verb:εἴπῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300665	1corintios	12	16	12:16	665	1corintios-12-16-P02	implicit-1S	εἰμὶ		"[""CONDICIÓN"", ""ACLARA""]"	transitioning	implicit-1S — εἰμὶ	low	"[""verb:εἰμὶ"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300666	1corintios	12	16	12:16	666	1corintios-12-16-P03	implicit-1S	εἰμὶ		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	implicit-1S — εἰμὶ	low	"[""verb:εἰμὶ"", ""subject:implicit-1S"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300667	1corintios	12	16	12:16	667	1corintios-12-16-P04	implicit-3S	ἔστιν		"[""ACLARA""]"	transitioning	implicit-3S — ἔστιν	low	"[""verb:ἔστιν"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300668	1corintios	12	18	12:18	668	1corintios-12-18-P01	unknown	ἔθετο		"[""EXPONE""]"	stable	sujeto no resuelto — ἔθετο	low	"[""verb:ἔθετο"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300669	1corintios	12	18	12:18	669	1corintios-12-18-P02	implicit-3S	ἠθέλησεν		"[""EXPONE""]"	stable	implicit-3S — ἠθέλησεν	low	"[""verb:ἠθέλησεν"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
