BOOK	CH	VS	REFERENCE	SOURCE_LINE	TOKEN_IN_VERSE	GREEK	LEMMA	POS	PARSING	MORPH	CATEGORY	FINITE	MOOD	PERSON	NUMBER	RAW
1corintios	7	21	1corintios 7:21	2372	13	χρῆσαι.	χράομαι	V-	2AMD-S--	V-2AMD-S--	finite_counted	yes	imperative	2	S	070721 V- 2AMD-S-- χρῆσαι. χρῆσαι χρῆσαι χράομαι
1corintios	7	22	1corintios 7:22	2377	5	κληθεὶς	καλέω	V-	-APPNSM-	V--APPNSM-	nonfinite_participle	no				070722 V- -APPNSM- κληθεὶς κληθεὶς κληθείς καλέω
1corintios	7	22	1corintios 7:22	2381	9	ἐστίν·	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070722 V- 3PAI-S-- ἐστίν· ἐστίν ἐστί(ν) εἰμί
1corintios	7	22	1corintios 7:22	2385	13	κληθεὶς	καλέω	V-	-APPNSM-	V--APPNSM-	nonfinite_participle	no				070722 V- -APPNSM- κληθεὶς κληθεὶς κληθείς καλέω
1corintios	7	22	1corintios 7:22	2387	15	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070722 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	7	23	1corintios 7:23	2390	2	ἠγοράσθητε·	ἀγοράζω	V-	2API-P--	V-2API-P--	finite_counted	yes	indicative	2	P	070723 V- 2API-P-- ἠγοράσθητε· ἠγοράσθητε ἠγοράσθητε ἀγοράζω
1corintios	7	23	1corintios 7:23	2392	4	γίνεσθε	γίνομαι	V-	2PMD-P--	V-2PMD-P--	finite_counted	yes	imperative	2	P	070723 V- 2PMD-P-- γίνεσθε γίνεσθε γίνεσθε γίνομαι
1corintios	7	24	1corintios 7:24	2398	4	ἐκλήθη,	καλέω	V-	3API-S--	V-3API-S--	finite_counted	yes	indicative	3	S	070724 V- 3API-S-- ἐκλήθη, ἐκλήθη ἐκλήθη καλέω
1corintios	7	24	1corintios 7:24	2402	8	μενέτω	μένω	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	070724 V- 3PAD-S-- μενέτω μενέτω μενέτω μένω
1corintios	7	25	1corintios 7:25	2412	8	ἔχω,	ἔχω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070725 V- 1PAI-S-- ἔχω, ἔχω ἔχω ἔχω
1corintios	7	25	1corintios 7:25	2415	11	δίδωμι	δίδωμι	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070725 V- 1PAI-S-- δίδωμι δίδωμι δίδωμι δίδωμι
1corintios	7	25	1corintios 7:25	2417	13	ἠλεημένος	ἐλεάω	V-	-XPPNSM-	V--XPPNSM-	nonfinite_participle	no				070725 V- -XPPNSM- ἠλεημένος ἠλεημένος ἠλεημένος ἐλεάω
1corintios	7	25	1corintios 7:25	2421	17	εἶναι.	εἰμί	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070725 V- -PAN---- εἶναι. εἶναι εἶναι εἰμί
1corintios	7	26	1corintios 7:26	2422	1	νομίζω	νομίζω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070726 V- 1PAI-S-- νομίζω νομίζω νομίζω νομίζω
1corintios	7	26	1corintios 7:26	2426	5	ὑπάρχειν	ὑπάρχω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070726 V- -PAN---- ὑπάρχειν ὑπάρχειν ὑπάρχειν ὑπάρχω
1corintios	7	26	1corintios 7:26	2429	8	ἐνεστῶσαν	ἐνίστημι	V-	-XAPASF-	V--XAPASF-	nonfinite_participle	no				070726 V- -XAPASF- ἐνεστῶσαν ἐνεστῶσαν ἐνεστῶσαν ἐνίστημι
1corintios	7	26	1corintios 7:26	2436	15	εἶναι.	εἰμί	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070726 V- -PAN---- εἶναι. εἶναι εἶναι εἰμί
1corintios	7	27	1corintios 7:27	2437	1	δέδεσαι	δέω	V-	2XPI-S--	V-2XPI-S--	finite_counted	yes	indicative	2	S	070727 V- 2XPI-S-- δέδεσαι δέδεσαι δέδεσαι δέω
1corintios	7	27	1corintios 7:27	2440	4	ζήτει	ζητέω	V-	2PAD-S--	V-2PAD-S--	finite_counted	yes	imperative	2	S	070727 V- 2PAD-S-- ζήτει ζήτει ζήτει ζητέω
1corintios	7	27	1corintios 7:27	2442	6	λέλυσαι	λύω	V-	2XPI-S--	V-2XPI-S--	finite_counted	yes	indicative	2	S	070727 V- 2XPI-S-- λέλυσαι λέλυσαι λέλυσαι λύω
1corintios	7	27	1corintios 7:27	2446	10	ζήτει	ζητέω	V-	2PAD-S--	V-2PAD-S--	finite_counted	yes	imperative	2	S	070727 V- 2PAD-S-- ζήτει ζήτει ζήτει ζητέω
1corintios	7	28	1corintios 7:28	2451	4	⸀γαμήσῃς,	γαμέω	V-	2AAS-S--	V-2AAS-S--	finite_counted	yes	subjunctive	2	S	070728 V- 2AAS-S-- ⸀γαμήσῃς, γαμήσῃς γαμήσῃς γαμέω
1corintios	7	28	1corintios 7:28	2453	6	ἥμαρτες.	ἁμαρτάνω	V-	2AAI-S--	V-2AAI-S--	finite_counted	yes	indicative	2	S	070728 V- 2AAI-S-- ἥμαρτες. ἥμαρτες ἥμαρτες ἁμαρτάνω
1corintios	7	28	1corintios 7:28	2456	9	γήμῃ	γαμέω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070728 V- 3AAS-S-- γήμῃ γήμῃ γήμῃ γαμέω
1corintios	7	28	1corintios 7:28	2460	13	ἥμαρτεν.	ἁμαρτάνω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070728 V- 3AAI-S-- ἥμαρτεν. ἥμαρτεν ἥμαρτε(ν) ἁμαρτάνω
1corintios	7	28	1corintios 7:28	2465	18	ἕξουσιν	ἔχω	V-	3FAI-P--	V-3FAI-P--	finite_counted	yes	indicative	3	P	070728 V- 3FAI-P-- ἕξουσιν ἕξουσιν ἕξουσι(ν) ἔχω
1corintios	7	28	1corintios 7:28	2471	24	φείδομαι.	φείδομαι	V-	1PMI-S--	V-1PMI-S--	finite_counted	yes	indicative	1	S	070728 V- 1PMI-S-- φείδομαι. φείδομαι φείδομαι φείδομαι
1corintios	7	29	1corintios 7:29	2474	3	φημι,	φημί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070729 V- 1PAI-S-- φημι, φημι φημί φημί
1corintios	7	29	1corintios 7:29	2478	7	συνεσταλμένος	συστέλλω	V-	-XPPNSM-	V--XPPNSM-	nonfinite_participle	no				070729 V- -XPPNSM- συνεσταλμένος συνεσταλμένος συνεσταλμένος συστέλλω
1corintios	7	29	1corintios 7:29	2479	8	⸂ἐστίν·	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070729 V- 3PAI-S-- ⸂ἐστίν· ἐστίν ἐστί(ν) εἰμί
1corintios	7	29	1corintios 7:29	2485	14	ἔχοντες	ἔχω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070729 V- -PAPNPM- ἔχοντες ἔχοντες ἔχοντες ἔχω
1corintios	7	29	1corintios 7:29	2489	18	ἔχοντες	ἔχω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070729 V- -PAPNPM- ἔχοντες ἔχοντες ἔχοντες ἔχω
1corintios	7	29	1corintios 7:29	2490	19	ὦσιν,	εἰμί	V-	3PAS-P--	V-3PAS-P--	finite_counted	yes	subjunctive	3	P	070729 V- 3PAS-P-- ὦσιν, ὦσιν ὦσι(ν) εἰμί
1corintios	7	30	1corintios 7:30	2493	3	κλαίοντες	κλαίω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- κλαίοντες κλαίοντες κλαίοντες κλαίω
1corintios	7	30	1corintios 7:30	2496	6	κλαίοντες,	κλαίω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- κλαίοντες, κλαίοντες κλαίοντες κλαίω
1corintios	7	30	1corintios 7:30	2499	9	χαίροντες	χαίρω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- χαίροντες χαίροντες χαίροντες χαίρω
1corintios	7	30	1corintios 7:30	2502	12	χαίροντες,	χαίρω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- χαίροντες, χαίροντες χαίροντες χαίρω
1corintios	7	30	1corintios 7:30	2505	15	ἀγοράζοντες	ἀγοράζω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- ἀγοράζοντες ἀγοράζοντες ἀγοράζοντες ἀγοράζω
1corintios	7	30	1corintios 7:30	2508	18	κατέχοντες,	κατέχω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				070730 V- -PAPNPM- κατέχοντες, κατέχοντες κατέχοντες κατέχω
1corintios	7	31	1corintios 7:31	2511	3	χρώμενοι	χράομαι	V-	-PMPNPM-	V--PMPNPM-	nonfinite_participle	no				070731 V- -PMPNPM- χρώμενοι χρώμενοι χρώμενοι χράομαι
1corintios	7	31	1corintios 7:31	2516	8	καταχρώμενοι·	καταχράομαι	V-	-PMPNPM-	V--PMPNPM-	nonfinite_participle	no				070731 V- -PMPNPM- καταχρώμενοι· καταχρώμενοι καταχρώμενοι καταχράομαι
1corintios	7	31	1corintios 7:31	2517	9	παράγει	παράγω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070731 V- 3PAI-S-- παράγει παράγει παράγει παράγω
1corintios	7	32	1corintios 7:32	2524	1	Θέλω	θέλω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070732 V- 1PAI-S-- Θέλω Θέλω θέλω θέλω
1corintios	7	32	1corintios 7:32	2528	5	εἶναι.	εἰμί	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070732 V- -PAN---- εἶναι. εἶναι εἶναι εἰμί
1corintios	7	32	1corintios 7:32	2531	8	μεριμνᾷ	μεριμνάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070732 V- 3PAI-S-- μεριμνᾷ μεριμνᾷ μεριμνᾷ μεριμνάω
1corintios	7	32	1corintios 7:32	2536	13	⸀ἀρέσῃ	ἀρέσκω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070732 V- 3AAS-S-- ⸀ἀρέσῃ ἀρέσῃ ἀρέσῃ ἀρέσκω
1corintios	7	33	1corintios 7:33	2541	3	γαμήσας	γαμέω	V-	-AAPNSM-	V--AAPNSM-	nonfinite_participle	no				070733 V- -AAPNSM- γαμήσας γαμήσας γαμήσας γαμέω
1corintios	7	33	1corintios 7:33	2542	4	μεριμνᾷ	μεριμνάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070733 V- 3PAI-S-- μεριμνᾷ μεριμνᾷ μεριμνᾷ μεριμνάω
1corintios	7	33	1corintios 7:33	2547	9	⸀ἀρέσῃ	ἀρέσκω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070733 V- 3AAS-S-- ⸀ἀρέσῃ ἀρέσῃ ἀρέσῃ ἀρέσκω
1corintios	7	34	1corintios 7:34	2551	2	μεμέρισται.	μερίζω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	070734 V- 3XPI-S-- μεμέρισται. μεμέρισται μεμέρισται μερίζω
1corintios	7	34	1corintios 7:34	2560	11	μεριμνᾷ	μεριμνάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070734 V- 3PAI-S-- μεριμνᾷ μεριμνᾷ μεριμνᾷ μεριμνάω
1corintios	7	34	1corintios 7:34	2565	16	ᾖ	εἰμί	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	070734 V- 3PAS-S-- ᾖ ᾖ ᾖ εἰμί
1corintios	7	34	1corintios 7:34	2575	26	γαμήσασα	γαμέω	V-	-AAPNSF-	V--AAPNSF-	nonfinite_participle	no				070734 V- -AAPNSF- γαμήσασα γαμήσασα γαμήσασα γαμέω
1corintios	7	34	1corintios 7:34	2576	27	μεριμνᾷ	μεριμνάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070734 V- 3PAI-S-- μεριμνᾷ μεριμνᾷ μεριμνᾷ μεριμνάω
1corintios	7	34	1corintios 7:34	2581	32	⸀ἀρέσῃ	ἀρέσκω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070734 V- 3AAS-S-- ⸀ἀρέσῃ ἀρέσῃ ἀρέσῃ ἀρέσκω
1corintios	7	35	1corintios 7:35	2591	8	λέγω,	λέγω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070735 V- 1PAI-S-- λέγω, λέγω λέγω λέγω
1corintios	7	35	1corintios 7:35	2596	13	ἐπιβάλω,	ἐπιβάλλω	V-	1AAS-S--	V-1AAS-S--	finite_counted	yes	subjunctive	1	S	070735 V- 1AAS-S-- ἐπιβάλω, ἐπιβάλω ἐπιβάλω ἐπιβάλλω
1corintios	7	36	1corintios 7:36	2609	4	ἀσχημονεῖν	ἀσχημονέω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070736 V- -PAN---- ἀσχημονεῖν ἀσχημονεῖν ἀσχημονεῖν ἀσχημονέω
1corintios	7	36	1corintios 7:36	2614	9	νομίζει	νομίζω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070736 V- 3PAI-S-- νομίζει νομίζει νομίζει νομίζω
1corintios	7	36	1corintios 7:36	2616	11	ᾖ	εἰμί	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	070736 V- 3PAS-S-- ᾖ ᾖ ᾖ εἰμί
1corintios	7	36	1corintios 7:36	2620	15	ὀφείλει	ὀφείλω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070736 V- 3PAI-S-- ὀφείλει ὀφείλει ὀφείλει ὀφείλω
1corintios	7	36	1corintios 7:36	2621	16	γίνεσθαι,	γίνομαι	V-	-PMN----	V--PMN----	nonfinite_infinitive	no				070736 V- -PMN---- γίνεσθαι, γίνεσθαι γίνεσθαι γίνομαι
1corintios	7	36	1corintios 7:36	2623	18	θέλει	θέλω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070736 V- 3PAI-S-- θέλει θέλει θέλει θέλω
1corintios	7	36	1corintios 7:36	2624	19	ποιείτω·	ποιέω	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	070736 V- 3PAD-S-- ποιείτω· ποιείτω ποιείτω ποιέω
1corintios	7	36	1corintios 7:36	2626	21	ἁμαρτάνει·	ἁμαρτάνω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070736 V- 3PAI-S-- ἁμαρτάνει· ἁμαρτάνει ἁμαρτάνει ἁμαρτάνω
1corintios	7	36	1corintios 7:36	2627	22	γαμείτωσαν.	γαμέω	V-	3PAD-P--	V-3PAD-P--	finite_counted	yes	imperative	3	P	070736 V- 3PAD-P-- γαμείτωσαν. γαμείτωσαν γαμείτωσαν γαμέω
1corintios	7	37	1corintios 7:37	2630	3	ἕστηκεν	ἵστημι	V-	3XAI-S--	V-3XAI-S--	finite_counted	yes	indicative	3	S	070737 V- 3XAI-S-- ἕστηκεν ἕστηκεν ἕστηκε(ν) ἵστημι
1corintios	7	37	1corintios 7:37	2637	10	ἔχων	ἔχω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070737 V- -PAPNSM- ἔχων ἔχων ἔχων ἔχω
1corintios	7	37	1corintios 7:37	2641	14	ἔχει	ἔχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070737 V- 3PAI-S-- ἔχει ἔχει ἔχει ἔχω
1corintios	7	37	1corintios 7:37	2648	21	κέκρικεν	κρίνω	V-	3XAI-S--	V-3XAI-S--	finite_counted	yes	indicative	3	S	070737 V- 3XAI-S-- κέκρικεν κέκρικεν κέκρικε(ν) κρίνω
1corintios	7	37	1corintios 7:37	2653	26	⸀τηρεῖν	τηρέω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070737 V- -PAN---- ⸀τηρεῖν τηρεῖν τηρεῖν τηρέω
1corintios	7	37	1corintios 7:37	2658	31	⸀ποιήσει·	ποιέω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070737 V- 3FAI-S-- ⸀ποιήσει· ποιήσει ποιήσει ποιέω
1corintios	7	38	1corintios 7:38	2662	4	⸀γαμίζων	γαμίζω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070738 V- -PAPNSM- ⸀γαμίζων γαμίζων γαμίζων γαμίζω
1corintios	7	38	1corintios 7:38	2667	9	ποιεῖ,	ποιέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070738 V- 3PAI-S-- ποιεῖ, ποιεῖ ποιεῖ ποιέω
1corintios	7	38	1corintios 7:38	2671	13	⸁γαμίζων	γαμίζω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				070738 V- -PAPNSM- ⸁γαμίζων γαμίζων γαμίζων γαμίζω
1corintios	7	38	1corintios 7:38	2673	15	⸀ποιήσει.	ποιέω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070738 V- 3FAI-S-- ⸀ποιήσει. ποιήσει ποιήσει ποιέω
1corintios	7	39	1corintios 7:39	2675	2	⸀δέδεται	δέω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	070739 V- 3XPI-S-- ⸀δέδεται δέδεται δέδεται δέω
1corintios	7	39	1corintios 7:39	2679	6	ζῇ	ζάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070739 V- 3PAI-S-- ζῇ ζῇ ζῇ ζάω
1corintios	7	39	1corintios 7:39	2685	12	κοιμηθῇ	κοιμάομαι	V-	3APS-S--	V-3APS-S--	finite_counted	yes	subjunctive	3	S	070739 V- 3APS-S-- κοιμηθῇ κοιμηθῇ κοιμηθῇ κοιμάομαι
1corintios	7	39	1corintios 7:39	2689	16	ἐστὶν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070739 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
1corintios	7	39	1corintios 7:39	2691	18	θέλει	θέλω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070739 V- 3PAI-S-- θέλει θέλει θέλει θέλω
1corintios	7	39	1corintios 7:39	2692	19	γαμηθῆναι,	γαμέω	V-	-APN----	V--APN----	nonfinite_infinitive	no				070739 V- -APN---- γαμηθῆναι, γαμηθῆναι γαμηθῆναι γαμέω
1corintios	7	40	1corintios 7:40	2698	3	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070740 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	7	40	1corintios 7:40	2701	6	μείνῃ,	μένω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	070740 V- 3AAS-S-- μείνῃ, μείνῃ μείνῃ μένω
1corintios	7	40	1corintios 7:40	2706	11	δοκῶ	δοκέω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	070740 V- 1PAI-S-- δοκῶ δοκῶ δοκῶ δοκέω
1corintios	7	40	1corintios 7:40	2711	16	ἔχειν.	ἔχω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				070740 V- -PAN---- ἔχειν. ἔχειν ἔχειν ἔχω
1corintios	8	1	1corintios 8:1	2716	5	οἴδαμεν	οἶδα	V-	1XAI-P--	V-1XAI-P--	finite_counted	yes	indicative	1	P	070801 V- 1XAI-P-- οἴδαμεν οἴδαμεν οἴδαμεν οἶδα
1corintios	8	1	1corintios 8:1	2720	9	ἔχομεν.	ἔχω	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	070801 V- 1PAI-P-- ἔχομεν. ἔχομεν ἔχομεν ἔχω
1corintios	8	1	1corintios 8:1	2723	12	φυσιοῖ,	φυσιόω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070801 V- 3PAI-S-- φυσιοῖ, φυσιοῖ φυσιοῖ φυσιόω
1corintios	8	1	1corintios 8:1	2727	16	οἰκοδομεῖ.	οἰκοδομέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070801 V- 3PAI-S-- οἰκοδομεῖ. οἰκοδομεῖ οἰκοδομεῖ οἰκοδομέω
1corintios	8	2	1corintios 8:2	2730	3	δοκεῖ	δοκέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070802 V- 3PAI-S-- δοκεῖ δοκεῖ δοκεῖ δοκέω
1corintios	8	2	1corintios 8:2	2731	4	⸀ἐγνωκέναι	γινώσκω	V-	-XAN----	V--XAN----	nonfinite_infinitive	no				070802 V- -XAN---- ⸀ἐγνωκέναι ἐγνωκέναι ἐγνωκέναι γινώσκω
1corintios	8	2	1corintios 8:2	2734	7	⸀ἔγνω	γινώσκω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	070802 V- 3AAI-S-- ⸀ἔγνω ἔγνω ἔγνω γινώσκω
1corintios	8	2	1corintios 8:2	2736	9	δεῖ	δέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070802 V- 3PAI-S-- δεῖ δεῖ δεῖ δέω
1corintios	8	2	1corintios 8:2	2737	10	γνῶναι·	γινώσκω	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				070802 V- -AAN---- γνῶναι· γνῶναι γνῶναι γινώσκω
1corintios	8	3	1corintios 8:3	2741	4	ἀγαπᾷ	ἀγαπάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	070803 V- 3PAI-S-- ἀγαπᾷ ἀγαπᾷ ἀγαπᾷ ἀγαπάω
1corintios	8	3	1corintios 8:3	2745	8	ἔγνωσται	γινώσκω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	070803 V- 3XPI-S-- ἔγνωσται ἔγνωσται ἔγνωσται γινώσκω
1corintios	8	4	1corintios 8:4	2754	7	οἴδαμεν	οἶδα	V-	1XAI-P--	V-1XAI-P--	finite_counted	yes	indicative	1	P	070804 V- 1XAI-P-- οἴδαμεν οἴδαμεν οἴδαμεν οἶδα
1corintios	8	5	1corintios 8:5	2770	4	εἰσὶν	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	070805 V- 3PAI-P-- εἰσὶν εἰσὶν εἰσί(ν) εἰμί
1corintios	8	5	1corintios 8:5	2771	5	λεγόμενοι	λέγω	V-	-PPPNPM-	V--PPPNPM-	nonfinite_participle	no				070805 V- -PPPNPM- λεγόμενοι λεγόμενοι λεγόμενοι λέγω
1corintios	8	5	1corintios 8:5	2780	14	εἰσὶν	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	070805 V- 3PAI-P-- εἰσὶν εἰσὶν εἰσί(ν) εἰμί
1corintios	8	7	1corintios 8:7	2829	17	ἐσθίουσιν,	ἐσθίω	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	070807 V- 3PAI-P-- ἐσθίουσιν, ἐσθίουσιν ἐσθίουσι(ν) ἐσθίω
1corintios	8	7	1corintios 8:7	2835	23	οὖσα	εἰμί	V-	-PAPNSF-	V--PAPNSF-	nonfinite_participle	no				070807 V- -PAPNSF- οὖσα οὖσα οὖσα εἰμί
1corintios	8	7	1corintios 8:7	2836	24	μολύνεται.	μολύνω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	070807 V- 3PPI-S-- μολύνεται. μολύνεται μολύνεται μολύνω
1corintios	8	8	1corintios 8:8	2841	5	⸀παραστήσει	παρίστημι	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	070808 V- 3FAI-S-- ⸀παραστήσει παραστήσει παραστήσει παρίστημι
