structural_regime_id	group_index	book	start_stream_index	end_stream_index	start_reference	end_reference	record_count	total_structural_weight	movement_class_counts	movement_status_counts	first_predication_id	last_predication_id	first_finite_verb	last_finite_verb
SR0138	138	1corintios	269	273	7:2	7:4	5	6	"{""stable"": 4, ""structural"": 1}"	"{""none"": 4, ""strong"": 1}"	1corintios-7-2-P01	1corintios-7-4-P02	ἐχέτω	ἐξουσιάζει
SR0139	139	1corintios	274	276	7:5	7:5	3	10	"{""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 2, ""strong"": 1}"	1corintios-7-5-P01	1corintios-7-5-P03	ἀποστερεῖτε	ἦτε
SR0140	140	1corintios	277	277	7:5	7:5	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-5-P04	1corintios-7-5-P04	πειράζῃ	πειράζῃ
SR0141	141	1corintios	278	279	7:6	7:7	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-7-6-P01	1corintios-7-7-P01	λέγω	θέλω
SR0142	142	1corintios	280	280	7:7	7:7	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-7-P02	1corintios-7-7-P02	ἔχει	ἔχει
SR0143	143	1corintios	281	281	7:8	7:8	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-8-P01	1corintios-7-8-P01	λέγω	λέγω
SR0144	144	1corintios	282	284	7:8	7:9	3	10	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 1, ""strong"": 1}"	1corintios-7-8-P02	1corintios-7-9-P02	μείνωσιν	γαμησάτωσαν
SR0145	145	1corintios	285	285	7:9	7:9	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-9-P03	1corintios-7-9-P03	ἐστιν	ἐστιν
SR0146	146	1corintios	286	286	7:10	7:10	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-10-P01	1corintios-7-10-P01	παραγγέλλω	παραγγέλλω
SR0147	147	1corintios	287	289	7:11	7:11	3	8	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 1, ""strong"": 1}"	1corintios-7-11-P01	1corintios-7-11-P03	χωρισθῇ	καταλλαγήτω—
SR0148	148	1corintios	290	290	7:12	7:12	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-12-P01	1corintios-7-12-P01	λέγω	λέγω
SR0149	149	1corintios	291	304	7:12	7:15	14	20	"{""stable"": 6, ""structural"": 1, ""turbulence"": 7}"	"{""candidate"": 7, ""none"": 6, ""strong"": 1}"	1corintios-7-12-P02	1corintios-7-15-P04	ἔχει	κέκληκεν
SR0150	150	1corintios	305	308	7:16	7:16	4	10	"{""structural"": 1, ""turbulence"": 3}"	"{""candidate"": 4}"	1corintios-7-16-P01	1corintios-7-16-P04	οἶδας	σώσεις
SR0151	151	1corintios	309	311	7:17	7:17	3	6	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2, ""none"": 1}"	1corintios-7-17-P01	1corintios-7-17-P03	ἐμέρισεν	περιπατείτω
SR0152	152	1corintios	312	312	7:17	7:17	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-17-P04	1corintios-7-17-P04	διατάσσομαι	διατάσσομαι
SR0153	153	1corintios	313	320	7:18	7:20	8	4	"{""stable"": 7, ""structural"": 1}"	"{""candidate"": 1, ""none"": 7}"	1corintios-7-18-P01	1corintios-7-20-P02	ἐκλήθη;	μενέτω
SR0154	154	1corintios	321	321	7:21	7:21	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-21-P01	1corintios-7-21-P01	ἐκλήθης;	ἐκλήθης;
SR0155	155	1corintios	322	322	7:21	7:21	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-21-P02	1corintios-7-21-P02	μελέτω	μελέτω
SR0156	156	1corintios	323	324	7:21	7:21	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-7-21-P03	1corintios-7-21-P04	δύνασαι	χρῆσαι
SR0157	157	1corintios	325	326	7:22	7:22	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-7-22-P01	1corintios-7-22-P02	ἐστίν	ἐστιν
SR0158	158	1corintios	327	328	7:23	7:23	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-7-23-P01	1corintios-7-23-P02	ἠγοράσθητε	γίνεσθε
SR0159	159	1corintios	329	330	7:24	7:24	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-7-24-P01	1corintios-7-24-P02	ἐκλήθη	μενέτω
SR0160	160	1corintios	331	333	7:25	7:26	3	4	"{""stable"": 2, ""structural"": 1}"	"{""candidate"": 1, ""none"": 2}"	1corintios-7-25-P01	1corintios-7-26-P01	ἔχω	νομίζω
SR0161	161	1corintios	334	339	7:27	7:28	6	8	"{""stable"": 3, ""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 3, ""none"": 3}"	1corintios-7-27-P01	1corintios-7-28-P02	δέδεσαι	ἥμαρτες
SR0162	162	1corintios	340	341	7:28	7:28	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-7-28-P03	1corintios-7-28-P04	γήμῃ	ἥμαρτεν
SR0163	163	1corintios	342	342	7:28	7:28	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-28-P05	1corintios-7-28-P05	ἕξουσιν	ἕξουσιν
SR0164	164	1corintios	343	344	7:28	7:29	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-7-28-P06	1corintios-7-29-P01	φείδομαι	φημι
SR0165	165	1corintios	345	345	7:29	7:29	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-29-P02	1corintios-7-29-P02	ἐστίν	ἐστίν
SR0166	166	1corintios	346	346	7:29	7:29	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-29-P03	1corintios-7-29-P03	ὦσιν	ὦσιν
SR0167	167	1corintios	347	347	7:31	7:31	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-31-P01	1corintios-7-31-P01	παράγει	παράγει
SR0168	168	1corintios	348	348	7:32	7:32	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-32-P01	1corintios-7-32-P01	θέλω	θέλω
SR0169	169	1corintios	349	357	7:32	7:34	9	8	"{""stable"": 6, ""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 3, ""none"": 6}"	1corintios-7-32-P02	1corintios-7-34-P05	μεριμνᾷ	ἀρέσῃ
SR0170	170	1corintios	358	359	7:35	7:35	2	6	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2}"	1corintios-7-35-P01	1corintios-7-35-P02	λέγω	ἐπιβάλω
SR0171	171	1corintios	360	365	7:36	7:36	6	6	"{""stable"": 4, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2, ""none"": 4}"	1corintios-7-36-P01	1corintios-7-36-P06	νομίζει	ἁμαρτάνει
SR0172	172	1corintios	366	366	7:36	7:36	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-7-36-P07	1corintios-7-36-P07	γαμείτωσαν	γαμείτωσαν
SR0173	173	1corintios	367	379	7:37	7:40	13	14	"{""stable"": 7, ""structural"": 1, ""turbulence"": 5}"	"{""candidate"": 6, ""none"": 7}"	1corintios-7-37-P01	1corintios-7-40-P02	ἕστηκεν	μείνῃ
SR0174	174	1corintios	380	380	7:40	7:40	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-7-40-P03	1corintios-7-40-P03	δοκῶ	δοκῶ
SR0175	175	1corintios	381	382	8:1	8:1	2	6	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2}"	1corintios-8-1-P01	1corintios-8-1-P02	οἴδαμεν	ἔχομεν
SR0176	176	1corintios	383	389	8:1	8:3	7	16	"{""stable"": 2, ""structural"": 1, ""turbulence"": 4}"	"{""candidate"": 4, ""none"": 2, ""strong"": 1}"	1corintios-8-1-P03	1corintios-8-3-P02	φυσιοῖ	ἔγνωσται
SR0177	177	1corintios	390	390	8:4	8:4	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-8-4-P01	1corintios-8-4-P01	οἴδαμεν	οἴδαμεν
SR0178	178	1corintios	391	393	8:5	8:7	3	6	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2, ""none"": 1}"	1corintios-8-5-P01	1corintios-8-7-P01	εἰσὶν	ἐσθίουσιν
SR0179	179	1corintios	394	395	8:7	8:8	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-8-7-P02	1corintios-8-8-P01	μολύνεται	παραστήσει
SR0180	180	1corintios	396	399	8:8	8:8	4	14	"{""structural"": 1, ""turbulence"": 3}"	"{""candidate"": 3, ""strong"": 1}"	1corintios-8-8-P02	1corintios-8-8-P05	φάγωμεν	ὑστερούμεθα
SR0181	181	1corintios	400	400	8:9	8:9	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-8-9-P01	1corintios-8-9-P01	βλέπετε	βλέπετε
SR0182	182	1corintios	401	405	8:9	8:11	5	10	"{""stable"": 2, ""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 2, ""none"": 2, ""strong"": 1}"	1corintios-8-9-P02	1corintios-8-11-P02	γένηται	ἀπέθανεν
SR0183	183	1corintios	406	406	8:12	8:12	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-8-12-P01	1corintios-8-12-P01	ἁμαρτάνετε	ἁμαρτάνετε
SR0184	184	1corintios	407	407	8:13	8:13	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-8-13-P01	1corintios-8-13-P01	σκανδαλίζει	σκανδαλίζει
SR0185	185	1corintios	408	409	8:13	8:13	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-8-13-P02	1corintios-8-13-P03	φάγω	σκανδαλίσω
SR0186	186	1corintios	410	412	9:1	9:1	3	2	"{""stable"": 2, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 2}"	1corintios-9-1-P01	1corintios-9-1-P03	εἰμὶ	ἑόρακα
SR0187	187	1corintios	413	413	9:1	9:1	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-1-P04	1corintios-9-1-P04	ἐστε	ἐστε
SR0188	188	1corintios	414	415	9:2	9:2	2	10	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-9-2-P01	1corintios-9-2-P02	εἰμὶ	εἰμι
SR0189	189	1corintios	416	416	9:2	9:2	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-2-P03	1corintios-9-2-P03	ἐστε	ἐστε
SR0190	190	1corintios	417	417	9:3	9:3	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-3-P01	1corintios-9-3-P01	ἐστιν	ἐστιν
SR0191	191	1corintios	418	420	9:4	9:6	3	6	"{""stable"": 2, ""structural"": 1}"	"{""none"": 2, ""strong"": 1}"	1corintios-9-4-P01	1corintios-9-6-P01	ἔχομεν	ἔχομεν
SR0192	192	1corintios	421	425	9:7	9:7	5	6	"{""stable"": 4, ""structural"": 1}"	"{""none"": 4, ""strong"": 1}"	1corintios-9-7-P01	1corintios-9-7-P05	στρατεύεται	ἐσθίει
SR0193	193	1corintios	426	426	9:8	9:8	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-9-8-P01	1corintios-9-8-P01	λαλῶ	λαλῶ
SR0194	194	1corintios	427	428	9:8	9:9	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-9-8-P02	1corintios-9-9-P01	λέγει	γέγραπται
SR0195	195	1corintios	429	429	9:9	9:9	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-9-9-P02	1corintios-9-9-P02	κημώσεις	κημώσεις
SR0196	196	1corintios	430	433	9:9	9:10	4	6	"{""stable"": 2, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2, ""none"": 2}"	1corintios-9-9-P03	1corintios-9-10-P03	μέλει	ὀφείλει
SR0197	197	1corintios	434	435	9:11	9:11	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-9-11-P01	1corintios-9-11-P02	ἐσπείραμεν	θερίσομεν
SR0198	198	1corintios	436	436	9:12	9:12	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-9-12-P01	1corintios-9-12-P01	μετέχουσιν	μετέχουσιν
SR0199	199	1corintios	437	439	9:12	9:12	3	8	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 1, ""strong"": 1}"	1corintios-9-12-P02	1corintios-9-12-P04	ἐχρησάμεθα	δῶμεν
SR0200	200	1corintios	440	440	9:13	9:13	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-13-P01	1corintios-9-13-P01	οἴδατε	οἴδατε
SR0201	201	1corintios	441	442	9:13	9:13	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-9-13-P02	1corintios-9-13-P03	ἐσθίουσιν	συμμερίζονται
SR0202	202	1corintios	443	443	9:14	9:14	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-9-14-P01	1corintios-9-14-P01	διέταξεν	διέταξεν
SR0203	203	1corintios	444	445	9:15	9:15	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-9-15-P01	1corintios-9-15-P02	κέχρημαι	ἔγραψα
SR0204	204	1corintios	446	447	9:15	9:15	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-9-15-P03	1corintios-9-15-P04	γένηται	κενώσει
SR0205	205	1corintios	448	448	9:16	9:16	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-16-P01	1corintios-9-16-P01	εὐαγγελίζωμαι	εὐαγγελίζωμαι
SR0206	206	1corintios	449	451	9:16	9:16	3	6	"{""stable"": 2, ""structural"": 1}"	"{""none"": 2, ""strong"": 1}"	1corintios-9-16-P02	1corintios-9-16-P04	ἔστιν	ἐστιν
SR0207	207	1corintios	452	455	9:16	9:17	4	10	"{""stable"": 1, ""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 2, ""none"": 1, ""strong"": 1}"	1corintios-9-16-P05	1corintios-9-17-P03	εὐαγγελίσωμαι	πεπίστευμαι
SR0208	208	1corintios	456	456	9:18	9:18	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-18-P01	1corintios-9-18-P01	ἐστιν	ἐστιν
SR0209	209	1corintios	457	469	9:18	9:23	13	26	"{""stable"": 2, ""structural"": 1, ""turbulence"": 10}"	"{""candidate"": 10, ""none"": 2, ""strong"": 1}"	1corintios-9-18-P02	1corintios-9-23-P02	θήσω	γένωμαι
SR0210	210	1corintios	470	470	9:24	9:24	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-24-P01	1corintios-9-24-P01	οἴδατε	οἴδατε
SR0211	211	1corintios	471	471	9:24	9:24	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-24-P02	1corintios-9-24-P02	τρέχουσιν	τρέχουσιν
SR0212	212	1corintios	472	472	9:24	9:24	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-24-P03	1corintios-9-24-P03	λαμβάνει	λαμβάνει
SR0213	213	1corintios	473	474	9:24	9:24	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-9-24-P04	1corintios-9-24-P05	τρέχετε	καταλάβητε
SR0214	214	1corintios	475	475	9:25	9:25	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-25-P01	1corintios-9-25-P01	ἐγκρατεύεται	ἐγκρατεύεται
SR0215	215	1corintios	476	476	9:25	9:25	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-9-25-P02	1corintios-9-25-P02	λάβωσιν	λάβωσιν
SR0216	216	1corintios	477	481	9:26	9:27	5	12	"{""stable"": 2, ""structural"": 1, ""turbulence"": 2}"	"{""candidate"": 2, ""none"": 2, ""strong"": 1}"	1corintios-9-26-P01	1corintios-9-27-P03	τρέχω	γένωμαι
SR0217	217	1corintios	482	482	10:1	10:1	1	0	"{""stable"": 1}"	"{""none"": 1}"	1corintios-10-1-P01	1corintios-10-1-P01	θέλω	θέλω
SR0218	218	1corintios	483	488	10:1	10:4	6	10	"{""stable"": 4, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 4, ""strong"": 1}"	1corintios-10-1-P02	1corintios-10-4-P02	ἦσαν	ἔπινον
SR0219	219	1corintios	489	490	10:4	10:5	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-10-4-P03	1corintios-10-5-P01	ἦν	ηὐδόκησεν
SR0220	220	1corintios	491	493	10:5	10:6	3	6	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2, ""none"": 1}"	1corintios-10-5-P02	1corintios-10-6-P02	κατεστρώθησαν	ἐπεθύμησαν
SR0221	221	1corintios	494	494	10:7	10:7	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-7-P01	1corintios-10-7-P01	γίνεσθε	γίνεσθε
SR0222	222	1corintios	495	496	10:7	10:7	2	10	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-10-7-P02	1corintios-10-7-P03	γέγραπται	ἐκάθισεν
SR0223	223	1corintios	497	497	10:7	10:7	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-7-P04	1corintios-10-7-P04	ἀνέστησαν	ἀνέστησαν
SR0224	224	1corintios	498	498	10:8	10:8	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-8-P01	1corintios-10-8-P01	πορνεύωμεν	πορνεύωμεν
SR0225	225	1corintios	499	500	10:8	10:8	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-10-8-P02	1corintios-10-8-P03	ἐπόρνευσαν	ἔπεσαν
SR0226	226	1corintios	501	501	10:9	10:9	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-9-P01	1corintios-10-9-P01	ἐκπειράζωμεν	ἐκπειράζωμεν
SR0227	227	1corintios	502	503	10:9	10:9	2	8	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-10-9-P02	1corintios-10-9-P03	ἐπείρασαν	ἀπώλλυντο
SR0228	228	1corintios	504	504	10:10	10:10	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-10-P01	1corintios-10-10-P01	γογγύζετε	γογγύζετε
SR0229	229	1corintios	505	506	10:10	10:10	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-10-10-P02	1corintios-10-10-P03	ἐγόγγυσαν	ἀπώλοντο
SR0230	230	1corintios	507	513	10:11	10:13	7	10	"{""stable"": 3, ""structural"": 1, ""turbulence"": 3}"	"{""candidate"": 4, ""none"": 3}"	1corintios-10-11-P01	1corintios-10-13-P02	συνέβαινεν	ἐάσει
SR0231	231	1corintios	514	514	10:13	10:13	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-13-P03	1corintios-10-13-P03	δύνασθε	δύνασθε
SR0232	232	1corintios	515	515	10:13	10:13	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-13-P04	1corintios-10-13-P04	ποιήσει	ποιήσει
SR0233	233	1corintios	516	516	10:14	10:14	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-14-P01	1corintios-10-14-P01	φεύγετε	φεύγετε
SR0234	234	1corintios	517	517	10:15	10:15	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-15-P01	1corintios-10-15-P01	λέγω	λέγω
SR0235	235	1corintios	518	518	10:15	10:15	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-15-P02	1corintios-10-15-P02	κρίνατε	κρίνατε
SR0236	236	1corintios	519	519	10:15	10:15	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-15-P03	1corintios-10-15-P03	φημι	φημι
SR0237	237	1corintios	520	520	10:16	10:16	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-16-P01	1corintios-10-16-P01	εὐλογοῦμεν	εὐλογοῦμεν
SR0238	238	1corintios	521	521	10:16	10:16	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-16-P02	1corintios-10-16-P02	ἐστὶν	ἐστὶν
SR0239	239	1corintios	522	522	10:16	10:16	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-16-P03	1corintios-10-16-P03	κλῶμεν	κλῶμεν
SR0240	240	1corintios	523	523	10:16	10:16	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-16-P04	1corintios-10-16-P04	ἐστιν	ἐστιν
SR0241	241	1corintios	524	525	10:17	10:17	2	10	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-10-17-P01	1corintios-10-17-P02	ἐσμεν	μετέχομεν
SR0242	242	1corintios	526	526	10:18	10:18	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-18-P01	1corintios-10-18-P01	βλέπετε	βλέπετε
SR0243	243	1corintios	527	527	10:18	10:18	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-18-P02	1corintios-10-18-P02	εἰσίν	εἰσίν
SR0244	244	1corintios	528	528	10:19	10:19	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-19-P01	1corintios-10-19-P01	φημι	φημι
SR0245	245	1corintios	529	530	10:19	10:19	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-10-19-P02	1corintios-10-19-P03	ἐστιν	ἐστιν
SR0246	246	1corintios	531	532	10:20	10:20	2	6	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 2}"	1corintios-10-20-P01	1corintios-10-20-P02	θύουσιν	θύουσιν
SR0247	247	1corintios	533	533	10:20	10:20	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-20-P03	1corintios-10-20-P03	θέλω	θέλω
SR0248	248	1corintios	534	535	10:21	10:21	2	6	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-10-21-P01	1corintios-10-21-P02	δύνασθε	δύνασθε
SR0249	249	1corintios	536	537	10:22	10:22	2	4	"{""stable"": 1, ""structural"": 1}"	"{""candidate"": 1, ""none"": 1}"	1corintios-10-22-P01	1corintios-10-22-P02	παραζηλοῦμεν	ἐσμεν
SR0250	250	1corintios	538	542	10:23	10:24	5	6	"{""stable"": 4, ""structural"": 1}"	"{""none"": 4, ""strong"": 1}"	1corintios-10-23-P01	1corintios-10-24-P01	ἔξεστιν	ζητείτω
SR0251	251	1corintios	543	543	10:25	10:25	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-25-P01	1corintios-10-25-P01	ἐσθίετε	ἐσθίετε
SR0252	252	1corintios	544	544	10:27	10:27	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-27-P01	1corintios-10-27-P01	καλεῖ	καλεῖ
SR0253	253	1corintios	545	546	10:27	10:27	2	8	"{""stable"": 1, ""structural"": 1}"	"{""none"": 1, ""strong"": 1}"	1corintios-10-27-P02	1corintios-10-27-P03	θέλετε	ἐσθίετε
SR0254	254	1corintios	547	548	10:28	10:28	2	10	"{""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""strong"": 1}"	1corintios-10-28-P01	1corintios-10-28-P02	εἴπῃ	ἐστιν
SR0255	255	1corintios	549	549	10:28	10:28	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-28-P03	1corintios-10-28-P03	ἐσθίετε	ἐσθίετε
SR0256	256	1corintios	550	550	10:29	10:29	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-29-P01	1corintios-10-29-P01	λέγω	λέγω
SR0257	257	1corintios	551	551	10:29	10:29	1	4	"{""structural"": 1}"	"{""candidate"": 1}"	1corintios-10-29-P02	1corintios-10-29-P02	κρίνεται	κρίνεται
SR0258	258	1corintios	552	554	10:30	10:30	3	8	"{""stable"": 1, ""structural"": 1, ""turbulence"": 1}"	"{""candidate"": 1, ""none"": 1, ""strong"": 1}"	1corintios-10-30-P01	1corintios-10-30-P03	μετέχω	εὐχαριστῶ
SR0259	259	1corintios	555	559	10:31	10:32	5	6	"{""stable"": 4, ""structural"": 1}"	"{""none"": 4, ""strong"": 1}"	1corintios-10-31-P01	1corintios-10-32-P01	ἐσθίετε	γίνεσθε
SR0260	260	1corintios	560	560	10:33	10:33	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-33-P01	1corintios-10-33-P01	ἀρέσκω	ἀρέσκω
SR0261	261	1corintios	561	561	10:33	10:33	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-10-33-P02	1corintios-10-33-P02	σωθῶσιν	σωθῶσιν
SR0262	262	1corintios	562	562	11:1	11:1	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-1-P01	1corintios-11-1-P01	γίνεσθε	γίνεσθε
SR0263	263	1corintios	563	563	11:2	11:2	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-2-P01	1corintios-11-2-P01	ἐπαινῶ	ἐπαινῶ
SR0264	264	1corintios	564	564	11:2	11:2	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-2-P02	1corintios-11-2-P02	μέμνησθε	μέμνησθε
SR0265	265	1corintios	565	565	11:2	11:2	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-2-P03	1corintios-11-2-P03	παρέδωκα	παρέδωκα
SR0266	266	1corintios	566	566	11:2	11:2	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-2-P04	1corintios-11-2-P04	κατέχετε	κατέχετε
SR0267	267	1corintios	567	567	11:3	11:3	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-3-P01	1corintios-11-3-P01	θέλω	θέλω
SR0268	268	1corintios	568	579	11:3	11:10	12	16	"{""stable"": 6, ""structural"": 1, ""turbulence"": 5}"	"{""candidate"": 5, ""none"": 6, ""strong"": 1}"	1corintios-11-3-P02	1corintios-11-10-P01	ἐστιν	ὀφείλει
SR0269	269	1corintios	580	580	11:13	11:13	1	6	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-13-P01	1corintios-11-13-P01	κρίνατε	κρίνατε
SR0270	270	1corintios	581	588	11:13	11:16	8	16	"{""stable"": 2, ""structural"": 1, ""turbulence"": 5}"	"{""candidate"": 5, ""none"": 2, ""strong"": 1}"	1corintios-11-13-P02	1corintios-11-16-P01	ἐστὶν	δοκεῖ
SR0271	271	1corintios	589	589	11:16	11:16	1	8	"{""structural"": 1}"	"{""strong"": 1}"	1corintios-11-16-P02	1corintios-11-16-P02	ἔχομεν	ἔχομεν
