BOOK	CH	VS	CLAUSE_ID	FINITE_G_IDX	FINITE_GREEK	FINITE_LEMMA	FINITE_RMAC	SPAN_START	SPAN_END	SPAN_GIDX	SPAN_TEXT	SPAN_STATUS	BOUNDARY_NOTES
1corintios	3	3	C1	04	ἐστε	εἰμί	V-PAI-2P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ἔτι γὰρ σαρκικοί ==ἐστε== ὅπου γὰρ ἐν ὑμῖν ζῆλος καὶ ἔρις οὐχὶ σαρκικοί	suggested-span	neutral finite-anchor region
1corintios	3	3	C2	14	ἐστε	εἰμί	V-PAI-2P	14	17	14,15,16,17	==ἐστε== καὶ κατὰ ἄνθρωπον	suggested-span	neutral finite-anchor region
1corintios	3	3	C3	18	περιπατεῖτε	περιπατέω	V-PAI-2P	18	18	18	==περιπατεῖτε==	suggested-span	neutral finite-anchor region
1corintios	3	4	C1	03	λέγῃ	λέγω	V-PAS-3S	01	06	01,02,03,04,05,06	ὅταν γὰρ ==λέγῃ== τις ἐγὼ μέν	suggested-span	neutral finite-anchor region
1corintios	3	4	C2	07	εἰμι	εἰμί	V-PAI-1S	07	14	07,08,09,10,11,12,13,14	==εἰμι== παύλου ἕτερος δέ ἐγὼ ἀπολλῶ οὐκ ἄνθρωποί	suggested-span	neutral finite-anchor region
1corintios	3	4	C3	15	ἐστε	εἰμί	V-PAI-2P	15	15	15	==ἐστε==	suggested-span	neutral finite-anchor region
1corintios	3	5	C1	03	ἐστιν	εἰμί	V-PAI-3S	01	06	01,02,03,04,05,06	τί οὖν ==ἐστιν== ἀπολλῶς τί δέ	suggested-span	neutral finite-anchor region
1corintios	3	5	C2	07	ἐστιν	εἰμί	V-PAI-3S	07	11	07,08,09,10,11	==ἐστιν== παῦλος διάκονοι διʼ ὧν	suggested-span	neutral finite-anchor region
1corintios	3	5	C3	12	ἐπιστεύσατε	πιστεύω	V-AAI-2P	12	17	12,13,14,15,16,17	==ἐπιστεύσατε== καὶ ἑκάστῳ ὡς ὁ κύριος	suggested-span	neutral finite-anchor region
1corintios	3	5	C4	18	ἔδωκεν	δίδωμι	V-AAI-3S	18	18	18	==ἔδωκεν==	suggested-span	neutral finite-anchor region
1corintios	3	6	C1	02	ἐφύτευσα	φυτεύω	V-AAI-1S	01	03	01,02,03	ἐγὼ ==ἐφύτευσα== ἀπολλῶς	suggested-span	neutral finite-anchor region
1corintios	3	6	C2	04	ἐπότισεν	ποτίζω	V-AAI-3S	04	07	04,05,06,07	==ἐπότισεν== ἀλλὰ ὁ θεὸς	suggested-span	neutral finite-anchor region
1corintios	3	6	C3	08	ηὔξανεν	αὐξάνω	V-IAI-3S	08	08	08	==ηὔξανεν==	suggested-span	neutral finite-anchor region
1corintios	3	7	C1	05	ἐστίν	εἰμί	V-PAI-3S	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ὥστε οὔτε ὁ φυτεύων ==ἐστίν== τι οὔτε ὁ ποτίζων ἀλλʼ ὁ αὐξάνων θεός	suggested-span	neutral finite-anchor region
1corintios	3	8	C1	08	εἰσιν	εἰμί	V-PAI-3P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ὁ φυτεύων δὲ καὶ ὁ ποτίζων ἕν ==εἰσιν== ἕκαστος δὲ τὸν ἴδιον μισθὸν	suggested-span	neutral finite-anchor region
1corintios	3	8	C2	14	λήμψεται	λαμβάνω	V-FMI-3S	14	18	14,15,16,17,18	==λήμψεται== κατὰ τὸν ἴδιον κόπον	suggested-span	neutral finite-anchor region
1corintios	3	9	C1	03	ἐσμεν	εἰμί	V-PAI-1P	01	08	01,02,03,04,05,06,07,08	θεοῦ γάρ ==ἐσμεν== συνεργοί θεοῦ γεώργιον θεοῦ οἰκοδομή	suggested-span	neutral finite-anchor region
1corintios	3	9	C2	09	ἐστε	εἰμί	V-PAI-2P	09	09	09	==ἐστε==	suggested-span	neutral finite-anchor region
1corintios	4	1	C1	03	λογιζέσθω	λογίζομαι	V-PMD-3S	01	11	01,02,03,04,05,06,07,08,09,10,11	οὕτως ἡμᾶς ==λογιζέσθω== ἄνθρωπος ὡς ὑπηρέτας χριστοῦ καὶ οἰκονόμους μυστηρίων θεοῦ	suggested-span	neutral finite-anchor region
1corintios	4	11	C1	06	πεινῶμεν	πεινάω	V-PAI-1P	01	07	01,02,03,04,05,06,07	ἄχρι τῆς ἄρτι ὥρας καὶ ==πεινῶμεν== καὶ	suggested-span	neutral finite-anchor region
1corintios	4	11	C2	08	διψῶμεν	διψάω	V-PAI-1P	08	09	08,09	==διψῶμεν== καὶ	suggested-span	neutral finite-anchor region
1corintios	4	11	C3	10	γυμνιτεύομεν	γυμνιτεύω	V-PAI-1P	10	11	10,11	==γυμνιτεύομεν== καὶ	suggested-span	neutral finite-anchor region
1corintios	4	11	C4	12	κολαφιζόμεθα	κολαφίζω	V-PPI-1P	12	13	12,13	==κολαφιζόμεθα== καὶ	suggested-span	neutral finite-anchor region
1corintios	4	11	C5	14	ἀστατοῦμεν	ἀστατέω	V-PAI-1P	14	14	14	==ἀστατοῦμεν==	suggested-span	neutral finite-anchor region
1corintios	4	12	C1	02	κοπιῶμεν	κοπιάω	V-PAI-1P	01	07	01,02,03,04,05,06,07	καὶ ==κοπιῶμεν== ἐργαζόμενοι ταῖς ἰδίαις χερσίν λοιδορούμενοι	suggested-span	neutral finite-anchor region
1corintios	4	12	C2	08	εὐλογοῦμεν	εὐλογέω	V-PAI-1P	08	09	08,09	==εὐλογοῦμεν== διωκόμενοι	suggested-span	neutral finite-anchor region
1corintios	4	12	C3	10	ἀνεχόμεθα	ἀνέχομαι	V-PMI-1P	10	10	10	==ἀνεχόμεθα==	suggested-span	neutral finite-anchor region
1corintios	4	13	C1	02	παρακαλοῦμεν	παρακαλέω	V-PAI-1P	01	06	01,02,03,04,05,06	δυσφημούμενοι ==παρακαλοῦμεν== ὡς περικαθάρματα τοῦ κόσμου	suggested-span	neutral finite-anchor region
1corintios	4	13	C2	07	ἐγενήθημεν	γίνομαι	V-API-1P	07	11	07,08,09,10,11	==ἐγενήθημεν== πάντων περίψημα ἕως ἄρτι	suggested-span	neutral finite-anchor region
1corintios	4	14	C1	04	γράφω	γράφω	V-PAI-1S	01	11	01,02,03,04,05,06,07,08,09,10,11	οὐκ ἐντρέπων ὑμᾶς ==γράφω== ταῦτα ἀλλʼ ὡς τέκνα μου ἀγαπητὰ νουθετῶν	suggested-span	neutral finite-anchor region
1corintios	4	15	C1	05	ἔχητε	ἔχω	V-PAS-2P	01	20	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	ἐὰν γὰρ μυρίους παιδαγωγοὺς ==ἔχητε== ἐν χριστῷ ἀλλʼ οὐ πολλοὺς πατέρας ἐν γὰρ χριστῷ ἰησοῦ διὰ τοῦ εὐαγγελίου ἐγὼ ὑμᾶς	suggested-span	neutral finite-anchor region
1corintios	4	15	C2	21	ἐγέννησα	γεννάω	V-AAI-1S	21	21	21	==ἐγέννησα==	suggested-span	neutral finite-anchor region
1corintios	4	16	C1	01	παρακαλῶ	παρακαλέω	V-PAI-1S	01	05	01,02,03,04,05	==παρακαλῶ== οὖν ὑμᾶς μιμηταί μου	suggested-span	neutral finite-anchor region
1corintios	4	16	C2	06	γίνεσθε	γίνομαι	V-PMD-2P	06	06	06	==γίνεσθε==	suggested-span	neutral finite-anchor region
1corintios	4	17	C1	03	ἔπεμψα	πέμπω	V-AAI-1S	01	06	01,02,03,04,05,06	διὰ τοῦτο ==ἔπεμψα== ὑμῖν τιμόθεον ὅς	suggested-span	neutral finite-anchor region
1corintios	4	17	C2	07	ἐστίν	εἰμί	V-PAI-3S	07	16	07,08,09,10,11,12,13,14,15,16	==ἐστίν== μου τέκνον ἀγαπητὸν καὶ πιστὸν ἐν κυρίῳ ὃς ὑμᾶς	suggested-span	neutral finite-anchor region
1corintios	4	17	C3	17	ἀναμνήσει	ἀναμιμνῄσκω	V-FAI-3S	17	29	17,18,19,20,21,22,23,24,25,26,27,28,29	==ἀναμνήσει== τὰς ὁδούς μου τὰς ἐν χριστῷ ἰησοῦ καθὼς πανταχοῦ ἐν πάσῃ ἐκκλησίᾳ	suggested-span	neutral finite-anchor region
1corintios	4	17	C4	30	διδάσκω	διδάσκω	V-PAI-1S	30	30	30	==διδάσκω==	suggested-span	neutral finite-anchor region
1corintios	4	18	C1	08	ἐφυσιώθησάν	φυσιόω	V-API-3P	01	09	01,02,03,04,05,06,07,08,09	ὡς μὴ ἐρχομένου δέ μου πρὸς ὑμᾶς ==ἐφυσιώθησάν== τινες	suggested-span	neutral finite-anchor region
1corintios	4	19	C1	01	ἐλεύσομαι	ἔρχομαι	V-FMI-1S	01	08	01,02,03,04,05,06,07,08	==ἐλεύσομαι== δὲ ταχέως πρὸς ὑμᾶς ἐὰν ὁ κύριος	suggested-span	neutral finite-anchor region
1corintios	4	19	C2	09	θελήσῃ	θέλω	V-AAS-3S	09	10	09,10	==θελήσῃ== καὶ	suggested-span	neutral finite-anchor region
1corintios	4	19	C3	11	γνώσομαι	γινώσκω	V-FMI-1S	11	19	11,12,13,14,15,16,17,18,19	==γνώσομαι== οὐ τὸν λόγον τῶν πεφυσιωμένων ἀλλὰ τὴν δύναμιν	suggested-span	neutral finite-anchor region
1corintios	4	2	C1	03	ζητεῖται	ζητέω	V-PPI-3S	01	09	01,02,03,04,05,06,07,08,09	ὧδε λοιπὸν ==ζητεῖται== ἐν τοῖς οἰκονόμοις ἵνα πιστός τις	suggested-span	neutral finite-anchor region
1corintios	4	2	C2	10	εὑρεθῇ	εὑρίσκω	V-APS-3S	10	10	10	==εὑρεθῇ==	suggested-span	neutral finite-anchor region
1corintios	4	21	C1	02	θέλετε	θέλω	V-PAI-2P	01	04	01,02,03,04	τί ==θέλετε== ἐν ῥάβδῳ	suggested-span	neutral finite-anchor region
1corintios	4	21	C2	05	ἔλθω	ἔρχομαι	V-AAS-1S	05	13	05,06,07,08,09,10,11,12,13	==ἔλθω== πρὸς ὑμᾶς ἢ ἐν ἀγάπῃ πνεύματί τε πραΰτητος	suggested-span	neutral finite-anchor region
1corintios	4	3	C1	05	ἐστιν	εἰμί	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ἐμοὶ δὲ εἰς ἐλάχιστόν ==ἐστιν== ἵνα ὑφʼ ὑμῶν	suggested-span	neutral finite-anchor region
1corintios	4	3	C2	09	ἀνακριθῶ	ἀνακρίνω	V-APS-1S	09	16	09,10,11,12,13,14,15,16	==ἀνακριθῶ== ἢ ὑπὸ ἀνθρωπίνης ἡμέρας ἀλλʼ οὐδὲ ἐμαυτὸν	suggested-span	neutral finite-anchor region
1corintios	4	3	C3	17	ἀνακρίνω	ἀνακρίνω	V-PAI-1S	17	17	17	==ἀνακρίνω==	suggested-span	neutral finite-anchor region
1corintios	4	4	C1	04	σύνοιδα	σύνοιδα	V-XAI-1S	01	08	01,02,03,04,05,06,07,08	οὐδὲν γὰρ ἐμαυτῷ ==σύνοιδα== ἀλλʼ οὐκ ἐν τούτῳ	suggested-span	neutral finite-anchor region
1corintios	4	4	C2	09	δεδικαίωμαι	δικαιόω	V-XPI-1S	09	14	09,10,11,12,13,14	==δεδικαίωμαι== ὁ δὲ ἀνακρίνων με κύριός	suggested-span	neutral finite-anchor region
1corintios	4	4	C3	15	ἐστιν	εἰμί	V-PAI-3S	15	15	15	==ἐστιν==	suggested-span	neutral finite-anchor region
1corintios	4	5	C1	06	κρίνετε	κρίνω	V-PAD-2P	01	08	01,02,03,04,05,06,07,08	ὥστε μὴ πρὸ καιροῦ τι ==κρίνετε== ἕως ἂν	suggested-span	neutral finite-anchor region
1corintios	4	5	C2	09	ἔλθῃ	ἔρχομαι	V-AAS-3S	09	13	09,10,11,12,13	==ἔλθῃ== ὁ κύριος ὃς καὶ	suggested-span	neutral finite-anchor region
1corintios	4	5	C3	14	φωτίσει	φωτίζω	V-FAI-3S	14	19	14,15,16,17,18,19	==φωτίσει== τὰ κρυπτὰ τοῦ σκότους καὶ	suggested-span	neutral finite-anchor region
1corintios	4	5	C4	20	φανερώσει	φανερόω	V-FAI-3S	20	28	20,21,22,23,24,25,26,27,28	==φανερώσει== τὰς βουλὰς τῶν καρδιῶν καὶ τότε ὁ ἔπαινος	suggested-span	neutral finite-anchor region
1corintios	4	5	C5	29	γενήσεται	γίνομαι	V-FMI-3S	29	33	29,30,31,32,33	==γενήσεται== ἑκάστῳ ἀπὸ τοῦ θεοῦ	suggested-span	neutral finite-anchor region
1corintios	4	6	C1	04	μετεσχημάτισα	μετασχηματίζω	V-AAI-1S	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ταῦτα δέ ἀδελφοί ==μετεσχημάτισα== εἰς ἐμαυτὸν καὶ ἀπολλῶν διʼ ὑμᾶς ἵνα ἐν ἡμῖν	suggested-span	neutral finite-anchor region
1corintios	4	6	C2	14	μάθητε	μανθάνω	V-AAS-2P	14	18	14,15,16,17,18	==μάθητε== τό μὴ ὑπὲρ ἃ	suggested-span	neutral finite-anchor region
1corintios	4	6	C3	19	γέγραπται	γράφω	V-XPI-3S	19	25	19,20,21,22,23,24,25	==γέγραπται== ἵνα μὴ εἷς ὑπὲρ τοῦ ἑνὸς	suggested-span	neutral finite-anchor region
1corintios	4	6	C4	26	φυσιοῦσθε	φυσιόω	V-PPI-2P	26	29	26,27,28,29	==φυσιοῦσθε== κατὰ τοῦ ἑτέρου	suggested-span	neutral finite-anchor region
1corintios	4	7	C1	04	διακρίνει	διακρίνω	V-PAI-3S	01	06	01,02,03,04,05,06	τίς γάρ σε ==διακρίνει== τί δὲ	suggested-span	neutral finite-anchor region
1corintios	4	7	C2	07	ἔχεις	ἔχω	V-PAI-2S	07	09	07,08,09	==ἔχεις== ὃ οὐκ	suggested-span	neutral finite-anchor region
1corintios	4	7	C3	10	ἔλαβες	λαμβάνω	V-AAI-2S	10	13	10,11,12,13	==ἔλαβες== εἰ δὲ καὶ	suggested-span	neutral finite-anchor region
1corintios	4	7	C4	14	ἔλαβες	λαμβάνω	V-AAI-2S	14	15	14,15	==ἔλαβες== τί	suggested-span	neutral finite-anchor region
1corintios	4	7	C5	16	καυχᾶσαι	καυχάομαι	V-PMI-2S	16	19	16,17,18,19	==καυχᾶσαι== ὡς μὴ λαβών	suggested-span	neutral finite-anchor region
1corintios	4	8	C1	03	ἐστέ	εἰμί	V-PAI-2P	01	04	01,02,03,04	ἤδη κεκορεσμένοι ==ἐστέ== ἤδη	suggested-span	neutral finite-anchor region
1corintios	4	8	C2	05	ἐπλουτήσατε	πλουτέω	V-AAI-2P	05	07	05,06,07	==ἐπλουτήσατε== χωρὶς ἡμῶν	suggested-span	neutral finite-anchor region
1corintios	4	8	C3	08	ἐβασιλεύσατε	βασιλεύω	V-AAI-2P	08	11	08,09,10,11	==ἐβασιλεύσατε== καὶ ὄφελόν γε	suggested-span	neutral finite-anchor region
1corintios	4	8	C4	12	ἐβασιλεύσατε	βασιλεύω	V-AAI-2P	12	16	12,13,14,15,16	==ἐβασιλεύσατε== ἵνα καὶ ἡμεῖς ὑμῖν	suggested-span	neutral finite-anchor region
1corintios	4	8	C5	17	συμβασιλεύσωμεν	συμβασιλεύω	V-AAS-1P	17	17	17	==συμβασιλεύσωμεν==	suggested-span	neutral finite-anchor region
1corintios	4	9	C1	01	δοκῶ	δοκέω	V-PAI-1S	01	08	01,02,03,04,05,06,07,08	==δοκῶ== γάρ ὁ θεὸς ἡμᾶς τοὺς ἀποστόλους ἐσχάτους	suggested-span	neutral finite-anchor region
1corintios	4	9	C2	09	ἀπέδειξεν	ἀποδείκνυμι	V-AAI-3S	09	13	09,10,11,12,13	==ἀπέδειξεν== ὡς ἐπιθανατίους ὅτι θέατρον	suggested-span	neutral finite-anchor region
1corintios	4	9	C3	14	ἐγενήθημεν	γίνομαι	V-API-1P	14	20	14,15,16,17,18,19,20	==ἐγενήθημεν== τῷ κόσμῳ καὶ ἀγγέλοις καὶ ἀνθρώποις	suggested-span	neutral finite-anchor region
1corintios	5	1	C1	02	ἀκούεται	ἀκούω	V-PPI-3S	01	19	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	ὅλως ==ἀκούεται== ἐν ὑμῖν πορνεία καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν ὥστε γυναῖκά τινα τοῦ πατρὸς ἔχειν	suggested-span	neutral finite-anchor region
1corintios	5	10	C1	16	ὠφείλετε	ὀφείλω	V-IAI-2P	01	21	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21	οὐ πάντως τοῖς πόρνοις τοῦ κόσμου τούτου ἢ τοῖς πλεονέκταις καὶ ἅρπαξιν ἢ εἰδωλολάτραις ἐπεὶ ==ὠφείλετε== ἄρα ἐκ τοῦ κόσμου ἐξελθεῖν	suggested-span	neutral finite-anchor region
1corintios	5	11	C1	03	ἔγραψα	γράφω	V-AAI-1S	01	10	01,02,03,04,05,06,07,08,09,10	νῦν δὲ ==ἔγραψα== ὑμῖν μὴ συναναμίγνυσθαι ἐάν τις ἀδελφὸς ὀνομαζόμενος	suggested-span	neutral finite-anchor region
1corintios	5	11	C2	11	ᾖ	εἰμί	V-PAS-3S	11	26	11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	==ᾖ== πόρνος ἢ πλεονέκτης ἢ εἰδωλολάτρης ἢ λοίδορος ἢ μέθυσος ἢ ἅρπαξ τῷ τοιούτῳ μηδὲ συνεσθίειν	suggested-span	neutral finite-anchor region
1corintios	5	12	C1	11	κρίνετε	κρίνω	V-PAI-2P	01	11	01,02,03,04,05,06,07,08,09,10,11	τί γάρ μοι τοὺς ἔξω κρίνειν οὐχὶ τοὺς ἔσω ὑμεῖς ==κρίνετε==	suggested-span	neutral finite-anchor region
1corintios	5	13	C1	06	κρίνει;	κρίνω	V-PAI-3S	01	06	01,02,03,04,05,06	τοὺς δὲ ἔξω ὁ θεὸς ==κρίνει;==	suggested-span	neutral finite-anchor region
1corintios	5	13	C2	07	ἐξάρατε	ἐξαίρω	V-AAD-2P	07	12	07,08,09,10,11,12	==ἐξάρατε== τὸν πονηρὸν ἐξ ὑμῶν αὐτῶν	suggested-span	neutral finite-anchor region
1corintios	5	2	C1	04	ἐστέ	εἰμί	V-PAI-2P	01	07	01,02,03,04,05,06,07	καὶ ὑμεῖς πεφυσιωμένοι ==ἐστέ== καὶ οὐχὶ μᾶλλον	suggested-span	neutral finite-anchor region
1corintios	5	2	C2	08	ἐπενθήσατε	πενθέω	V-AAI-2P	08	08	08	==ἐπενθήσατε==	suggested-span	neutral finite-anchor region
1corintios	5	2	C3	10	ἀρθῇ	αἴρω	V-APS-3S	09	18	09,10,11,12,13,14,15,16,17,18	ἵνα ==ἀρθῇ== ἐκ μέσου ὑμῶν ὁ τὸ ἔργον τοῦτο ποιήσας	suggested-span	migrated subordinate connector ἵνα
1corintios	5	3	C1	12	κέκρικα	κρίνω	V-XAI-1S	01	18	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	ἐγὼ μὲν γάρ ἀπὼν τῷ σώματι παρὼν δὲ τῷ πνεύματι ἤδη ==κέκρικα== ὡς παρὼν τὸν οὕτως τοῦτο κατεργασάμενον	suggested-span	neutral finite-anchor region
1corintios	5	5	C1	13	σωθῇ	σῴζω	V-APS-3S	01	18	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	παραδοῦναι τὸν τοιοῦτον τῷ σατανᾷ εἰς ὄλεθρον τῆς σαρκός ἵνα τὸ πνεῦμα ==σωθῇ== ἐν τῇ ἡμέρᾳ τοῦ κυρίου	suggested-span	neutral finite-anchor region
1corintios	5	6	C1	07	οἴδατε	οἶδα	V-XAI-2P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	οὐ καλὸν τὸ καύχημα ὑμῶν οὐκ ==οἴδατε== ὅτι μικρὰ ζύμη ὅλον τὸ φύραμα	suggested-span	neutral finite-anchor region
1corintios	5	6	C2	14	ζυμοῖ	ζυμόω	V-PAI-3S	14	14	14	==ζυμοῖ==	suggested-span	neutral finite-anchor region
1corintios	5	7	C1	01	ἐκκαθάρατε	ἐκκαθαίρω	V-AAD-2P	01	04	01,02,03,04	==ἐκκαθάρατε== τὴν παλαιὰν ζύμην	suggested-span	neutral finite-anchor region
1corintios	5	7	C2	06	ἦτε	εἰμί	V-PAS-2P	05	09	05,06,07,08,09	ἵνα ==ἦτε== νέον φύραμα καθώς	suggested-span	migrated subordinate connector ἵνα
1corintios	5	7	C3	10	ἐστε	εἰμί	V-PAI-2P	10	16	10,11,12,13,14,15,16	==ἐστε== ἄζυμοι καὶ γὰρ τὸ πάσχα ἡμῶν	suggested-span	neutral finite-anchor region
1corintios	5	7	C4	17	ἐτύθη	θύω	V-API-3S	17	18	17,18	==ἐτύθη== χριστός	suggested-span	neutral finite-anchor region
1corintios	5	8	C1	02	ἑορτάζωμεν	ἑορτάζω	V-PAS-1P	01	18	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	ὥστε ==ἑορτάζωμεν== μὴ ἐν ζύμῃ παλαιᾷ μηδὲ ἐν ζύμῃ κακίας καὶ πονηρίας ἀλλʼ ἐν ἀζύμοις εἰλικρινείας καὶ ἀληθείας	suggested-span	neutral finite-anchor region
1corintios	5	9	C1	01	ἔγραψα	γράφω	V-AAI-1S	01	08	01,02,03,04,05,06,07,08	==ἔγραψα== ὑμῖν ἐν τῇ ἐπιστολῇ μὴ συναναμίγνυσθαι πόρνοις	suggested-span	neutral finite-anchor region
1corintios	6	1	C1	01	τολμᾷ	τολμάω	V-PAI-3S	01	17	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	==τολμᾷ== τις ὑμῶν πρᾶγμα ἔχων πρὸς τὸν ἕτερον κρίνεσθαι ἐπὶ τῶν ἀδίκων καὶ οὐχὶ ἐπὶ τῶν ἁγίων	suggested-span	neutral finite-anchor region
1corintios	6	10	C1	13	κληρονομήσουσιν	κληρονομέω	V-FAI-3P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	οὔτε κλέπται οὔτε πλεονέκται οὐ μέθυσοι οὐ λοίδοροι οὐχ ἅρπαγες βασιλείαν θεοῦ ==κληρονομήσουσιν==	suggested-span	neutral finite-anchor region
1corintios	6	11	C1	04	ἦτε	εἰμί	V-IAI-2P	01	05	01,02,03,04,05	καὶ ταῦτά τινες ==ἦτε== ἀλλὰ	suggested-span	neutral finite-anchor region
1corintios	6	11	C2	06	ἀπελούσασθε	ἀπολούομαι	V-AMI-2P	06	07	06,07	==ἀπελούσασθε== ἀλλὰ	suggested-span	neutral finite-anchor region
1corintios	6	11	C3	08	ἡγιάσθητε	ἁγιάζω	V-API-2P	08	09	08,09	==ἡγιάσθητε== ἀλλὰ	suggested-span	neutral finite-anchor region
1corintios	6	11	C4	10	ἐδικαιώθητε	δικαιόω	V-API-2P	10	23	10,11,12,13,14,15,16,17,18,19,20,21,22,23	==ἐδικαιώθητε== ἐν τῷ ὀνόματι τοῦ κυρίου ἰησοῦ καὶ ἐν τῷ πνεύματι τοῦ θεοῦ ἡμῶν	suggested-span	neutral finite-anchor region
1corintios	6	12	C1	03	ἔξεστιν	ἔξεστι(ν)	V-PAI-3S	01	06	01,02,03,04,05,06	πάντα μοι ==ἔξεστιν== ἀλλʼ οὐ πάντα	suggested-span	neutral finite-anchor region
1corintios	6	12	C2	07	συμφέρει	συμφέρω	V-PAI-3S	07	09	07,08,09	==συμφέρει== πάντα μοι	suggested-span	neutral finite-anchor region
1corintios	6	12	C3	10	ἔξεστιν	ἔξεστι(ν)	V-PAI-3S	10	13	10,11,12,13	==ἔξεστιν== ἀλλʼ οὐκ ἐγὼ	suggested-span	neutral finite-anchor region
1corintios	6	12	C4	14	ἐξουσιασθήσομαι	ἐξουσιάζω	V-FPI-1S	14	16	14,15,16	==ἐξουσιασθήσομαι== ὑπό τινος	suggested-span	neutral finite-anchor region
1corintios	6	13	C1	17	καταργήσει	καταργέω	V-FAI-3S	01	31	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	τὰ βρώματα τῇ κοιλίᾳ καὶ ἡ κοιλία τοῖς βρώμασιν ὁ δὲ θεὸς καὶ ταύτην καὶ ταῦτα ==καταργήσει== τὸ δὲ σῶμα οὐ τῇ πορνείᾳ ἀλλὰ τῷ κυρίῳ καὶ ὁ κύριος τῷ σώματι	suggested-span	neutral finite-anchor region
1corintios	6	14	C1	07	ἤγειρεν	ἐγείρω	V-AAI-3S	01	09	01,02,03,04,05,06,07,08,09	ὁ δὲ θεὸς καὶ τὸν κύριον ==ἤγειρεν== καὶ ἡμᾶς	suggested-span	neutral finite-anchor region
1corintios	6	14	C2	10	ἐξεγερεῖ	ἐξεγείρω	V-FAI-3S	10	14	10,11,12,13,14	==ἐξεγερεῖ== διὰ τῆς δυνάμεως αὐτοῦ	suggested-span	neutral finite-anchor region
1corintios	6	15	C1	02	οἴδατε	οἶδα	V-XAI-2P	01	08	01,02,03,04,05,06,07,08	οὐκ ==οἴδατε== ὅτι τὰ σώματα ὑμῶν μέλη χριστοῦ	suggested-span	neutral finite-anchor region
1corintios	6	15	C2	09	ἐστιν	εἰμί	V-PAI-3S	09	15	09,10,11,12,13,14,15	==ἐστιν== ἄρας οὖν τὰ μέλη τοῦ χριστοῦ	suggested-span	neutral finite-anchor region
1corintios	6	15	C3	16	ποιήσω	ποιέω	V-AAS-1S	16	20	16,17,18,19,20	==ποιήσω== πόρνης μέλη μὴ γένοιτο	suggested-span	neutral finite-anchor region
1corintios	6	16	C1	03	οἴδατε	οἶδα	V-XAI-2P	01	10	01,02,03,04,05,06,07,08,09,10	ἢ οὐκ ==οἴδατε== ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά	suggested-span	neutral finite-anchor region
1corintios	6	16	C2	11	ἐστιν	εἰμί	V-PAI-3S	11	11	11	==ἐστιν==	suggested-span	neutral finite-anchor region
1corintios	6	16	C3	12	ἔσονται	εἰμί	V-FMI-3P	12	13	12,13	==ἔσονται== γάρ	suggested-span	neutral finite-anchor region
1corintios	6	16	C4	14	φησίν	φημί	V-PAI-3S	14	19	14,15,16,17,18,19	==φησίν== οἱ δύο εἰς σάρκα μίαν	suggested-span	neutral finite-anchor region
1corintios	6	17	C1	08	ἐστιν	εἰμί	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ὁ δὲ κολλώμενος τῷ κυρίῳ ἓν πνεῦμά ==ἐστιν==	suggested-span	neutral finite-anchor region
1corintios	6	18	C1	01	φεύγετε	φεύγω	V-PAD-2P	01	06	01,02,03,04,05,06	==φεύγετε== τὴν πορνείαν πᾶν ἁμάρτημα ὃ	suggested-span	neutral finite-anchor region
1corintios	6	18	C2	08	ποιήσῃ	ποιέω	V-AAS-3S	07	12	07,08,09,10,11,12	ἐὰν ==ποιήσῃ== ἄνθρωπος ἐκτὸς τοῦ σώματός	suggested-span	migrated subordinate connector ἐὰν
1corintios	6	18	C3	13	ἐστιν	εἰμί	V-PAI-3S	13	20	13,14,15,16,17,18,19,20	==ἐστιν== ὁ δὲ πορνεύων εἰς τὸ ἴδιον σῶμα	suggested-span	neutral finite-anchor region
1corintios	6	18	C4	21	ἁμαρτάνει	ἁμαρτάνω	V-PAI-3S	21	21	21	==ἁμαρτάνει==	suggested-span	neutral finite-anchor region
