BOOK	CH	VS	G_IDX	TYPE	ID	GREEK	LEMMA	RMAC	FINITE	CONNECTOR_KIND	DEFAULT_RELATION	CERTAINTY
1corintios	14	10	09	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	11	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	11	02	connector	cn2	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	14	11	03	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	14	11	04	verb	v1	εἰδῶ	οἶδα	V-XAS-1S	F			certain
1corintios	14	11	09	verb	v2	ἔσομαι	εἰμί	V-FMI-1S	F			certain
1corintios	14	11	11	verb	v3	λαλοῦντι	λαλέω	V-PAP	NF			certain
1corintios	14	11	13	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	11	15	verb	v4	λαλῶν	λαλέω	V-PAP	NF			certain
1corintios	14	12	02	connector	cn1	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	14	12	04	connector	cn2	ἐπεὶ	ἐπεί	CONJ		subordinating	cause/temporal	certain
1corintios	14	12	06	verb	v1	ἐστε	εἰμί	V-PAI-2P	F			certain
1corintios	14	12	13	verb	v2	ζητεῖτε	ζητέω	V-PAD-2P	F			certain
1corintios	14	12	14	connector	cn3	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	14	12	15	verb	v3	περισσεύητε	περισσεύω	V-PAS-2P	F			certain
1corintios	14	13	01	connector	cn1	διὸ	διό	CONJ		coordinating	inference	certain
1corintios	14	13	03	verb	v1	λαλῶν	λαλέω	V-PAP	NF			certain
1corintios	14	13	05	verb	v2	προσευχέσθω	προσεύχομαι	V-PMD-3S	F			certain
1corintios	14	13	06	connector	cn2	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	14	13	07	verb	v3	διερμηνεύῃ	διερμηνεύω	V-PAS-3S	F			certain
1corintios	14	14	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	14	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	14	03	verb	v1	προσεύχωμαι	προσεύχομαι	V-PMS-1S	F			certain
1corintios	14	14	08	verb	v2	προσεύχεται	προσεύχομαι	V-PMI-3S	F			certain
1corintios	14	14	10	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	14	14	verb	v3	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	15	02	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	14	15	03	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	15	04	verb	v2	προσεύξομαι	προσεύχομαι	V-FMI-1S	F			certain
1corintios	14	15	07	verb	v3	προσεύξομαι	προσεύχομαι	V-FMI-1S	F			certain
1corintios	14	15	08	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	15	09	connector	cn3	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	14	15	12	verb	v4	ψαλῶ	ψάλλω	V-FAI-1S	F			certain
1corintios	14	15	15	verb	v5	ψαλῶ	ψάλλω	V-FAI-1S	F			certain
1corintios	14	15	16	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	15	17	connector	cn5	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	14	16	01	connector	cn1	ἐπεὶ	ἐπεί	CONJ		subordinating	cause/temporal	certain
1corintios	14	16	02	connector	cn2	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	16	03	verb	v1	εὐλογῇς	εὐλογέω	V-PAS-2S	F			certain
1corintios	14	16	06	verb	v2	ἀναπληρῶν	ἀναπληρόω	V-PAP	NF			certain
1corintios	14	16	12	verb	v3	ἐρεῖ	λέγω	V-FAI-3S	F			certain
1corintios	14	16	19	connector	cn3	ἐπειδὴ	ἐπειδή	CONJ		subordinating	cause/ground	certain
1corintios	14	16	21	verb	v4	λέγεις	λέγω	V-PAI-2S	F			certain
1corintios	14	16	22	connector	cn4	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	14	16	23	verb	v5	οἶδεν	οἶδα	V-XAI-3S	F			certain
1corintios	14	17	03	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	17	05	verb	v1	εὐχαριστεῖς	εὐχαριστέω	V-PAI-2S	F			certain
1corintios	14	17	06	connector	cn2	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	17	09	connector	cn3	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	14	17	10	verb	v2	οἰκοδομεῖται	οἰκοδομέω	V-PPI-3S	F			certain
1corintios	14	18	01	verb	v1	εὐχαριστῶ	εὐχαριστέω	V-PAI-1S	F			certain
1corintios	14	18	08	verb	v2	λαλῶ	λαλέω	V-PAI-1S	F			certain
1corintios	14	19	01	connector	cn1	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	19	04	verb	v1	θέλω	θέλω	V-PAI-1S	F			certain
1corintios	14	19	10	verb	v2	λαλῆσαι	λαλέω	V-AAN	NF			certain
1corintios	14	19	11	connector	cn2	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	14	19	12	connector	cn3	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	14	19	14	verb	v3	κατηχήσω	κατηχέω	V-AAS-1S	F			certain
1corintios	14	19	15	connector	cn4	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	20	02	connector	cn1	μὴ	μή	D---------		negation	negation	certain
1corintios	14	20	04	verb	v1	γίνεσθε	γίνομαι	V-PMD-2P	F			certain
1corintios	14	20	07	connector	cn2	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	20	10	verb	v2	νηπιάζετε	νηπιάζω	V-PAD-2P	F			certain
1corintios	14	20	12	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	20	15	verb	v3	γίνεσθε	γίνομαι	V-PMD-2P	F			certain
1corintios	14	21	04	verb	v1	γέγραπται	γράφω	V-XPI-3S	F			certain
1corintios	14	21	05	connector	cn1	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	14	21	08	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	21	12	verb	v2	λαλήσω	λαλέω	V-FAI-1S	F			certain
1corintios	14	21	16	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	21	19	verb	v3	εἰσακούσονταί	εἰσακούω	V-FMI-3P	F			certain
1corintios	14	21	21	verb	v4	λέγει	λέγω	V-PAI-3S	F			certain
1corintios	14	22	01	connector	cn1	ὥστε	ὥστε	CONJ		subordinating	result/inference	certain
1corintios	14	22	06	verb	v1	εἰσιν	εἰμί	V-PAI-3P	F			certain
1corintios	14	22	07	connector	cn2	οὐ	οὐ	D---------		negation	negation	certain
1corintios	14	22	09	verb	v2	πιστεύουσιν	πιστεύω	V-PAP	NF			certain
1corintios	14	22	10	connector	cn3	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	22	14	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	22	16	connector	cn5	οὐ	οὐ	D---------		negation	negation	certain
1corintios	14	22	19	connector	cn6	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	22	21	verb	v3	πιστεύουσιν	πιστεύω	V-PAP	NF			certain
1corintios	14	23	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	23	02	connector	cn2	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	14	23	03	verb	v1	συνέλθῃ	συνέρχομαι	V-AAS-3S	F			certain
1corintios	14	23	10	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	23	12	verb	v2	λαλῶσιν	λαλέω	V-PAS-3P	F			certain
1corintios	14	23	14	verb	v3	εἰσέλθωσιν	εἰσέρχομαι	V-AAS-3P	F			certain
1corintios	14	23	15	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	23	17	connector	cn5	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	23	19	connector	cn6	οὐκ	οὐ	X---------		negation	negation	certain
1corintios	14	23	20	verb	v4	ἐροῦσιν	λέγω	V-FAI-3P	F			certain
1corintios	14	23	21	connector	cn7	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	14	23	22	verb	v5	μαίνεσθε	μαίνομαι	V-PMI-2P	F			certain
1corintios	14	24	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	24	02	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	24	04	verb	v1	προφητεύωσιν	προφητεύω	V-PAS-3P	F			certain
1corintios	14	24	05	verb	v2	εἰσέλθῃ	εἰσέρχομαι	V-AAS-3S	F			certain
1corintios	14	24	06	connector	cn3	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	24	09	connector	cn4	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	24	11	verb	v3	ἐλέγχεται	ἐλέγχω	V-PPI-3S	F			certain
1corintios	14	24	14	verb	v4	ἀνακρίνεται	ἀνακρίνω	V-PPI-3S	F			certain
1corintios	14	25	07	verb	v1	γίνεται	γίνομαι	V-PMI-3S	F			certain
1corintios	14	25	08	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	25	10	verb	v2	πεσὼν	πίπτω	V-AAP	NF			certain
1corintios	14	25	13	verb	v3	προσκυνήσει	προσκυνέω	V-FAI-3S	F			certain
1corintios	14	25	16	verb	v4	ἀπαγγέλλων	ἀπαγγέλλω	V-PAP	NF			certain
1corintios	14	25	17	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	14	25	23	verb	v5	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	26	02	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	14	26	03	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	26	05	connector	cn2	ὅταν	ὅταν	CONJ		subordinating	temporal/condition	certain
1corintios	14	26	06	verb	v2	συνέρχησθε	συνέρχομαι	V-PMS-2P	F			certain
1corintios	14	26	09	verb	v3	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	14	26	11	verb	v4	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	14	26	13	verb	v5	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	14	26	15	verb	v6	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	14	26	17	verb	v7	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	14	26	21	verb	v8	γινέσθω	γίνομαι	V-PMD-3S	F			certain
1corintios	14	27	01	connector	cn1	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	14	27	04	verb	v1	λαλεῖ	λαλέω	V-PAI-3S	F			certain
1corintios	14	27	07	connector	cn2	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	27	11	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	27	14	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	27	16	verb	v2	διερμηνευέτω	διερμηνεύω	V-PAD-3S	F			certain
1corintios	14	28	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	28	02	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	28	03	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	14	28	04	verb	v1	ᾖ	εἰμί	V-PAS-3S	F			certain
1corintios	14	28	06	verb	v2	σιγάτω	σιγάω	V-PAD-3S	F			certain
1corintios	14	28	10	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	28	11	verb	v3	λαλείτω	λαλέω	V-PAD-3S	F			certain
1corintios	14	28	12	connector	cn5	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	29	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	29	04	connector	cn2	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	29	06	verb	v1	λαλείτωσαν	λαλέω	V-PAD-3P	F			certain
1corintios	14	29	07	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	29	10	verb	v2	διακρινέτωσαν	διακρίνω	V-PAD-3P	F			certain
1corintios	14	30	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	14	30	02	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	30	04	verb	v1	ἀποκαλυφθῇ	ἀποκαλύπτω	V-APS-3S	F			certain
1corintios	14	30	05	verb	v2	καθημένῳ	κάθημαι	V-PMP	NF			certain
1corintios	14	30	08	verb	v3	σιγάτω	σιγάω	V-PAD-3S	F			certain
1corintios	14	31	01	verb	v1	δύνασθε	δύναμαι	V-PMI-2P	F			certain
1corintios	14	31	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	31	06	verb	v2	προφητεύειν	προφητεύω	V-PAN	NF			certain
1corintios	14	31	07	connector	cn2	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	14	31	09	verb	v3	μανθάνωσιν	μανθάνω	V-PAS-3P	F			certain
1corintios	14	31	10	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	31	12	verb	v4	παρακαλῶνται	παρακαλέω	V-PPS-3P	F			certain
1corintios	14	32	01	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	32	05	verb	v1	ὑποτάσσεται	ὑποτάσσω	V-PPI-3S	F			certain
1corintios	14	33	01	connector	cn1	οὐ	οὐ	D---------		negation	negation	certain
1corintios	14	33	02	connector	cn2	γάρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	33	03	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	33	07	connector	cn3	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	33	09	connector	cn4	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	14	34	06	verb	v1	σιγάτωσαν	σιγάω	V-PAD-3P	F			certain
1corintios	14	34	07	connector	cn1	οὐ	οὐ	D---------		negation	negation	certain
1corintios	14	34	08	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	34	09	verb	v2	ἐπιτρέπεται	ἐπιτρέπω	V-PPI-3S	F			certain
1corintios	14	34	11	verb	v3	λαλεῖν	λαλέω	V-PAN	NF			certain
1corintios	14	34	12	connector	cn3	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	14	34	13	verb	v4	ὑποτασσέσθωσαν	ὑποτάσσω	V-PPD-3P	F			certain
1corintios	14	34	14	connector	cn4	καθὼς	καθώς	CONJ		subordinating	comparison/manner	certain
1corintios	14	34	15	connector	cn5	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	14	34	18	verb	v5	λέγει	λέγω	V-PAI-3S	F			certain
1corintios	14	35	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	14	35	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	35	04	verb	v1	μαθεῖν	μανθάνω	V-AAN	NF			certain
1corintios	14	35	05	verb	v2	θέλουσιν	θέλω	V-PAI-3P	F			certain
1corintios	14	35	11	verb	v3	ἐπερωτάτωσαν	ἐπερωτάω	V-PAD-3P	F			certain
1corintios	14	35	13	connector	cn3	γάρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	14	35	14	verb	v4	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	14	35	16	verb	v5	λαλεῖν	λαλέω	V-PAN	NF			certain
1corintios	14	36	01	connector	cn1	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	36	08	verb	v1	ἐξῆλθεν	ἐξέρχομαι	V-AAI-3S	F			certain
1corintios	14	36	09	connector	cn2	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	36	13	verb	v2	κατήντησεν	καταντάω	V-AAI-3S	F			certain
1corintios	14	37	01	connector	cn1	εἴ	εἰ	CONJ		subordinating	condition	certain
1corintios	14	37	03	verb	v1	δοκεῖ	δοκέω	V-PAI-3S	F			certain
1corintios	14	37	05	verb	v2	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	14	37	06	connector	cn2	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	14	37	08	verb	v3	ἐπιγινωσκέτω	ἐπιγινώσκω	V-PAD-3S	F			certain
1corintios	14	37	10	verb	v4	γράφω	γράφω	V-PAI-1S	F			certain
1corintios	14	37	12	connector	cn3	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	14	37	14	verb	v5	ἐστίν	εἰμί	V-PAI-3S	F			certain
1corintios	14	38	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	14	38	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	14	38	04	verb	v1	ἀγνοεῖ	ἀγνοέω	V-PAI-3S	F			certain
1corintios	14	38	05	verb	v2	ἀγνοεῖται	ἀγνοέω	V-PPI-3S	F			certain
1corintios	14	39	01	connector	cn1	ὥστε	ὥστε	CONJ		subordinating	result/inference	certain
1corintios	14	39	04	verb	v1	ζηλοῦτε	ζηλόω	V-PAD-2P	F			certain
1corintios	14	39	06	verb	v2	προφητεύειν	προφητεύω	V-PAN	NF			certain
1corintios	14	39	07	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	14	39	09	verb	v3	λαλεῖν	λαλέω	V-PAN	NF			certain
1corintios	14	39	10	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	14	39	11	verb	v4	κωλύετε	κωλύω	V-PAD-2P	F			certain
