decision	reason	greek_span	nbla_span	count	first_seen	last_seen	alignment_types
skip	count too low	καρδιῶν	corazones	1	1cor 4:5	1cor 4:5	direct
skip	count too low	κατʼ	como	1	1cor 7:6	1cor 7:6	direct
skip	count too low	κατέχετε	guardan con firmeza	1	1corintios 11:2	1corintios 11:2	expanded
skip	count too low	κατέχοντες	tuvieran nada	1	1corintios 7:30	1corintios 7:30	expanded
skip	count too low	κατήντησεν	ha llegado	1	1corintios 14:36	1corintios 14:36	expanded
skip	count too low	κατήργηκα	dejé	1	1corintios 13:11	1corintios 13:11	direct
skip	count too low	καταγγέλλουσιν	evangelio	1	1corintios 9:14	1corintios 9:14	direct
skip	count too low	καταγγέλλων	proclamándoles	1	1cor 2:1	1cor 2:1	direct
skip	count too low	καταισχύνετε	qué	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	κατακαήσεται	es consumida por el fuego	1	1cor 3:15	1cor 3:15	expanded
skip	count too low	κατακαλυπτέσθω	es que se cubra	1	1corintios 11:6	1corintios 11:6	expanded
skip	count too low	κατακαλύπτεται	se cubre	1	1corintios 11:6	1corintios 11:6	expanded
skip	count too low	κατακριθῶμεν	mundo	1	1corintios 11:32	1corintios 11:32	direct
skip	count too low	καταλάβητε	ganen	1	1corintios 9:24	1corintios 9:24	direct
skip	count too low	καταλλαγήτω—	de lo contrario que se reconcilie	1	1cor 7:11	1cor 7:11	expanded
skip	count too low	καταργήσει	destruirá	1	1cor 6:13	1cor 6:13	direct
skip	count too low	καταργήσῃ	anular	1	1cor 1:28	1cor 1:28	direct
skip	count too low	καταργηθήσεται	se acabará	1	1corintios 13:8	1corintios 13:8	expanded
skip	count too low	καταργηθήσονται	se acabarán	1	1corintios 13:8	1corintios 13:8	expanded
skip	count too low	καταργουμένων	van desapareciendo	1	1cor 2:6	1cor 2:6	expanded
skip	count too low	καταφρονεῖτε	que	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	καταχρήσασθαι	mi	1	1corintios 9:18	1corintios 9:18	direct
skip	count too low	καταχρώμενοι	aprovecharan plenamente	1	1corintios 7:31	1corintios 7:31	expanded
skip	count too low	κατεργασάμενον	cometió	1	1cor 5:3	1cor 5:3	direct
skip	count too low	κατεστρώθησαν	y	1	1corintios 10:5	1corintios 10:5	direct
skip	count too low	κατηρτισμένοι	enteramente unidos	1	1cor 1:10	1cor 1:10	expanded
skip	count too low	κατηχήσω	palabras	1	1corintios 14:19	1corintios 14:19	direct
skip	count too low	κατὰ	de	1	1corintios 10:18	1corintios 10:18	direct
skip	count too low	κατὰ	que cubre su	1	1corintios 11:4	1corintios 11:4	expanded
skip	count too low	κατὰ	conocimiento	1	1corintios 12:8	1corintios 12:8	direct
skip	count too low	κατὰ	que hablen	1	1corintios 14:27	1corintios 14:27	expanded
skip	count too low	κατὰ	y	1	1corintios 14:40	1corintios 14:40	direct
skip	count too low	κατὰ	como	1	1cor 3:3	1cor 3:3	direct
skip	count too low	κατὰ	contra	1	1cor 4:6	1cor 4:6	direct
skip	count too low	κατὰ	en mi opinión	1	1corintios 7:40	1corintios 7:40	expanded
skip	count too low	κατὰ	por	1	1cor 7:6	1cor 7:6	direct
skip	count too low	καυθήσομαι	para	1	1corintios 13:3	1corintios 13:3	direct
skip	count too low	καυχάσθω	que se gloríe	1	1cor 1:31	1cor 1:31	expanded
skip	count too low	καυχάσθω	se jacte	1	1cor 3:21	1cor 3:21	expanded
skip	count too low	καυχήσηται	se jacte	1	1cor 1:29	1cor 1:29	expanded
skip	count too low	καυχώμενος	se gloría	1	1cor 1:31	1cor 1:31	expanded
skip	count too low	καυχᾶσαι	te jactas	1	1cor 4:7	1cor 4:7	expanded
skip	count too low	καύχημα	jactancia	1	1cor 5:6	1cor 5:6	direct
skip	count too low	καὶ	como	1	1cor 1:24	1cor 1:24	direct
skip	count too low	καὶ	pasaron por	1	1corintios 10:1	1corintios 10:1	expanded
skip	count too low	καὶ	y fueron destruidos por el destructor	1	1corintios 10:10	1corintios 10:10	expanded
skip	count too low	καὶ	en moisés	1	1corintios 10:2	1corintios 10:2	expanded
skip	count too low	καὶ	todos comieron	1	1corintios 10:3	1corintios 10:3	expanded
skip	count too low	καὶ	y todos	1	1corintios 10:4	1corintios 10:4	expanded
skip	count too low	καὶ	en un	1	1corintios 10:8	1corintios 10:8	expanded
skip	count too low	καὶ	y fueron	1	1corintios 10:9	1corintios 10:9	expanded
skip	count too low	καὶ	el hombre	1	1corintios 11:12	1corintios 11:12	expanded
skip	count too low	καὶ	necesario que	1	1corintios 11:19	1corintios 11:19	expanded
skip	count too low	καὶ	ustedes los	1	1corintios 11:19	1corintios 11:19	expanded
skip	count too low	καὶ	mí y	1	1corintios 11:2	1corintios 11:2	expanded
skip	count too low	καὶ	pasa hambre	1	1corintios 11:21	1corintios 11:21	expanded
skip	count too low	καὶ	desprecian la	1	1corintios 11:22	1corintios 11:22	expanded
skip	count too low	καὶ	nada tienen	1	1corintios 11:22	1corintios 11:22	expanded
skip	count too low	καὶ	les he	1	1corintios 11:23	1corintios 11:23	expanded
skip	count too low	καὶ	tomó también la	1	1corintios 11:25	1corintios 11:25	expanded
skip	count too low	καὶ	a sí	1	1corintios 11:28	1corintios 11:28	expanded
skip	count too low	καὶ	pan y	1	1corintios 11:28	1corintios 11:28	expanded
skip	count too low	καὶ	come y	1	1corintios 11:29	1corintios 11:29	expanded
skip	count too low	καὶ	y bebe	1	1corintios 11:29	1corintios 11:29	expanded
skip	count too low	καὶ	una con	1	1corintios 11:5	1corintios 11:5	expanded
skip	count too low	καὶ	la	1	1corintios 11:6	1corintios 11:6	direct
skip	count too low	καὶ	y el	1	1corintios 12:11	1corintios 12:11	expanded
skip	count too low	καὶ	pues por	1	1corintios 12:13	1corintios 12:13	expanded
skip	count too low	καὶ	se nos	1	1corintios 12:13	1corintios 12:13	expanded
skip	count too low	καὶ	porque el	1	1corintios 12:14	1corintios 12:14	expanded
skip	count too low	καὶ	y las	1	1corintios 12:23	1corintios 12:23	expanded
skip	count too low	καὶ	así	1	1corintios 12:23	1corintios 12:23	direct
skip	count too low	καὶ	si un	1	1corintios 12:26	1corintios 12:26	expanded
skip	count too low	καὶ	y cada	1	1corintios 12:27	1corintios 12:27	expanded
skip	count too low	καὶ	y nadie	1	1corintios 12:3	1corintios 12:3	expanded
skip	count too low	καὶ	aun yo	1	1corintios 12:31	1corintios 12:31	expanded
skip	count too low	καὶ	hay diversidad	1	1corintios 12:5	1corintios 12:5	expanded
skip	count too low	καὶ	el señor	1	1corintios 12:5	1corintios 12:5	expanded
skip	count too low	καὶ	y hay	1	1corintios 12:6	1corintios 12:6	expanded
skip	count too low	καὶ	angélicas pero	1	1corintios 13:1	1corintios 13:1	expanded
skip	count too low	καὶ	conocido	1	1corintios 13:12	1corintios 13:12	expanded
skip	count too low	καὶ	de profecía	1	1corintios 13:2	1corintios 13:2	expanded
skip	count too low	καὶ	misterios y	1	1corintios 13:2	1corintios 13:2	expanded
skip	count too low	καὶ	y ninguno	1	1corintios 14:10	1corintios 14:10	expanded
skip	count too low	καὶ	y el que	1	1corintios 14:11	1corintios 14:11	expanded
skip	count too low	καὶ	que diez	1	1corintios 14:19	1corintios 14:19	expanded
skip	count too low	καὶ	por boca	1	1corintios 14:21	1corintios 14:21	expanded
skip	count too low	καὶ	así me	1	1corintios 14:21	1corintios 14:21	expanded
skip	count too low	καὶ	en lenguas	1	1corintios 14:23	1corintios 14:23	expanded
skip	count too low	καὶ	descubierto y	1	1corintios 14:25	1corintios 14:25	expanded
skip	count too low	καὶ	para sí	1	1corintios 14:28	1corintios 14:28	expanded
skip	count too low	καὶ	hombres para	1	1corintios 14:3	1corintios 14:3	expanded
skip	count too low	καὶ	exhortación y	1	1corintios 14:3	1corintios 14:3	expanded
skip	count too low	καὶ	todos sean	1	1corintios 14:31	1corintios 14:31	expanded
skip	count too low	καὶ	los espíritus	1	1corintios 14:32	1corintios 14:32	expanded
skip	count too low	καὶ	sujeten como	1	1corintios 14:34	1corintios 14:34	expanded
skip	count too low	καὶ	profetizar y	1	1corintios 14:39	1corintios 14:39	expanded
skip	count too low	καὶ	haga decentemente	1	1corintios 14:40	1corintios 14:40	expanded
skip	count too low	καὶ	porque si	1	1corintios 14:8	1corintios 14:8	expanded
skip	count too low	καὶ	cual también	1	1corintios 15:1	1corintios 15:1	expanded
skip	count too low	καὶ	también están	1	1corintios 15:1	1corintios 15:1	expanded
skip	count too low	καὶ	entonces	1	1cor 4:5	1cor 4:5	expanded
skip	count too low	καὶ	tanto para	1	1cor 4:9	1cor 4:9	expanded
skip	count too low	καὶ	como para	1	1cor 4:9	1cor 4:9	expanded
skip	count too low	καὶ	en lugar de	1	1cor 5:2	1cor 5:2	expanded
skip	count too low	καὶ	a los dos	1	1cor 6:13	1cor 6:13	expanded
skip	count too low	καὶ	cada cual	1	1corintios 7:17	1corintios 7:17	expanded
skip	count too low	καὶ	aunque si	1	1corintios 7:21	1corintios 7:21	expanded
skip	count too low	καὶ	te casas	1	1corintios 7:28	1corintios 7:28	expanded
skip	count too low	καὶ	en adelante	1	1corintios 7:29	1corintios 7:29	expanded
skip	count too low	καὶ	se regocijaran	1	1corintios 7:30	1corintios 7:30	expanded
skip	count too low	καὶ	y sus	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	καὶ	están divididos	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	καὶ	y la	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	καὶ	en cuerpo	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	καὶ	espíritu pero	1	1corintios 7:34	1corintios 7:34	expanded
skip	count too low	καὶ	su constante	1	1corintios 7:35	1corintios 7:35	expanded
skip	count too low	καὶ	en su	1	1corintios 7:37	1corintios 7:37	expanded
skip	count too low	καὶ	los	1	1corintios 7:38	1corintios 7:38	direct
skip	count too low	καὶ	y herir su conciencia cuando esta es débil pecan contra cristo	1	1corintios 8:12	1corintios 8:12	expanded
skip	count too low	καὶ	porque aunque	1	1corintios 8:5	1corintios 8:5	expanded
skip	count too low	καὶ	y nosotros somos para él	1	1corintios 8:6	1corintios 8:6	expanded
skip	count too low	καὶ	y un solo señor jesucristo	1	1corintios 8:6	1corintios 8:6	expanded
skip	count too low	καὶ	y por medio de él existimos nosotros	1	1corintios 8:6	1corintios 8:6	expanded
skip	count too low	καὶ	también ordenó	1	1corintios 9:14	1corintios 9:14	expanded
skip	count too low	καὶ	a los judíos me hice como judío	1	1corintios 9:20	1corintios 9:20	expanded
skip	count too low	καὶ	y lo hago mi esclavo	1	1corintios 9:27	1corintios 9:27	expanded
skip	count too low	καὶ	así como	1	1corintios 9:5	1corintios 9:5	expanded
skip	count too low	καὶ	cefas	1	1corintios 9:5	1corintios 9:5	expanded
skip	count too low	κείμενον	ya está puesto	1	1cor 3:11	1cor 3:11	expanded
skip	count too low	κείρασθαι	el cabello	1	1corintios 11:6	1corintios 11:6	expanded
skip	count too low	κειράσθω	cabeza que también se corte el cabello	1	1corintios 11:6	1corintios 11:6	expanded
skip	count too low	κεκορεσμένοι	saciados	1	1cor 4:8	1cor 4:8	direct
skip	count too low	κενωθῇ	se haga vana	1	1cor 1:17	1cor 1:17	expanded
skip	count too low	κερδήσω	débiles	1	1corintios 9:22	1corintios 9:22	direct
skip	count too low	κεφαλήν	cabeza	1	1corintios 11:7	1corintios 11:7	direct
skip	count too low	κεφαλὴ	de	1	1corintios 11:3	1corintios 11:3	direct
skip	count too low	κεφαλῆς	de	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	κεφαλῆς	cabeza	1	1corintios 11:4	1corintios 11:4	direct
skip	count too low	κεφαλῇ	profetiza	1	1corintios 11:5	1corintios 11:5	direct
skip	count too low	κηρύγματος	predicación	1	1cor 1:21	1cor 1:21	direct
skip	count too low	κηρύσσομεν	predicamos	1	1cor 1:23	1cor 1:23	direct
skip	count too low	κηφᾶ	de cefas	1	1cor 1:12	1cor 1:12	expanded
skip	count too low	κηφᾶς	cefas	1	1cor 3:22	1cor 3:22	direct
skip	count too low	κιθάρα	el arpa	1	1corintios 14:7	1corintios 14:7	expanded
skip	count too low	κιθαριζόμενον	arpa	1	1corintios 14:7	1corintios 14:7	direct
skip	count too low	κλέπται	los ladrones	1	1cor 6:10	1cor 6:10	expanded
skip	count too low	κλήσει	que	1	1corintios 7:20	1corintios 7:20	direct
skip	count too low	κλαίοντες	como	1	1corintios 7:30	1corintios 7:30	direct
skip	count too low	κλαίοντες	lloraran	1	1corintios 7:30	1corintios 7:30	direct
skip	count too low	κλητοῖς	llamados a ser	1	1cor 1:2	1cor 1:2	expanded
skip	count too low	κλητοῖς	llamados	1	1cor 1:24	1cor 1:24	direct
skip	count too low	κλητὸς	llamado a ser	1	1cor 1:1	1cor 1:1	expanded
skip	count too low	κλῆσιν	llamamiento	1	1cor 1:26	1cor 1:26	direct
skip	count too low	κοιλία	estómago	1	1cor 6:13	1cor 6:13	direct
skip	count too low	κοιλίᾳ	estómago	1	1cor 6:13	1cor 6:13	direct
skip	count too low	κοιμηθῇ	muere	1	1corintios 7:39	1corintios 7:39	direct
skip	count too low	κοινωνίαν	la comunión con	1	1cor 1:9	1cor 1:9	expanded
skip	count too low	κοινωνοὶ	no	1	1corintios 10:18	1corintios 10:18	direct
skip	count too low	κολαφιζόμεθα	somos maltratados	1	1cor 4:11	1cor 4:11	expanded
skip	count too low	κοπιῶμεν	nos agotamos	1	1cor 4:12	1cor 4:12	expanded
skip	count too low	κορίνθῳ	corinto	1	1cor 1:2	1cor 1:2	direct
skip	count too low	κρίμα	juicio	1	1corintios 11:29	1corintios 11:29	direct
skip	count too low	κρίμα	para	1	1corintios 11:34	1corintios 11:34	direct
skip	count too low	κρίματα	litigios	1	1cor 6:7	1cor 6:7	direct
skip	count too low	κρίνατε	que	1	1corintios 11:13	1corintios 11:13	direct
skip	count too low	κρίνει;	juzga	1	1cor 5:13	1cor 5:13	direct
skip	count too low	κρίνεσθαι	a ir a juicio	1	1cor 6:1	1cor 6:1	expanded
skip	count too low	κρίνεται	es juzgado	1	1cor 6:2	1cor 6:2	expanded
skip	count too low	κρίνεται	litiga	1	1cor 6:6	1cor 6:6	direct
skip	count too low	κρίνετε	juzguen	1	1cor 4:5	1cor 4:5	direct
skip	count too low	κρίνετε	juzgan	1	1cor 5:12	1cor 5:12	direct
skip	count too low	κρίσπον	a crispo	1	1cor 1:14	1cor 1:14	expanded
skip	count too low	κρεῖσσον	lo bueno	1	1corintios 11:17	1corintios 11:17	expanded
skip	count too low	κρεῖσσον	mejor	1	1corintios 7:38	1corintios 7:38	direct
skip	count too low	κρεῖττον	mejor	1	1cor 7:9	1cor 7:9	direct
skip	count too low	κρινοῦμεν	hemos de juzgar	1	1cor 6:3	1cor 6:3	expanded
skip	count too low	κρινοῦσιν	han de juzgar	1	1cor 6:2	1cor 6:2	expanded
skip	count too low	κρινόμενοι	pero	1	1corintios 11:32	1corintios 11:32	direct
skip	count too low	κριτήρια	tribunales	1	1cor 6:4	1cor 6:4	direct
skip	count too low	κριτηρίων	para juzgar los casos	1	1cor 6:2	1cor 6:2	expanded
skip	count too low	κρυπτὰ	secretos	1	1corintios 14:25	1corintios 14:25	direct
skip	count too low	κρυπτὰ	ocultas	1	1cor 4:5	1cor 4:5	direct
skip	count too low	κυβερνήσεις	diversas	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	κυρίου	señor señor	1	1cor 1:2	1cor 1:2	expanded
skip	count too low	κυρίου	lo mismo	1	1corintios 11:23	1corintios 11:23	expanded
skip	count too low	κυρίου	señor hasta	1	1corintios 11:26	1corintios 11:26	expanded
skip	count too low	κυρίου	el señor	1	1corintios 11:32	1corintios 11:32	expanded
skip	count too low	κυρίου	señor jesús	1	1cor 5:5	1cor 5:5	expanded
skip	count too low	κυρίου	tengo	1	1corintios 7:25	1corintios 7:25	direct
skip	count too low	κυρίου	cosas	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	κυρίου	y	1	1corintios 9:5	1corintios 9:5	direct
skip	count too low	κυρίῳ	la mujer	1	1corintios 11:11	1corintios 11:11	expanded
skip	count too low	κυρίῳ	en el señor	1	1corintios 7:39	1corintios 7:39	expanded
skip	count too low	κυριακὸν	del señor	1	1corintios 11:20	1corintios 11:20	expanded
skip	count too low	κωλύετε	en	1	1corintios 14:39	1corintios 14:39	direct
skip	count too low	κόμη	cabello	1	1corintios 11:15	1corintios 11:15	direct
skip	count too low	κόπον	trabajo	1	1cor 3:8	1cor 3:8	direct
skip	count too low	κόσμον	mundo	1	1cor 6:2	1cor 6:2	direct
skip	count too low	κόσμον	como	1	1corintios 7:31	1corintios 7:31	direct
skip	count too low	κόσμος	el mundo	1	1cor 3:22	1cor 3:22	expanded
skip	count too low	κόσμου	este mundo	1	1corintios 7:31	1corintios 7:31	expanded
skip	count too low	κόσμου	de	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	κόσμῳ	el	1	1corintios 11:32	1corintios 11:32	direct
skip	count too low	κόσμῳ	mundo	1	1cor 4:9	1cor 4:9	direct
skip	count too low	κύμβαλον	címbalo	1	1corintios 13:1	1corintios 13:1	direct
skip	count too low	κύριοι	señores	1	1corintios 8:5	1corintios 8:5	direct
skip	count too low	κύριον	a	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	κύριος	es el	1	1corintios 12:3	1corintios 12:3	expanded
skip	count too low	κύριος	mismo	1	1corintios 12:5	1corintios 12:5	expanded
skip	count too low	κύριος	el señor	1	1cor 3:20	1cor 3:20	expanded
skip	count too low	κύριος	ha asignado	1	1corintios 7:17	1corintios 7:17	expanded
skip	count too low	κύριός	el señor	1	1cor 4:4	1cor 4:4	expanded
skip	count too low	κἀγώ	así que yo	1	1cor 3:1	1cor 3:1	expanded
skip	count too low	κἀγώ	yo	1	1cor 7:8	1cor 7:8	direct
skip	count too low	κἀγὼ	yo lo soy	1	1corintios 11:1	1corintios 11:1	expanded
skip	count too low	κἀγὼ	por eso	1	1cor 2:1	1cor 2:1	expanded
skip	count too low	κἀγὼ	estuve	1	1cor 2:3	1cor 2:3	direct
skip	count too low	κἀγὼ	que yo también	1	1corintios 7:40	1corintios 7:40	expanded
skip	count too low	λέγει	dice	1	1cor 1:12	1cor 1:12	direct
skip	count too low	λέγει	jesús	1	1corintios 12:3	1corintios 12:3	direct
